phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.7216103	0.6977653	0.4261258	0.6603068	0.7012250	0.5556458	0.5538168	0.7283766	0.0129238	0.3115270	0.2148675	0.0763379	0.4843817	0.2327694	0.6399907	0.2249258	0.4456271	0.4835896	0.7963148	0.2419225	0.6976567	0.4228874	0.4444196	0.5818669	0.3759483	0.4641220	0.6147864	0.6259103	0.4706299	0.2089977	0.7096324	0.5732654	0.7503602	0.4013146	0.1362109	0.4037886	0.3525064	0.6641200	0.7130751	0.2881740	0.3981492	0.5345615	0.1951225	0.3740345	0.0113156	0.0599590	0.1423230	0.1114320	0.2491167	0.0084015	0.0799418	0.3310705	0.4837157	0.5064100	0.4667699	0.3911612	0.1488095	0.2239274	0.0140421	0.3981848	0.3857112	0.6020409	0.3445971	0.0648840	0.6856663	0.0195671	0.6363075	0.5788070	0.6894963	0.6484585	0.3164897	0.5590595	0.6099317	0.4567924	0.6099400	0.3949286	0.6665760	0.4620280	0.0622064	0.5703397	0.1364979	0.2831967	0.6713875	0.5312126	0.6439495	0.1895691	0.5020339	0.6817312	0.6543537	0.4187163	0.5294655	0.0236445	0.5875155	0.2714340	0.5527566	0.3537115	0.2627860	0.3813380	0.6614064	0.3303636
0.7622319	0.8230020	0.4922876	0.7606702	0.5174299	0.5457885	0.6028288	0.5170239	0.0515362	0.2429978	0.2300362	0.0737888	0.3538376	0.1629489	0.6950840	0.1359108	0.4332072	0.5333079	0.5998529	0.1896322	0.6690241	0.5827829	0.3989449	0.6586611	0.2591938	0.6447355	0.5187705	0.5526565	0.5978203	0.3895643	0.6038033	0.6640307	0.5944074	0.4717617	0.2611024	0.3536703	0.3985449	0.6714018	0.6901436	0.3353856	0.3131612	0.5550267	0.1625487	0.3130975	0.0354501	0.0950311	0.0012553	0.2910561	0.3221103	0.0323526	0.1047838	0.3819170	0.3667207	0.3233882	0.2152110	0.7101368	0.4521418	0.3683829	0.0855810	0.2916623	0.3995635	0.5347423	0.2231473	0.1853318	0.5876622	0.0016151	0.5373059	0.8425190	0.6383474	0.4446693	0.3796761	0.5052200	0.6952591	0.4062193	0.6557462	0.5581375	0.7068648	0.3762134	0.0433710	0.5472226	0.0298970	0.5440716	0.6461452	0.4463303	0.6065336	0.2751173	0.4123420	0.6559707	0.5689292	0.4822568	0.4924057	0.2912000	0.4569043	0.1162982	0.4788121	0.2964840	0.2590278	0.4326265	0.6928997	0.4350886
0.5405919	0.5144237	0.3661451	0.5276947	0.4149427	0.5086481	0.7090073	0.5581773	0.0812476	0.2215870	0.2930890	0.0958945	0.4333591	0.1411866	0.6202451	0.2215011	0.3354977	0.4079064	0.3719611	0.1712718	0.6510450	0.2889522	0.4459370	0.6174173	0.4429629	0.2885608	0.6997890	0.7236838	0.6636889	0.1995091	0.5498624	0.6123922	0.6473804	0.5094316	0.3379515	0.3087259	0.4393212	0.4112060	0.7720362	0.1420537	0.0355295	0.5192105	0.2929956	0.4576535	0.1032180	0.1666836	0.2179437	0.2835286	0.2646249	0.0232245	0.0890998	0.5667086	0.2792615	0.4316112	0.1441818	0.3509236	0.4332317	0.3114615	0.0945578	0.4631220	0.1721462	0.5859452	0.2868856	0.0749378	0.4181543	0.0091701	0.6074089	0.2905313	0.6585146	0.5801140	0.3619601	0.3830290	0.6552860	0.3966193	0.7711113	0.3181658	0.6767076	0.3744490	0.1009236	0.7151734	0.0555099	0.2975359	0.3855550	0.4857820	0.6558026	0.2701986	0.4177418	0.5639182	0.6009385	0.4520300	0.5329530	0.1733175	0.4604614	0.1319074	0.5506840	0.4702723	0.1776234	0.5953546	0.6933975	0.3732834
0.7214206	0.6477967	0.5476375	0.7066057	0.3336047	0.5086616	0.4514273	0.6469263	0.0822483	0.4561425	0.2843516	0.0348757	0.5021970	0.1370513	0.5659749	0.3891229	0.5614016	0.5352717	0.6584001	0.2362481	0.7696012	0.4559795	0.4418690	0.5292420	0.4488535	0.4473896	0.6658048	0.6823850	0.6199740	0.2588305	0.6140915	0.7409971	0.7705519	0.7153158	0.3058484	0.4225048	0.5795173	0.4633788	0.6581438	0.3542601	0.2867015	0.4955261	0.2935950	0.3246906	0.3556920	0.0447768	0.1408102	0.2545094	0.2070661	0.0734415	0.0504342	0.3626770	0.4888594	0.2930425	0.0675532	0.8155406	0.4685352	0.4808976	0.1557713	0.3580049	0.0808055	0.6761951	0.3357786	0.1035280	0.6181568	0.0454892	0.5745510	0.6165823	0.6504918	0.5539281	0.3490979	0.6114646	0.7329947	0.5457956	0.6234707	0.4539735	0.5228332	0.6023432	0.0445707	0.6215587	0.0613803	0.3061313	0.5995480	0.6080231	0.5730374	0.1357412	0.6322361	0.5631792	0.7206692	0.5519374	0.4946820	0.1278098	0.4207810	0.3001707	0.4452969	0.3649783	0.4307162	0.4197010	0.6857393	0.3655399
0.6802975	0.6598279	0.6080220	0.4205281	0.7578441	0.5112628	0.7192342	0.6654978	0.0809521	0.2420474	0.2760406	0.0702958	0.6306558	0.2529693	0.7115250	0.2757828	0.3684660	0.4032917	0.5612041	0.2762583	0.6301297	0.5064663	0.6694855	0.6833518	0.2875857	0.4975433	0.7109884	0.5670102	0.6666291	0.2051505	0.5816105	0.7298777	0.7485737	0.4970409	0.2734716	0.3880234	0.2434961	0.3974719	0.7239156	0.3264111	0.2204900	0.4595595	0.1662346	0.1806187	0.0139063	0.0520797	0.0000750	0.0338726	0.2122053	0.0609428	0.0647961	0.3687877	0.1494570	0.4925922	0.1470981	0.6728932	0.2428772	0.2243669	0.0325150	0.3925899	0.3182297	0.5606299	0.4023498	0.4635302	0.5557572	0.0662048	0.4767826	0.4359537	0.6366844	0.5167623	0.3808255	0.5859868	0.6632683	0.3673100	0.6917776	0.4073461	0.7469053	0.5593785	0.0229427	0.5357312	0.0760608	0.6117427	0.5434958	0.5333306	0.6749766	0.1503684	0.4008223	0.6146690	0.7375153	0.5396398	0.4459610	0.1755434	0.3891165	0.3134371	0.3690273	0.2687978	0.3713580	0.4531943	0.6120264	0.3691228
0.7123308	0.5919891	0.5207845	0.6428305	0.5218909	0.5460577	0.5526265	0.5801875	0.0705541	0.1964433	0.1861208	0.1175214	0.2626542	0.1382808	0.6865156	0.1678511	0.3909908	0.5418994	0.7036167	0.3938926	0.6815215	0.3304035	0.2582704	0.5149416	0.2588808	0.5701378	0.5997978	0.5783885	0.4910087	0.2832748	0.6179426	0.6513309	0.5108961	0.4622217	0.0031823	0.3225666	0.6907486	0.4108447	0.7823983	0.1574167	0.1465181	0.5084855	0.2190831	0.5083746	0.3556725	0.1212167	0.0695570	0.3296566	0.2746636	0.1180424	0.0628256	0.3437096	0.4938204	0.5620321	0.2281715	0.5824369	0.5036933	0.3317974	0.0840920	0.2791044	0.2860849	0.3664957	0.4088446	0.2729034	0.5147089	0.0733156	0.5394421	0.5464186	0.6300815	0.6348491	0.3119421	0.3414550	0.7786341	0.3404166	0.6947400	0.4528436	0.6065037	0.3133307	0.0687418	0.4169181	0.3534689	0.3355782	0.6406566	0.4626640	0.5183594	0.2298218	0.4897662	0.6421703	0.7415731	0.5800521	0.4961084	0.2142785	0.4943219	0.0953013	0.3365249	0.2548192	0.1765596	0.3525263	0.6318315	0.3015472
0.7102577	0.6215479	0.5364894	0.5374269	0.2583100	0.4218774	0.5014137	0.5615460	0.0188692	0.2667328	0.2662634	0.1018799	0.6118242	0.2836587	0.5935301	0.2486544	0.3141550	0.4846849	0.6590167	0.2789924	0.5211569	0.5696306	0.5099776	0.6491966	0.3082019	0.5789293	0.6389668	0.6729384	0.5563634	0.2685595	0.6071218	0.7098416	0.5947789	0.3922096	0.1025515	0.2468498	0.3770150	0.5230565	0.6300518	0.1800084	0.1332995	0.5697986	0.2564810	0.3966868	0.0793085	0.0491951	0.0287198	0.2513565	0.2677694	0.0381838	0.1211724	0.2590977	0.1692431	0.4949669	0.1520814	0.6055350	0.1612135	0.2725491	0.0035127	0.3927518	0.2555345	0.6081125	0.2494051	0.2837448	0.5712945	0.3289195	0.6880818	0.5090276	0.7257468	0.6169085	0.3037511	0.5069274	0.6693543	0.5752375	0.6617670	0.4082020	0.6619608	0.3597028	0.0147314	0.4958292	0.1232058	0.3681685	0.7663343	0.5450525	0.6547345	0.1054431	0.4281944	0.7326109	0.7415889	0.3638888	0.4688610	0.0456470	0.4618871	0.1949795	0.5371495	0.3791823	0.3429877	0.4064664	0.7279519	0.4216699
0.7523051	0.5623943	0.4901529	0.6438945	0.4615331	0.5578123	0.6380308	0.6641064	0.0137731	0.2500276	0.3447289	0.0720740	0.3846175	0.2585866	0.6293899	0.1913822	0.2906514	0.5189579	0.3473106	0.1214637	0.6024640	0.4001294	0.5870215	0.5759537	0.1625172	0.4124268	0.6144916	0.4518920	0.5183123	0.1842874	0.5987321	0.6315701	0.6966237	0.4843833	0.2330741	0.3795927	0.3362786	0.3815633	0.6842863	0.1380888	0.3617062	0.3556589	0.3159786	0.3210908	0.1849206	0.0517200	0.0385755	0.2797697	0.1972053	0.0158304	0.1100150	0.4530289	0.3392871	0.3665510	0.2027100	0.5370283	0.2719913	0.3165561	0.0193474	0.0588966	0.3935980	0.5319808	0.2907547	0.2848480	0.6044156	0.0156638	0.6306517	0.3209114	0.7375840	0.6127776	0.3597465	0.5226965	0.7238140	0.3976352	0.6716492	0.3854607	0.6595712	0.5146130	0.0201187	0.4721352	0.0373744	0.3550283	0.5711035	0.5599588	0.6700601	0.2049648	0.6249399	0.7880872	0.6877741	0.3812144	0.5318596	0.1593112	0.2933364	0.2495797	0.3395185	0.3698473	0.3612100	0.4980255	0.6505280	0.3023568
0.6555919	0.6155326	0.4566119	0.6331036	0.2340508	0.5885358	0.5377092	0.6585797	0.0782400	0.3533548	0.1992977	0.0375709	0.4809874	0.2053460	0.6446459	0.1743173	0.3544137	0.6770028	0.7325750	0.2290759	0.5060566	0.5151720	0.5430358	0.7589165	0.3432568	0.4366781	0.6603638	0.6902728	0.3695257	0.4111561	0.4566600	0.7202468	0.7760861	0.4912957	0.2449857	0.4250565	0.5276298	0.5820415	0.7637973	0.4420221	0.2477930	0.7499881	0.2124240	0.3494645	0.0144094	0.0591195	0.0002401	0.1315052	0.2405383	0.0845299	0.0770186	0.3423989	0.1935391	0.3805106	0.2063795	0.5666021	0.4078295	0.3986584	0.0236897	0.1222197	0.3218435	0.4135914	0.2070676	0.2872484	0.5170009	0.2275447	0.5263599	0.6607278	0.7009004	0.6578081	0.3652626	0.4021274	0.7318848	0.4455528	0.7921245	0.3920852	0.6154079	0.5257401	0.0394973	0.5161020	0.0809300	0.3170674	0.6240007	0.5122151	0.5884861	0.1078658	0.5180931	0.5271413	0.6024756	0.4342323	0.5425016	0.0683098	0.5707795	0.3542649	0.3461100	0.3954492	0.4690209	0.4579496	0.6521729	0.3828941
0.6704759	0.7611915	0.5336086	0.6384037	0.2820081	0.7418927	0.5769169	0.9129216	0.0714615	0.2723819	0.3102139	0.0586338	0.4415562	0.3283636	0.7974638	0.2269028	0.3656242	0.6274747	0.5682097	0.2220378	0.5967927	0.7103408	0.1923313	0.7002367	0.3354268	0.5723851	0.6414394	0.5368209	0.5643763	0.5360780	0.7065699	0.6620081	0.7317522	0.4940681	0.2061395	0.3746986	0.3517911	0.5278255	0.7359237	0.4198097	0.2519436	0.5293570	0.2568336	0.4505601	0.2404561	0.0534238	0.0134648	0.0386647	0.2317217	0.0931667	0.0956320	0.2623784	0.3163916	0.4688807	0.3889493	0.6507877	0.3288828	0.1383924	0.0099597	0.3585350	0.3559949	0.6995987	0.1676749	0.2033799	0.5894953	0.3698801	0.6608324	0.5764876	0.8328778	0.5675577	0.2765011	0.3287230	0.8103445	0.5356685	0.7653577	0.4097158	0.6536907	0.4829726	0.0540917	0.5380805	0.1678706	0.4170279	0.5911499	0.4557588	0.6759295	0.2027908	0.4014138	0.6270922	0.6753474	0.5475610	0.5147268	0.1788039	0.5068421	0.1879281	0.2856640	0.4040174	0.4215656	0.5004739	0.6296023	0.3570413
