phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
1.0000000	0.9994557	0.7520809	0.9999980	0.9352510	0.9999219	1.0000000	1.0000000	0.0144720	0.4903111	0.4001073	0.0977529	0.7204127	0.3505577	0.9420336	0.3716559	0.5246260	0.7451554	1.0000000	0.3241885	0.9807688	0.6927925	0.7337735	0.9971231	0.5687692	0.7651741	0.9954376	0.9102683	0.7746579	0.3851977	0.8621727	0.9999983	0.9314811	0.6277647	0.1472954	0.5704482	0.6465434	0.8952564	1.0000000	0.2992889	0.6623324	0.8985926	0.2451931	0.5603887	0.0032023	0.0942602	0.2496619	0.1263601	0.3243065	0.0379807	0.0888782	0.4343361	0.5549056	0.5936980	0.5289489	0.5708264	0.2560932	0.3107139	0.0121569	0.5574523	0.5359567	0.9864487	0.4357620	0.0855557	0.8827201	0.0401354	0.9999236	0.8510051	0.9999943	0.8271452	0.5069643	0.7757482	0.9999952	0.7281364	0.9999097	0.6613815	0.9981809	0.7264260	0.0353953	0.7921482	0.1705140	0.5278612	0.9029465	0.7946827	0.9156081	0.1739921	0.7747333	0.9708527	0.9957171	0.7248850	0.6802273	0.0398684	0.7817254	0.4515895	0.7670153	0.5317343	0.4535706	0.6400159	0.9999001	0.5186776
1.0000000	0.9982527	0.7230193	0.9999980	0.6936192	0.7613054	0.9218472	0.8418003	0.1000525	0.3216797	0.3570733	0.1471902	0.6200254	0.2392368	0.9230661	0.2483875	0.7632618	0.8055732	0.8690022	0.2608174	0.9833423	0.8704556	0.6272464	0.9294044	0.4026030	0.8247377	0.9340404	0.8996750	0.7664252	0.5568825	0.9999335	0.9999890	0.9279496	0.5914737	0.3431575	0.5210800	0.5616582	0.9710053	0.9778649	0.4681218	0.3933164	0.8513486	0.3422709	0.4811403	0.0612550	0.1368238	0.0004272	0.3563872	0.4087670	0.0519222	0.1691294	0.7647397	0.5792653	0.5200002	0.3369139	0.9788847	0.7059689	0.4957857	0.0943330	0.3735013	0.5597524	0.8932180	0.3882825	0.3172758	0.8383327	0.0092015	0.9599882	0.9037953	0.9826560	0.7959499	0.4766099	0.7448878	0.9828838	0.5300523	0.9679394	0.7024181	0.9938637	0.5435834	0.0755013	0.7685074	0.0690792	0.7178110	0.9263729	0.7401242	0.9297339	0.3336932	0.6734297	0.9313726	0.9932606	0.7227635	0.7064671	0.2796838	0.6875557	0.1393512	0.6976033	0.4369343	0.2916532	0.6400153	0.9544979	0.7216509
0.9443169	0.9992841	0.7232555	0.7981936	0.6864334	0.7174878	0.7558483	0.8153421	0.1045270	0.3150980	0.4520906	0.1694340	0.4523916	0.2479419	0.9933733	0.2857621	0.5635207	0.5756744	0.6732540	0.2986004	0.9901259	0.5379342	0.7113421	0.9283887	0.6266397	0.5251137	0.9767911	0.9998867	0.7723627	0.2388966	0.6875910	0.9999934	0.9300592	0.7814073	0.3935161	0.4543346	0.6491286	0.6090774	1.0000000	0.1883279	0.0565377	0.6661457	0.4110401	0.5215670	0.0992238	0.1513892	0.2587586	0.3681547	0.2285475	0.0547873	0.1847856	0.7451144	0.3708991	0.6491902	0.1489804	0.5199789	0.7011123	0.3995231	0.1244884	0.6468570	0.2296535	0.9442422	0.2485224	0.0934313	0.7611056	0.0154422	0.9997163	0.5984539	0.9999913	0.8719459	0.5296398	0.6884369	0.9828828	0.4999356	0.9998882	0.5279957	0.9936794	0.4772556	0.1106666	0.8639102	0.0902266	0.4804014	0.7404864	0.7169503	0.8665053	0.3501860	0.6008745	0.8516547	0.9929193	0.6476130	0.6587829	0.2863452	0.6273751	0.1701991	0.6675550	0.6215488	0.2910739	0.7249919	0.9998633	0.5329653
1.0000000	0.9982527	0.7570833	0.9999980	0.5087786	0.7187344	0.6998857	1.0000000	0.0815508	0.6776210	0.4001073	0.0977529	0.7204125	0.1180145	0.8847665	0.4589569	0.7703920	0.7451530	1.0000000	0.3241885	0.9975012	0.6635173	0.6611770	0.9413612	0.6459320	0.6686881	0.9329995	0.9999932	0.8408841	0.4282910	0.8424383	0.9999992	0.9316573	0.8638015	0.3780347	0.6723518	0.8282003	0.8275429	1.0000000	0.5801714	0.5296822	0.8084577	0.3386880	0.5829022	0.5130593	0.0942602	0.2128633	0.3790056	0.3478414	0.1429995	0.1066190	0.5439422	0.7816521	0.4573809	0.1438150	0.9967073	0.6500389	0.6296772	0.2947050	0.6033297	0.1711316	0.9909334	0.3851916	0.1645550	0.8827200	0.0837990	0.9999091	0.8509231	0.9999954	0.8271451	0.5551786	0.8265389	0.9999984	0.7868761	0.9680555	0.6302730	0.9607425	0.7300954	0.0655003	0.7921476	0.1057665	0.5278611	0.9376097	0.7925263	0.9156080	0.2532536	0.7505773	0.9676971	0.9961446	0.6961297	0.7628731	0.2501982	0.6959613	0.5127016	0.6284431	0.6099388	0.5787984	0.7142716	0.9999210	0.5186775
1.0000000	0.9994306	0.8639878	0.8389043	0.9264294	0.8008112	0.9375394	1.0000000	0.0815508	0.3963957	0.3811377	0.0827856	0.7789539	0.3505577	0.9917535	0.3703179	0.6327594	0.6192305	0.7786232	0.3241885	0.9958444	0.7330996	0.9967848	0.9379945	0.3410171	0.7294418	0.9795253	0.8253978	0.8953647	0.3197504	0.8793140	0.9951856	0.9314656	0.7523370	0.2883353	0.5752510	0.3934393	0.6369299	1.0000000	0.4383028	0.3369428	0.7065226	0.2258197	0.2516098	0.0146613	0.0511591	0.0001175	0.0163148	0.3111822	0.1181974	0.0588600	0.5459175	0.1783271	0.5284869	0.1944593	0.9031003	0.4855600	0.3513431	0.0479147	0.5478568	0.5355568	0.7606682	0.4667323	0.4928911	0.9507428	0.0396277	0.9601636	0.6850914	0.9808372	0.8840655	0.6305137	0.7232961	0.9828876	0.7022081	0.9999255	0.5476705	0.9976014	0.7443860	0.0141291	0.7921478	0.1057665	0.7405711	0.8030836	0.8421413	0.9453630	0.1870379	0.7083901	0.9784906	0.9972233	0.7199641	0.6802273	0.2501982	0.6104935	0.4441315	0.6284431	0.5317336	0.6032987	0.6957388	0.9544979	0.5523275
0.8394915	0.9976629	0.7228838	0.9999980	0.7698739	0.8551215	0.6858212	0.8625315	0.0968905	0.3382799	0.3005802	0.1461190	0.5320977	0.2048320	0.9326460	0.2743536	0.5172009	0.8248825	0.9024761	0.4341621	0.9911063	0.5952161	0.4390042	0.9937478	0.4255347	0.8264467	0.9357243	0.8507905	0.7524408	0.4884738	0.7365586	0.9951814	0.9299088	0.6080027	0.0095404	0.5646401	0.9067038	0.7410681	1.0000000	0.3229963	0.2871166	0.8699110	0.3903287	0.6721686	0.4292006	0.0979112	0.1125986	0.3729909	0.4019209	0.1526501	0.0884081	0.5418117	0.6847197	0.7339054	0.2357093	0.9901176	0.6831691	0.5346237	0.1180030	0.4085687	0.4060083	0.7023062	0.5853214	0.3807500	0.8988275	0.1186474	0.9938701	0.9590942	0.9999923	0.8800465	0.5344095	0.6297431	0.9828845	0.5528188	0.9998616	0.6225729	0.9935035	0.5852085	0.0601226	0.7720223	0.4141284	0.5391755	0.9582271	0.7297601	0.9575393	0.3214394	0.7275706	0.8599204	0.9960881	0.7935323	0.7041241	0.2748783	0.7013556	0.1607150	0.5271779	0.4502382	0.3129251	0.6241279	0.9998234	0.4324581
0.9345958	0.9980720	0.7619646	0.8294747	0.2239211	0.7171446	0.8101763	0.8441667	0.0328463	0.3900075	0.3706919	0.1301229	0.7383967	0.4234309	0.9399276	0.4108270	0.5229676	0.7451539	1.0000000	0.4529829	0.7857646	0.7152342	0.7387947	0.9984109	0.4554019	0.7425162	0.9831676	0.9999753	0.8106231	0.4316798	0.8170436	0.9999994	0.9316050	0.6405563	0.3023597	0.4546690	0.5108713	0.7009824	1.0000000	0.2964863	0.2391836	0.8157705	0.3981556	0.6765758	0.1723545	0.0777899	0.0621426	0.3998239	0.3911812	0.0520928	0.1715131	0.3399716	0.3479009	0.7524612	0.3797425	0.8535038	0.3256504	0.3726548	0.0054970	0.5312545	0.2743165	0.9211741	0.5350620	0.4651834	0.8034784	0.5531796	0.9998731	0.8509593	0.9999905	0.8554375	0.3977181	0.6818660	0.9828839	0.6489365	0.9679420	0.6539826	0.9943795	0.5143415	0.0704324	0.7689162	0.2767995	0.4589275	0.9366551	0.7249082	0.9478763	0.2102665	0.7006352	0.9586209	0.9907320	0.6561649	0.5912012	0.0840672	0.7061853	0.4141505	0.8294102	0.5561311	0.5235541	0.5860708	0.9999076	0.6491825
0.9373581	0.9980810	0.7229796	0.9999980	0.7827357	0.7160415	1.0000000	1.0000000	0.0290215	0.3609893	0.4001073	0.0795479	0.7900353	0.3505577	0.9646459	0.2996714	0.5421057	0.5412151	0.6301696	0.1531617	0.9893718	0.6316510	0.8925261	0.9278383	0.2975977	0.5675339	0.9571225	0.8091610	0.6471016	0.2323358	0.8711112	0.9999918	0.9989568	0.6516324	0.2841658	0.4682477	0.4857879	0.5777422	1.0000000	0.2276243	0.4964321	0.5782006	0.3386857	0.4169087	0.2569725	0.0888907	0.0710825	0.3936088	0.2230153	0.0288943	0.1132281	0.6338616	0.4242070	0.3835301	0.2673758	0.9007109	0.4117325	0.3973658	0.0475452	0.1259522	0.5797077	0.9997440	0.4092612	0.3462489	0.8827200	0.0183879	0.9601628	0.4019346	0.9999958	0.8271451	0.5634087	0.7785775	0.9828875	0.6825924	0.9999509	0.5113108	0.9963254	0.7009466	0.0254377	0.8261149	0.0231799	0.5278611	0.8319529	0.7692906	0.9744744	0.2532536	0.7592697	0.9647819	0.9937732	0.6976754	0.8014200	0.2501982	0.4106726	0.2584671	0.6402105	0.5317330	0.5734398	0.6985576	0.9999325	0.4866940
1.0000000	0.9994573	0.7703451	0.9999979	0.3990149	0.7163295	0.9635835	1.0000000	0.0815508	0.4802195	0.4001073	0.0613910	0.7204144	0.2950481	0.9748153	0.2509612	0.5497878	0.8718136	1.0000000	0.3241885	0.8080679	0.7556939	0.8283005	0.9925140	0.4177718	0.7718144	0.9993475	0.9428312	0.6519170	0.4503072	0.7253366	0.9951801	0.9983208	0.6172736	0.3116930	0.5140995	0.7583103	0.7715040	0.9778668	0.6418166	0.2933075	0.9667390	0.2022549	0.5484942	0.0472345	0.0843322	0.0000800	0.2290474	0.3428871	0.1388317	0.1127242	0.4992760	0.3244390	0.4509096	0.2527863	0.9383826	0.5781911	0.4094059	0.0131324	0.1920025	0.4916448	0.7280973	0.3233928	0.3744130	0.8827207	0.3312274	0.9998989	0.9486840	0.9999944	0.8789831	0.4650755	0.7233022	0.9999968	0.6825924	0.9999665	0.6364359	0.9607425	0.7009482	0.0374223	0.7921520	0.1057665	0.5278618	0.9426573	0.7615659	0.9156087	0.1128934	0.8435598	0.8778365	0.9959151	0.6961301	0.8314145	0.1281353	0.7318033	0.4542054	0.6284451	0.5389616	0.7058098	0.6400206	0.9544979	0.5186780
0.8715832	0.9978264	0.7229263	0.9999980	0.3610459	0.9996810	1.0000000	1.0000000	0.0815508	0.4205344	0.4001073	0.0977529	0.7204144	0.3505577	0.9782589	0.3804265	0.5523619	0.8617647	1.0000000	0.3241885	0.9776159	0.7273884	0.3152133	0.9404353	0.4193153	0.7334718	0.9992777	0.8568981	0.7976337	0.6609139	0.9683121	0.9951872	0.9998799	0.7245742	0.3099917	0.5677212	0.6984416	0.7681872	0.9778668	0.6273989	0.4112569	0.9431098	0.3139635	0.5472933	0.3100638	0.0942602	0.0159687	0.1358475	0.3614361	0.1560357	0.1127242	0.4199776	0.4199751	0.5936980	0.5436820	0.9154075	0.5189890	0.2019056	0.0126389	0.5574459	0.4658059	0.9827570	0.2597435	0.2615230	0.9381172	0.5808771	0.9601744	0.9341249	0.9999946	0.8567982	0.4921272	0.6356377	0.9828877	0.6825924	0.9680555	0.6335525	0.9966977	0.7719514	0.0391298	0.7921520	0.2021944	0.5278618	0.9686101	0.7914148	0.9156087	0.2532536	0.7083908	0.9516674	0.9937735	0.6961301	0.7680980	0.2501982	0.7972001	0.2492787	0.5496491	0.5317397	0.5594554	0.7145337	0.9544432	0.5024781
