phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.6805659	0.6966415	0.5186362	0.7741197	0.6926640	0.6791481	0.6978726	0.5160197	0.0189206	0.3649159	0.3296644	0.0969114	0.5394963	0.2146948	0.6008306	0.2513865	0.4576457	0.4628811	0.6088513	0.2826128	0.6238155	0.4920685	0.4801499	0.7385137	0.4805565	0.5122447	0.7405397	0.6770636	0.5593073	0.2059729	0.6117498	0.5726620	0.6352200	0.4064552	0.1617167	0.3153150	0.3114897	0.6845551	0.8031355	0.2668282	0.4433579	0.5959654	0.1646547	0.3915266	0.0156614	0.0305238	0.1530760	0.0932319	0.2185337	0.0274279	0.1646258	0.2784923	0.3651784	0.3754398	0.4093696	0.3505279	0.1109724	0.2039898	0.0063328	0.4149127	0.3898970	0.7325500	0.3348969	0.0748020	0.7159590	0.0208584	0.7037495	0.6293253	0.8061260	0.4467491	0.3190555	0.5562333	0.6728026	0.5005515	0.5217931	0.4230559	0.6952568	0.4217689	0.0592630	0.5705772	0.1469259	0.4026681	0.5375487	0.4971427	0.7094582	0.1368451	0.3992761	0.6125515	0.6001383	0.5911206	0.3680977	0.0243311	0.4209170	0.3190046	0.4683757	0.3396180	0.3218271	0.3997142	0.7428812	0.4266988
0.6551621	0.6097382	0.4983264	0.6374371	0.3936377	0.4867467	0.6655182	0.6053334	0.0538186	0.2396912	0.1652688	0.1689229	0.3680417	0.2410805	0.6256298	0.1802598	0.5255700	0.6397443	0.5148091	0.1918544	0.6872042	0.7059661	0.4481596	0.7386098	0.2881602	0.7613641	0.7522927	0.7195698	0.5335354	0.2891239	0.6437606	0.6754337	0.7059867	0.3815395	0.2494293	0.4565696	0.3941634	0.6876608	0.6077409	0.2863730	0.2870162	0.5677188	0.2113127	0.3318645	0.0464441	0.0689943	0.0018272	0.2265582	0.2769300	0.0315485	0.0894538	0.5664537	0.3725097	0.3778759	0.1759270	0.8171841	0.4822606	0.3343872	0.0550537	0.2866425	0.3425243	0.4717334	0.2446016	0.2430523	0.6371018	0.0266151	0.7931216	0.7524590	0.7476967	0.5487753	0.2886996	0.5926172	0.6338110	0.4351456	0.6501315	0.5476149	0.7505030	0.3497907	0.0511504	0.6351946	0.0407324	0.5321885	0.6900974	0.5088837	0.6621960	0.1815979	0.4673034	0.7162384	0.5572185	0.4728717	0.4852864	0.1952204	0.6513092	0.1127110	0.5843349	0.3290845	0.1598865	0.3675137	0.6821463	0.3942551
0.6828970	0.7506401	0.4921295	0.5358606	0.4539529	0.4184369	0.5308870	0.5322054	0.0793922	0.2168573	0.3804539	0.1590758	0.3664640	0.1433857	0.5981444	0.2560105	0.3601666	0.5060515	0.4172480	0.2323709	0.8215553	0.3375953	0.5994362	0.6614092	0.3290694	0.3063000	0.7350076	0.6746704	0.4549757	0.1795577	0.4580678	0.8307972	0.7730636	0.5864426	0.3445256	0.3598754	0.4900433	0.5603420	0.7950559	0.1140277	0.0210007	0.4030792	0.3045255	0.3686437	0.0520585	0.0943497	0.1649774	0.2537831	0.1586877	0.0449676	0.1101005	0.4466625	0.2277329	0.4656464	0.1521860	0.4075997	0.3579784	0.2894540	0.1181327	0.4780348	0.1742708	0.5849614	0.2544925	0.0818419	0.6989774	0.0099345	0.6473292	0.4343217	0.8809386	0.6063577	0.3532278	0.4538920	0.6370792	0.2840998	0.6763692	0.3341628	0.6773273	0.4642628	0.0715960	0.6340878	0.0897680	0.2369006	0.4196029	0.5308365	0.5890487	0.2484199	0.4001797	0.5412797	0.8270949	0.4605612	0.5924631	0.1933919	0.4467896	0.1452816	0.3674901	0.4583779	0.1706128	0.5158259	0.6079795	0.5540994
0.6278009	0.7549274	0.5051791	0.5704100	0.4021780	0.5290870	0.6142727	0.8426831	0.0698228	0.4722889	0.2943242	0.0589346	0.3870307	0.0830844	0.7057313	0.3608889	0.4799378	0.5379273	0.6707143	0.2266950	0.7879373	0.4114175	0.5527309	0.6193100	0.4781911	0.4225747	0.6158841	0.6730906	0.6023191	0.3090077	0.6857990	0.6569625	0.6016700	0.6225562	0.2253044	0.5078519	0.5314694	0.5234359	0.6749068	0.3912289	0.3552098	0.4623045	0.2496668	0.4371936	0.2001617	0.0645388	0.1250063	0.2677812	0.1854169	0.0901690	0.0563333	0.3230566	0.6343610	0.3345449	0.0534073	0.6257674	0.3656502	0.3529396	0.1498651	0.5221863	0.1592554	0.6313962	0.3091458	0.1266611	0.7392323	0.0541807	0.6642049	0.5450775	0.5937677	0.5704719	0.3263464	0.6222933	0.6325509	0.6188621	0.7533009	0.4682816	0.6831970	0.5143425	0.0507469	0.7220502	0.1189335	0.3206398	0.7561409	0.5071661	0.6691652	0.1757211	0.6215398	0.6548970	0.8444246	0.5169939	0.4822256	0.1682666	0.4875010	0.3491153	0.5383383	0.5065204	0.3781190	0.5895189	0.7031372	0.3945107
0.5301917	0.7610659	0.5767391	0.5767461	0.6625041	0.6352994	0.6630606	0.5483200	0.0575053	0.2543296	0.2854768	0.0551060	0.5546015	0.2048998	0.6455967	0.2783225	0.3782728	0.3585839	0.5130617	0.1929751	0.6326717	0.6334996	0.8195625	0.6293384	0.2731800	0.5017346	0.6050870	0.5884107	0.6337526	0.2249537	0.5165337	0.7522463	0.6306780	0.4101012	0.2555970	0.4768335	0.2376373	0.3486553	0.7469925	0.2405355	0.2668645	0.4097389	0.1693740	0.1616171	0.0090075	0.0495558	0.0008539	0.0159417	0.1874638	0.0762380	0.0345505	0.2660020	0.1367720	0.3473761	0.1683545	0.6513407	0.3842316	0.2315331	0.0238770	0.2706529	0.3442955	0.5524457	0.3867754	0.3511221	0.6469618	0.0576853	0.6433237	0.4966467	0.6709345	0.5973753	0.3379077	0.4432212	0.6969015	0.5009293	0.6610111	0.3848396	0.7933242	0.4053134	0.0094577	0.5447588	0.1071026	0.4351683	0.5096912	0.5641117	0.6370608	0.1455912	0.4185953	0.6315016	0.8273790	0.4975019	0.4883339	0.1323092	0.3823375	0.3129457	0.3803302	0.3356268	0.3928840	0.5574808	0.5630499	0.2715545
0.5305341	0.6277495	0.4554991	0.6741973	0.5555358	0.5458280	0.4974293	0.5403990	0.0342055	0.2976733	0.2315036	0.1455659	0.2429185	0.1806590	0.7522227	0.2060233	0.4149246	0.4498832	0.5897495	0.3940954	0.6534409	0.3853506	0.2463643	0.6904004	0.2667311	0.5074033	0.7714140	0.4542418	0.3905010	0.2458285	0.5994386	0.7252979	0.5997933	0.4067515	0.0135790	0.3711405	0.6362836	0.5153681	0.5928485	0.1653218	0.2311063	0.6400926	0.2387695	0.5158653	0.3344487	0.0961273	0.0700290	0.2105126	0.3217295	0.1831863	0.0689888	0.3034128	0.3987634	0.5365866	0.2015924	0.5883009	0.3990789	0.3333110	0.0538773	0.2982513	0.2442481	0.5389758	0.4378396	0.2000395	0.5756513	0.1132588	0.6291103	0.7214872	0.7573210	0.5591831	0.4033812	0.4658095	0.6179682	0.2756607	0.7683484	0.4475551	0.6944944	0.4178991	0.0705133	0.4238629	0.2232061	0.3114152	0.6430314	0.6357764	0.6605944	0.2398268	0.5729687	0.5462451	0.7395914	0.4608937	0.5040511	0.1970777	0.5596423	0.1780938	0.3393355	0.2557029	0.1597297	0.3571328	0.6988961	0.3213191
0.6781210	0.6998767	0.4857870	0.5041596	0.2249028	0.5196677	0.5980912	0.6766076	0.0194842	0.2821561	0.2655758	0.0922454	0.6328382	0.2777021	0.6455238	0.3234025	0.3183722	0.4428794	0.5376728	0.1972166	0.5648427	0.4440550	0.5683118	0.7541248	0.3320751	0.5435977	0.5774917	0.6204095	0.6728556	0.2943185	0.5591563	0.7499941	0.6128907	0.4156731	0.2207638	0.2878695	0.3614337	0.4611764	0.5742677	0.2609295	0.1307560	0.6262565	0.2216659	0.4170089	0.0940815	0.0364608	0.0331246	0.2603246	0.2070978	0.0308237	0.1500207	0.2845812	0.1847134	0.4470710	0.1905629	0.6210374	0.2043340	0.3344163	0.0079690	0.3702541	0.2494933	0.6502639	0.2317059	0.2581552	0.5567363	0.3902769	0.6112258	0.5256631	0.8080498	0.7344627	0.2993268	0.3993744	0.6891120	0.4554679	0.6495584	0.3652882	0.7946076	0.4538380	0.0318804	0.6050662	0.1581171	0.3625751	0.6449621	0.3763845	0.8031765	0.0835075	0.4220019	0.5155099	0.6769310	0.3640129	0.3925046	0.0606865	0.5688427	0.2560813	0.5432358	0.3198366	0.3802646	0.4264396	0.6531618	0.4202338
0.7801541	0.7732052	0.5081586	0.6694969	0.4841372	0.4870480	0.7056898	0.6074788	0.0149969	0.2428878	0.2531792	0.0627561	0.4694941	0.2567589	0.7094591	0.3515799	0.3377706	0.3412075	0.5711156	0.1481896	0.7149420	0.4036673	0.7191983	0.5987600	0.1669518	0.4213982	0.6532753	0.5294340	0.4770459	0.1399181	0.8135323	0.7013671	0.5898161	0.4083200	0.1552781	0.4581105	0.2937546	0.3692327	0.7154587	0.1871608	0.2899386	0.4133730	0.3068726	0.3489392	0.1703683	0.0836127	0.0581738	0.2706510	0.1408085	0.0067547	0.1174493	0.3723731	0.3323747	0.3841409	0.2929986	0.4625627	0.2738657	0.2946023	0.0151962	0.0830891	0.3219989	0.6809433	0.3286511	0.2273394	0.5383209	0.0156504	0.5117670	0.4410761	0.7073540	0.6007639	0.3730522	0.5285719	0.6777534	0.3781075	0.6335111	0.4687258	0.6571273	0.3838688	0.0400254	0.5293914	0.0245798	0.2838552	0.5556575	0.5311371	0.6282065	0.2892394	0.4265404	0.6291471	0.6975576	0.4937573	0.4958769	0.1705768	0.3257668	0.2113197	0.4157850	0.2934677	0.2792608	0.4807847	0.6282300	0.3637908
0.5895613	0.7066821	0.4709752	0.7082737	0.2528323	0.5345465	0.6827840	0.6985222	0.0548532	0.2981251	0.2898353	0.0200396	0.4537491	0.1346916	0.7377159	0.1669372	0.3077184	0.6062067	0.6402835	0.1833251	0.4930807	0.5121037	0.6716832	0.7609484	0.2154436	0.7308504	0.5945336	0.7706746	0.3834447	0.3200698	0.4270242	0.6833254	0.7190182	0.4462772	0.1918090	0.4029298	0.5958907	0.5037534	0.5773860	0.4125759	0.2551359	0.6292611	0.1271050	0.4174177	0.0209046	0.0817506	0.0011677	0.1771035	0.1724818	0.1236495	0.0545328	0.3119454	0.1643257	0.2945505	0.1406957	0.7092536	0.3623525	0.1992501	0.0129398	0.1777340	0.4024580	0.4346053	0.1846683	0.2450209	0.6580373	0.1899401	0.7081401	0.5852601	0.7125848	0.5730323	0.3610646	0.4588850	0.6552405	0.4427548	0.7880856	0.5354992	0.6875469	0.6646415	0.0130920	0.6777280	0.0678708	0.3781530	0.6565753	0.5739700	0.6036974	0.0727383	0.5643150	0.6147445	0.6071339	0.6347316	0.5718173	0.0864378	0.4862154	0.3361047	0.5108785	0.4262439	0.5157457	0.5447592	0.6780872	0.3284560
0.4865790	0.5412612	0.4475974	0.5427253	0.2231128	0.7073575	0.7448937	0.7664343	0.0670050	0.2437143	0.3210023	0.1290627	0.4466785	0.2480700	0.6034224	0.2933957	0.3583763	0.4882799	0.7167021	0.2101463	0.6155991	0.5560491	0.2037367	0.6676164	0.3513995	0.4943335	0.5686968	0.5946366	0.5728104	0.5636523	0.6546052	0.6799742	0.6522806	0.5776513	0.1918579	0.3015087	0.4363542	0.5028103	0.6494532	0.4301854	0.3013638	0.6306711	0.2616272	0.4818534	0.2071571	0.0749314	0.0167230	0.0964868	0.2168895	0.1397077	0.0738714	0.2066471	0.2576227	0.4193189	0.4850303	0.6840147	0.3473442	0.0818930	0.0023492	0.3405414	0.2633576	0.7369204	0.2330393	0.1615689	0.5512131	0.3209010	0.5494191	0.5687901	0.6723190	0.6711492	0.2758067	0.3496393	0.6408515	0.4480646	0.6257874	0.4519911	0.8482064	0.5867846	0.0355429	0.4673402	0.1466858	0.4933245	0.5206441	0.4817747	0.6191658	0.3085040	0.4207400	0.7270551	0.6558279	0.4481123	0.5380210	0.2286990	0.4930145	0.2172502	0.3207311	0.3510141	0.3218357	0.5189400	0.6856105	0.3186666
