phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.4603046	0.9859039	0.7201575	0.8068530	0.4386853	0.9989290	1.0000000	0.6373396	0.1544392	0.3647653	0.5162391	0.2762385	0.1659780	0.5666669	0.9717352	0.1944322	0.6388101	0.8172882	0.7771320	0.7053755	0.9353620	0.4924155	0.7486291	0.9870308	0.5454285	0.5892424	0.9371176	0.8919430	0.7157199	0.2195952	0.7700512	0.9999841	0.9161310	0.6746554	0.4147378	0.6982302	0.7254555	0.7470247	1.0000000	0.3563159	0.3444840	0.9189829	0.4040066	0.8586724	0.4565919	0.2530635	0.0020617	0.0906265	0.4719129	0.1585081	0.0370302	0.4399567	0.5633268	0.8628059	0.3471543	0.9276517	0.8809157	0.5908111	0.1191806	0.3678700	0.2478281	0.3175765	0.2142100	0.5740917	0.4374643	0.0037004	0.9994930	0.9565494	0.9999827	0.7324673	0.4684111	0.2695893	0.9828706	0.2816936	0.9993943	0.6645566	0.9488342	0.1782579	0.2214391	0.7240169	0.4621227	0.5089707	0.9614288	0.6566386	0.8425554	0.4886769	0.4578522	0.8096693	0.9808933	0.6346955	0.4458838	0.3526216	0.7888926	0.0966964	0.3573653	0.2943756	0.3541848	0.3858781	0.9535958	0.1870668
1.0000000	0.9995199	0.7233095	0.9999980	0.5297361	0.8391400	1.0000000	1.0000000	0.0219849	0.5278361	0.3951716	0.0781490	0.7265169	0.3052968	0.9756172	0.3824408	0.6785402	0.6037485	0.7591921	0.1118866	0.9973584	0.6724518	0.5077465	0.9969957	0.3344259	0.5822032	0.9641059	0.9167572	0.7696197	0.5167141	0.9004674	0.9999976	0.9998190	0.8794592	0.3090696	0.5275824	0.7446088	0.6461675	0.9778648	0.1783225	0.0706283	0.6823421	0.1635693	0.4657499	0.1421607	0.0885092	0.1974418	0.3835320	0.2968801	0.0390357	0.1160750	0.6841603	0.3615244	0.2584364	0.2386032	0.9419364	0.4915114	0.3390873	0.0159219	0.5118870	0.3268846	0.9631676	0.0777284	0.1787661	0.9443824	0.0444536	0.9999049	0.5849699	0.9808372	0.8271451	0.4650485	0.8638770	0.9828875	0.6825924	0.9680555	0.5716625	0.9961657	0.7863674	0.0264321	0.7921476	0.0119652	0.5278611	0.7870553	0.7615656	0.9559029	0.2532536	0.7083901	0.9552614	0.9937732	0.6961297	0.7493666	0.0512059	0.6104645	0.3197133	0.6459905	0.5412635	0.6081898	0.6400148	0.9998965	0.5186775
1.0000000	0.9994764	0.7548879	0.9999980	0.5333946	0.7160466	0.9772047	0.8721041	0.0406220	0.8263206	0.2307952	0.1418843	0.5475580	0.4084103	0.9511078	0.4016871	0.7523769	0.7735426	0.8236256	0.4247521	0.8125578	0.6734169	0.6273168	0.9978809	0.5537270	0.6785601	0.9800664	0.9679257	0.8064216	0.4312121	0.8182876	0.9951871	0.9998908	0.6542638	0.3650747	0.4704183	0.7293146	0.7995787	0.9778648	0.2974507	0.2809755	0.8340805	0.3863319	0.6567234	0.1757307	0.1289723	0.0003652	0.3976741	0.3851082	0.1439692	0.1590867	0.4342875	0.3737982	0.7241151	0.2189331	0.9200068	0.5840150	0.4177473	0.0137931	0.2840798	0.2588761	0.5699499	0.6250311	0.1433693	0.8814687	0.0528739	0.9998203	0.8790270	0.9808340	0.8796493	0.4105247	0.7820483	0.9999951	0.5630689	0.9998447	0.6061847	0.9948739	0.5355098	0.0549913	0.8461467	0.1742020	0.6273065	0.9595693	0.7322277	0.9277387	0.3159702	0.6497287	0.9468021	0.9914378	0.8313659	0.6090134	0.1135614	0.6627737	0.3472090	0.6777228	0.4798582	0.3228142	0.7387019	0.9786036	0.5186775
1.0000000	0.9982527	0.7230190	0.9999980	0.7905397	0.8557740	0.9369934	0.6534063	0.1479279	0.3522933	0.4717746	0.2907249	0.4019470	0.5534138	0.9162128	0.4309023	0.5040012	0.8548592	1.0000000	0.6958177	0.9987707	0.8066931	0.5739398	0.9411587	0.4219413	0.7152413	0.9865713	0.9969094	0.9403957	0.6946796	0.8508771	0.9951876	0.9999295	0.6642357	0.0003218	0.4903427	0.4976300	0.8054949	0.9778648	0.3570457	0.3865153	0.9588778	0.4971837	0.6549048	0.2718808	0.2534543	0.0867146	0.3196419	0.4841919	0.1571368	0.2730538	0.4635732	0.5013990	0.8893475	0.8318365	0.7063212	0.5423310	0.4287627	0.0128145	0.4192902	0.2803186	0.5672467	0.3200093	0.3318474	0.5632265	0.3485396	0.9995263	0.9423327	0.9999792	0.7724782	0.3996106	0.7232956	0.9828723	0.4784825	0.9993568	0.6909763	0.9499698	0.1986862	0.2066163	0.7283197	0.6085165	0.7091902	0.9408175	0.7425632	0.8388651	0.2993452	0.4724041	0.8095660	0.9821185	0.5907318	0.5729092	0.3446420	0.8007155	0.3785852	0.6284431	0.4918639	0.3193152	0.6400149	0.9999479	0.5444464
0.6523059	0.9969365	0.7585033	0.9999979	0.4802980	0.7178434	0.7480994	0.8594827	0.0973383	0.3917446	0.4385060	0.1315126	0.5701562	0.1795491	0.9664202	0.3895437	0.7209932	0.8643111	0.8813244	0.4372169	0.9020719	0.6650216	0.3621935	0.9982105	0.4525991	0.7924667	0.9947742	0.8565033	0.9206857	0.4479642	0.9590618	0.9951873	0.9315925	0.6625415	0.1355838	0.5976659	0.9171392	0.7665953	0.9778648	0.4895579	0.4507128	0.9465528	0.2947567	0.4459572	0.0265242	0.1274931	0.0028557	0.3582469	0.3876334	0.1427829	0.1151655	0.4878320	0.8428338	0.7207503	0.1023780	0.9924427	0.8081855	0.5622895	0.1868256	0.1405601	0.4711943	0.9222493	0.4084561	0.2711659	0.8000014	0.0474504	0.9600189	0.9584031	0.9808336	0.8000298	0.5762342	0.5063115	0.9999920	0.5495189	0.9679584	0.6385484	0.9940459	0.5164038	0.0482560	0.8373563	0.1832924	0.6807733	0.9411825	0.7289653	0.9248672	0.2610148	0.6741604	0.9500521	0.9941140	0.7283830	0.7270116	0.2755640	0.7272538	0.2596838	0.3758973	0.4482976	0.3701224	0.2900285	0.9542296	0.3157148
1.0000000	0.9994568	0.7232951	0.8585545	0.5441981	0.7151834	1.0000000	0.6952593	0.1332712	0.3575832	0.3944704	0.2519306	0.5608636	0.5205799	0.9977466	0.3463821	0.5667005	0.8995296	1.0000000	0.6379856	0.9948500	0.9013611	0.7432951	0.9396014	0.6546927	0.8916480	0.9960867	0.8611998	0.9266852	0.4808641	0.8717742	0.9951868	0.9314668	0.7908722	0.3607101	0.7047360	0.4235588	0.8775107	0.9778648	0.5473300	0.4104971	0.8859451	0.1693018	0.8474060	0.4077046	0.2205307	0.0014296	0.2106022	0.3116406	0.0650484	0.1562673	0.4855114	0.4454805	0.7549901	0.5987959	0.8404833	0.4903295	0.1823462	0.0061202	0.5315716	0.3207245	0.4847741	0.8113155	0.2889556	0.5637267	0.1090048	0.9594248	0.9479878	0.9999835	0.8729198	0.6572736	0.7759593	0.9828761	0.3964033	0.9997700	0.7393048	0.9910171	0.2569814	0.1448035	0.8539913	0.3351433	0.6154319	0.9746813	0.7571126	0.8047239	0.4380776	0.5216945	0.9209143	0.9884899	0.7718300	0.5694598	0.3260365	0.7479280	0.5463753	0.8370805	0.5879024	0.3349342	0.6586629	0.9998833	0.6839108
1.0000000	0.9982527	0.8020257	0.9999979	0.7074447	0.7255914	0.4811817	0.7156989	0.0617104	0.5403538	0.4859615	0.2200550	0.4005607	0.5054430	0.9033371	0.3784910	0.4934677	0.7451530	1.0000000	0.6100456	0.9971084	0.8964618	0.5203940	0.9398937	0.3888097	0.6463202	0.9819515	0.9508931	0.7920163	0.6418104	0.9999544	0.9999986	0.9489961	0.6223926	0.1999357	0.5971150	0.7494244	0.8883126	0.9778648	0.3658442	0.1669751	0.8109933	0.4607738	0.5604784	0.3380970	0.1566936	0.0011341	0.4029495	0.4216034	0.1309699	0.2374768	0.3441780	0.5280244	0.8658224	0.4824918	0.5949846	0.6428694	0.2841319	0.0149065	0.5831649	0.3423017	0.7463132	0.5134164	0.3302851	0.6038133	0.3633557	0.9725226	0.8915712	0.9999886	0.7609515	0.4603038	0.7232956	0.9999861	0.4790496	0.9996089	0.5965081	0.9988444	0.2876755	0.1248138	0.7435151	0.3166821	0.3929675	0.9028771	0.6858541	0.8625965	0.4215257	0.7292533	0.8288778	0.9859236	0.6145860	0.6277330	0.1723012	0.6388685	0.4895117	0.6284431	0.3509162	0.4825414	0.8343988	0.9999170	0.5186775
1.0000000	0.9982527	0.7230190	0.5705715	0.8408679	0.7135970	1.0000000	0.5299792	0.2156314	0.3169027	0.4486889	0.1950520	0.0634799	0.5260036	0.8877313	0.4562868	0.4804747	0.7687067	1.0000000	0.8514164	0.9986243	0.8812946	0.7056996	0.9413600	0.4037379	0.6800407	0.9850343	0.9999902	0.9307446	0.5593165	0.9999672	0.9999994	0.9999382	0.7198455	0.4159781	0.4491855	0.6896353	0.6996376	0.9778648	0.4355850	0.4774476	0.9145363	0.3745995	0.9441143	0.3624398	0.2807303	0.0025720	0.2074265	0.3992438	0.0394230	0.2231453	0.4185182	0.4626212	0.6892518	0.7164529	0.9970445	0.9792680	0.8218729	0.5475787	0.7886939	0.0992175	0.3117619	0.4030163	0.6773452	0.2527662	0.2883435	0.9562368	0.8746294	0.9808002	0.6812194	0.2328122	0.8286927	0.9828521	0.6880553	0.9665322	0.6045566	0.9373808	0.1131763	0.3580615	0.6901927	0.7276366	0.4528235	0.9474276	0.6075855	0.8044853	0.3492777	0.3538228	0.7528271	0.9804406	0.6156418	0.3328387	0.4209843	0.7473097	0.8394878	0.6284431	0.2162255	0.3936991	0.6400148	0.9544979	0.5186775
0.8127528	0.9987032	0.7939266	0.9999979	0.4894031	0.8734211	0.5808311	1.0000000	0.0299810	0.5347886	0.3588240	0.0888141	0.7204125	0.3505577	0.9358434	0.4142181	0.7060122	0.7586973	0.6367373	0.2467731	0.9972308	0.7140045	0.7250191	0.9378405	0.3960531	0.6724846	0.9801187	0.9390444	0.9002245	0.4158915	0.8221627	0.9999991	0.9316111	0.9004817	0.3100175	0.4595781	0.5802710	0.8366845	0.9778648	0.2801915	0.1841302	0.8237867	0.2317027	0.4348098	0.0004240	0.0915313	0.3861243	0.1256095	0.3342462	0.1322042	0.1006694	0.5813436	0.2786234	0.3351399	0.1775060	0.9154161	0.3977554	0.3109635	0.0501998	0.5574535	0.5635634	0.9277938	0.1733805	0.0590153	0.9122480	0.1535708	0.9998982	0.8651601	0.9999978	0.8271451	0.6554304	0.5859224	0.9999960	0.6825924	0.9680555	0.6130065	0.9980989	0.8130169	0.0655003	0.7921476	0.3189640	0.5278611	0.9670802	0.7615656	0.9156080	0.2532536	0.7545933	0.9737415	0.9955445	0.6961297	0.7444208	0.1144772	0.6505151	0.2769385	0.5076574	0.5317331	0.6466833	0.5539942	0.9998514	0.6437382
0.6691462	0.9981899	0.7992154	0.8882437	0.5971645	0.9997242	0.9691530	1.0000000	0.0239674	0.6146316	0.3824314	0.0878194	0.7204125	0.3505577	0.9129385	0.4337056	0.5568438	0.7776621	1.0000000	0.3241885	0.9287702	0.7843985	0.7505242	0.9995466	0.4034028	0.6828399	0.9691275	0.8447958	0.8815298	0.4342309	0.8369230	0.9951874	0.9999615	0.6497490	0.2400031	0.5651998	0.6984476	0.8045564	0.9778648	0.2822227	0.1967086	0.9143336	0.2365613	0.3081062	0.0034020	0.0912385	0.2078888	0.2432840	0.3323817	0.1308820	0.0190666	0.5868985	0.4628112	0.5541960	0.0785564	0.8601345	0.5190461	0.4074133	0.0065155	0.4380038	0.4419302	0.9889132	0.0862518	0.3803595	0.8827200	0.0690640	0.9601628	0.9169296	0.9999942	0.8271451	0.6728440	0.4405946	0.9961603	0.6825924	0.9680555	0.6239111	0.9607425	0.7009466	0.0582465	0.7921476	0.3990807	0.5278611	0.9167671	0.7772175	0.9156080	0.1979730	0.7250071	0.9675739	0.9956947	0.6961297	0.6802273	0.2501982	0.7584899	0.5779747	0.3907395	0.6375865	0.6343594	0.6222832	0.9997182	0.3267828
