phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.3700558	0.5150279	0.5902704	0.6008177	0.2751291	0.7865086	0.7447904	0.4680170	0.1415529	0.2233045	0.4122559	0.2563726	0.1066933	0.4671008	0.7767229	0.1052514	0.5434738	0.5192342	0.6142316	0.6972948	0.7139700	0.3702568	0.5480426	0.6859746	0.4165449	0.3046255	0.7567539	0.6733279	0.6394505	0.1713615	0.6387864	0.9059872	0.6965709	0.4639466	0.2613440	0.6456585	0.6823581	0.5903064	0.6573727	0.2850213	0.1696183	0.6066029	0.2553919	0.6486084	0.3718097	0.1913791	0.0048249	0.0714953	0.3693018	0.1185645	0.0156540	0.4258436	0.4033183	0.6671908	0.2834750	0.6714713	0.6099317	0.5172336	0.0909350	0.3736853	0.1751497	0.2292800	0.1149177	0.4707134	0.2599561	0.0006869	0.7151515	0.6783989	0.7809107	0.5216178	0.4229938	0.2775730	0.7731537	0.2275560	0.7722993	0.5943984	0.6417892	0.1193693	0.1838642	0.6182190	0.4106817	0.3236422	0.9290598	0.5774563	0.5853986	0.5064849	0.2768199	0.6348727	0.8008408	0.4583101	0.2432889	0.2359058	0.6233989	0.0622375	0.2139118	0.2350665	0.2926543	0.3543555	0.6517785	0.1364694
1.0658670	0.8306345	0.5431315	0.7979443	0.3664987	0.6054548	0.6958145	0.6114149	0.0197733	0.4190001	0.2844389	0.0300404	0.4989728	0.2728713	0.8430007	0.2305356	0.5410132	0.4596242	0.5837168	0.0700641	0.8236802	0.5220786	0.2848060	0.7709611	0.2007200	0.5163811	0.7117104	0.6390387	0.5288455	0.4538302	0.6453335	0.8017367	0.9652369	0.7857008	0.2567844	0.4195708	0.6363550	0.6112824	0.8296065	0.1764342	0.0335884	0.6063402	0.1217817	0.3024403	0.1016561	0.0531670	0.1712639	0.2066869	0.2082906	0.0135902	0.2368438	0.6150629	0.2785220	0.3248694	0.1819790	0.6290465	0.4544622	0.2942266	0.0212123	0.4825662	0.2264484	0.6875760	0.0470926	0.2050462	0.8160416	0.0308791	0.7927087	0.4332679	0.7301059	0.6175166	0.3089127	0.7527777	0.6995621	0.3856847	0.7811290	0.3760495	0.8520598	0.4499941	0.0336161	0.6555503	0.0165498	0.3235554	0.7056543	0.5606391	0.7438037	0.1950808	0.5393338	0.5716744	0.8514406	0.6128644	0.4924930	0.0456217	0.5113847	0.2412076	0.7191638	0.3740493	0.4226324	0.5084477	0.7886848	0.4781797
0.7569857	0.6814488	0.5153703	0.7781577	0.4081838	0.4915236	0.6326424	0.5540200	0.0312567	0.6242273	0.1588361	0.1027654	0.4142416	0.3239093	0.6053992	0.2693299	0.4772874	0.5561366	0.6943399	0.2562202	0.7093226	0.6271703	0.5006694	0.7572198	0.3783428	0.4694854	0.6885131	0.9512794	0.5767431	0.2965622	0.6715951	0.8168479	0.6424155	0.4808566	0.4491897	0.2943346	0.5359553	0.5952892	0.8004037	0.1986010	0.2420088	0.7760973	0.2443982	0.4542743	0.1191231	0.1519197	0.0115501	0.3903077	0.2355303	0.0512194	0.1564834	0.3065159	0.3104388	0.4383486	0.0987520	0.6821643	0.5821283	0.3291016	0.0104036	0.1776340	0.2732503	0.4388479	0.4452988	0.1050751	0.6327018	0.0738495	0.8551657	0.6791964	0.7208917	0.4926120	0.2905693	0.6964995	0.6292846	0.4536460	0.8245228	0.3696044	0.6985559	0.4035606	0.0487778	0.6716705	0.0841565	0.4853232	0.5865445	0.4851578	0.6032282	0.2310720	0.5208550	0.7632999	0.5823368	0.5075450	0.5886435	0.0931476	0.6227076	0.2762036	0.5932359	0.3510268	0.1768494	0.6225588	0.7535796	0.3851357
0.7784122	0.8029350	0.6847110	0.6262564	0.4846214	0.5584820	0.7017137	0.5014594	0.1053340	0.2231707	0.4443217	0.2211985	0.3301706	0.3832935	0.6934254	0.3462385	0.4543563	0.6728100	0.6829813	0.4548657	0.7985648	0.7401056	0.3623531	0.6614155	0.3964678	0.6072018	0.7444487	0.7410518	0.6226902	0.4905519	0.5134375	0.7854328	0.8140012	0.5238291	0.0001820	0.3744597	0.2892858	0.6333690	0.7386225	0.2608034	0.2842204	0.6859622	0.4049033	0.4898741	0.1291334	0.1894462	0.0693967	0.2618508	0.3252220	0.1367663	0.2005558	0.3425496	0.3835131	0.6519406	0.6376765	0.4545523	0.4070024	0.3033975	0.0212726	0.2522627	0.2260327	0.4189257	0.2250403	0.2810062	0.3785060	0.3490814	0.8642336	0.5845354	0.7158381	0.5903812	0.2671840	0.5237961	0.8193434	0.3080067	0.6849074	0.5183012	0.7100477	0.2392758	0.1458629	0.6239379	0.3989387	0.4759446	0.6177428	0.4478487	0.6703735	0.3187238	0.4831765	0.5344554	0.6867677	0.4605404	0.4257899	0.3313055	0.7290118	0.2547902	0.5335845	0.2968474	0.2925289	0.5253670	0.7845620	0.3373036
0.4984252	0.6739535	0.4913622	0.7434566	0.3194452	0.5558143	0.4531341	0.6599275	0.1194318	0.3705906	0.2923703	0.0675439	0.3803014	0.1194400	0.7414300	0.2858745	0.4734635	0.5832496	0.6749029	0.2742569	0.5247273	0.3773056	0.3401293	0.8296226	0.3236078	0.5141562	0.7525649	0.7170047	0.6754156	0.3998018	0.8908758	0.8716501	0.7634907	0.5585599	0.0944867	0.5525286	0.6970714	0.5486588	0.6590547	0.3575964	0.3647582	0.6833734	0.1885396	0.3434004	0.0370546	0.1235358	0.0020927	0.3828273	0.2677530	0.1044013	0.0460311	0.3478966	0.5191375	0.4863511	0.0787046	0.7879045	0.5745506	0.3738881	0.1883674	0.2299259	0.2965773	0.6385785	0.3693385	0.3842519	0.5356586	0.0681986	0.6409739	0.8786178	0.7751218	0.6848343	0.4064287	0.3111995	0.7749010	0.4255948	0.7390339	0.5746093	0.7716107	0.3112332	0.0307077	0.5365669	0.1477812	0.5033453	0.6067467	0.5721743	0.7118092	0.1847641	0.5110679	0.8156429	0.9455390	0.5194805	0.5140205	0.2202111	0.4845977	0.2091657	0.2052892	0.3508804	0.3867859	0.1514351	0.8375757	0.1861843
0.7630726	0.7248780	0.4914186	0.7689477	0.4846319	0.5621823	0.8583881	0.6533127	0.0620427	0.2881441	0.2633192	0.1187285	0.4637121	0.3582799	0.7902801	0.2736308	0.4930130	0.7200545	0.7510606	0.3466070	0.8756326	0.6838171	0.4854467	0.7549171	0.5025025	0.6395833	0.7833810	0.5863677	0.8415210	0.3323695	0.6488296	0.6323641	0.6545416	0.6024554	0.3013308	0.5103910	0.3470372	0.7341698	0.8375094	0.4054109	0.2561721	0.6738730	0.1565716	0.4675734	0.2566296	0.1343551	0.0122591	0.1874330	0.2495854	0.0872005	0.0861194	0.3806105	0.3606187	0.5150408	0.3563294	0.6107095	0.4348510	0.2647187	0.0028760	0.4190256	0.1792154	0.5095951	0.5936662	0.1356352	0.5566937	0.1183960	0.7977070	0.5322842	0.7698026	0.8826102	0.5177773	0.6402073	0.8806355	0.3851998	0.7928598	0.4985509	0.6814723	0.3131492	0.0813358	0.6141164	0.1785997	0.4954258	0.8279077	0.5832983	0.7318321	0.2901511	0.4567220	0.6949578	0.6793113	0.6026587	0.4013863	0.2661823	0.6943273	0.4608442	0.6072598	0.4642307	0.2513351	0.5880600	0.7264022	0.4805018
0.7525943	0.6832299	0.5641608	0.8165569	0.5482466	0.5643829	0.4076244	0.5411963	0.0582308	0.2934376	0.5164998	0.2112122	0.3625067	0.3300459	0.7287772	0.2413132	0.4352478	0.3820133	0.7873620	0.4348911	0.8119777	0.8656437	0.4524102	0.8140018	0.2220119	0.4467803	0.6809282	0.6541513	0.4838752	0.5395433	0.7600629	0.6485648	0.7951131	0.3800348	0.1605788	0.5454653	0.4671848	0.5940719	0.6598864	0.2521833	0.0810782	0.5998337	0.3100761	0.4830947	0.1543945	0.1593362	0.0047597	0.4187917	0.4408075	0.1705287	0.1836417	0.2728317	0.3526572	0.6729629	0.4103813	0.3726143	0.5815554	0.2346516	0.0207737	0.3900398	0.2959641	0.5937248	0.3438916	0.2417962	0.5327352	0.2062513	0.6535671	0.7003079	0.6433637	0.5710533	0.3467055	0.6207108	0.6507528	0.3964019	0.7523835	0.4770734	0.8139629	0.3070905	0.0534464	0.5449281	0.1554248	0.2787249	0.6766832	0.5425844	0.5683300	0.2107825	0.5295487	0.5554836	0.7264030	0.5148684	0.4456574	0.0992326	0.4179203	0.3665813	0.4479345	0.2774689	0.5571270	0.7042418	0.6949768	0.3855508
0.6256948	0.7238564	0.5992860	0.4434498	0.5221975	0.6194593	0.9466244	0.3678300	0.1837277	0.2047615	0.3659679	0.1094127	0.0336871	0.3840756	0.5873841	0.2330149	0.5013841	0.6069709	0.7923989	0.6730951	0.6431467	0.6495453	0.4136418	0.6593459	0.3078458	0.5010536	0.7151757	0.9042088	0.8083471	0.3994934	0.8145856	0.7665882	0.8403906	0.4660531	0.3438682	0.5154500	0.4786127	0.5186569	0.7226242	0.2340077	0.3354855	0.7200211	0.1870548	0.7011204	0.2701040	0.1791450	0.0003604	0.1705167	0.3455723	0.0322613	0.1478313	0.2974520	0.5037049	0.5162581	0.6270998	0.6456244	0.8498549	0.5003879	0.4844494	0.7402911	0.0302143	0.1544994	0.2944339	0.6001322	0.1964966	0.2141776	0.6912466	0.6803954	0.6967531	0.5348008	0.1178929	0.6776957	0.7282116	0.6139645	0.7079817	0.4780532	0.7321694	0.0681736	0.2052484	0.5126804	0.4342903	0.3151563	0.6865539	0.4615059	0.6201654	0.3344367	0.2028622	0.6915858	0.6216030	0.4250347	0.3266680	0.2959366	0.5203546	0.6533161	0.6099365	0.1912969	0.3319533	0.4870777	0.7569162	0.4504395
0.6802680	0.8397287	0.5488576	0.6574369	0.3819367	0.5340068	0.4503322	0.8407159	0.0290031	0.3610618	0.2471731	0.0729560	0.5582606	0.3054978	0.6975446	0.2921923	0.4716313	0.6560712	0.5821760	0.2641648	0.6623581	0.4862607	0.5647393	0.7411483	0.3040760	0.5273599	0.6571832	0.7080226	0.6028186	0.3820045	0.6762528	0.7929387	0.6920786	0.6319541	0.1812289	0.4106800	0.4428849	0.6589613	0.7242950	0.1872560	0.1430818	0.5757433	0.1339717	0.3483600	0.0012677	0.0317766	0.2478980	0.1284231	0.2948350	0.0650357	0.1047354	0.3915272	0.2430445	0.2201072	0.0895027	0.6806773	0.3547307	0.2817078	0.0609529	0.4889802	0.4517740	0.5754679	0.1537237	0.0772987	0.7012045	0.1393095	0.7713750	0.5540516	0.8106347	0.7281055	0.5519490	0.5278848	0.7793893	0.4924985	0.7061691	0.4719150	0.7946842	0.5932510	0.0809050	0.6858334	0.2026292	0.4906100	0.7774759	0.5127782	0.6008967	0.2949766	0.7325656	0.7102327	0.8315494	0.5007843	0.6170120	0.1345577	0.3983706	0.1526866	0.4548533	0.3503676	0.4854507	0.4833341	0.5429795	0.5311836
0.6542814	0.7363453	0.6667452	0.6629778	0.4576520	0.6296832	0.8192183	0.7123730	0.0310217	0.4428081	0.4138472	0.1157214	0.3585203	0.3642265	0.5523120	0.4569835	0.4005857	0.5320292	0.8262713	0.2381825	0.5824238	0.6270535	0.6998540	0.6296968	0.3032114	0.5235504	0.7747505	0.6386491	0.6257976	0.2412707	0.5784081	0.5901676	0.7436041	0.4707384	0.1194485	0.3942736	0.4308961	0.5749178	0.7105376	0.1953466	0.1300314	0.7671303	0.2268477	0.2953486	0.0100271	0.0683450	0.1253005	0.1834889	0.2504444	0.1598623	0.0062954	0.4039580	0.3009105	0.4381805	0.0645191	0.5630690	0.4108225	0.2815639	0.0012785	0.3836390	0.4005715	0.8154942	0.1381523	0.3357944	0.6910015	0.0485421	0.6862105	0.6016471	0.7567686	0.5506670	0.5209446	0.3523475	0.8047005	0.4882378	0.6449506	0.4597277	0.6968149	0.4844703	0.0640305	0.5963820	0.2738931	0.3387547	0.6386564	0.5045312	0.6523657	0.1750158	0.4814736	0.7709804	0.6696241	0.4530637	0.4648685	0.2390634	0.4828734	0.5343014	0.2622107	0.4976045	0.5034094	0.4128351	0.7083475	0.3057785
