phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
1.0274913	1.0405389	0.7120800	0.8035756	0.7362398	0.7386261	1.0264896	0.7135013	0.1082825	0.6012571	0.5176366	0.1607630	0.4309351	0.2975187	0.9024900	0.4989077	0.4836724	0.7314136	1.0975845	0.5577258	0.9230953	0.7534875	0.7941727	0.9276210	0.4066105	0.8463009	0.9555573	1.0654320	0.9244571	0.4562299	0.9296046	1.0555248	0.9869232	0.6674227	0.4042878	0.4898463	0.8977361	0.7330318	0.9323917	0.4928994	0.2303424	0.7914662	0.3107105	0.6857892	0.0537325	0.0594489	0.0023539	0.3611260	0.4505303	0.2044981	0.2524989	0.7592058	0.5597570	0.5949586	0.4861693	0.9349573	0.4860739	0.4756420	0.1057619	0.6350497	0.4490603	0.9874743	0.5668840	0.1795837	0.7019860	0.0886684	1.1051980	0.9953792	1.0457103	0.7690431	0.3430235	0.8137420	1.0126772	0.4856979	0.9261523	0.7090302	1.0008446	0.6331296	0.1546588	0.8505515	0.2493964	0.5700013	0.9298575	0.7018965	0.9262990	0.4534763	0.6187024	0.8549346	1.0428409	0.7427285	0.5140819	0.3046449	0.6272325	0.5644145	0.6674541	0.3198311	0.6757342	0.6311299	0.9049951	0.5159776
1.0923232	1.1285290	0.7820158	0.8467428	0.6904155	0.8511912	1.0502118	0.8739832	0.1036557	0.3711915	0.3674236	0.1740065	0.5602400	0.4365960	1.0029583	0.3994948	0.7089028	0.9392289	1.0574131	0.2997588	0.8760895	0.7322958	0.4445405	1.0407099	0.4424737	0.8197228	0.9256372	0.8565747	0.9464402	0.7087988	0.9125878	1.0999063	0.9764318	0.9581399	0.2159584	0.5063919	0.7476555	0.7083271	1.0362338	0.5358603	0.3578054	0.9091293	0.3481746	0.5891427	0.1155009	0.0959863	0.0012314	0.3473375	0.0938271	0.1171211	0.1450081	0.6329076	0.7028298	0.6969170	0.3900576	0.9701049	0.5802607	0.3898995	0.0112924	0.4294154	0.5369902	1.0676281	0.1791509	0.1145594	1.0349170	0.0652301	1.0236484	0.9779694	1.0323853	0.8811039	0.3736051	0.7969430	0.9842803	0.5967015	1.1225246	0.9426168	1.0329088	0.5085567	0.0472804	0.6487788	0.0827322	0.4514394	1.0583082	0.7732996	0.8854491	0.2951606	0.6246232	0.9515458	1.0211307	0.6745228	0.7286518	0.0831424	0.8174212	0.2927760	0.7783738	0.7952450	0.3579596	0.7928452	0.9794024	0.4789201
1.0698701	0.9290646	0.7390545	1.0588986	0.7747469	1.0941180	0.9085060	0.9705257	0.0196542	0.7075023	0.4001259	0.0905065	0.6968417	0.4651647	1.0014911	0.4444456	0.5995452	0.7723175	1.1534731	0.2121780	1.0748684	0.7167761	0.4886554	0.9750610	0.8476150	0.6426603	0.8729513	0.9074508	0.9298473	0.4356194	0.9688146	1.0208935	1.0245442	0.7510690	0.3732599	0.5033245	0.7280177	0.7682045	1.0783327	0.6446170	0.3049501	0.9055329	0.2040990	0.4424583	0.2300036	0.0726356	0.0054915	0.4553077	0.3445411	0.1194691	0.0994884	0.5450618	0.5742040	0.3009795	0.4560707	0.6611220	0.3617017	0.4090739	0.0478170	0.3867224	0.5228619	1.0404022	0.6803656	0.1607573	0.9286510	0.0829866	0.9958090	0.8877753	0.9957650	0.8842015	0.5633549	0.7339734	1.0195726	0.6459539	0.9275896	0.6942405	0.9164045	0.6838677	0.0986678	0.7681701	0.0674044	0.5672530	0.8516462	0.8456400	0.8731988	0.3453693	0.6725789	1.0069111	0.9416847	0.7416132	0.6186748	0.0582590	0.8066105	0.2661202	0.7420812	0.4296690	0.5229190	0.9227608	0.9610925	0.6257554
1.0161150	1.0143333	0.8228144	0.2558500	1.0387172	0.9715725	0.8249996	0.9000062	0.1272652	0.2205378	0.4863055	0.2076825	0.5735040	0.3502378	0.8408403	0.2654637	0.6111288	0.7348300	0.9660378	0.3675055	0.9038817	0.5991301	0.2386660	0.8408000	0.4538312	0.9446507	0.9320829	0.9771386	0.6656360	0.5266876	0.7314614	0.9211798	1.0030809	0.6082505	0.3683116	0.4621814	0.5808559	0.7988228	0.9217959	0.2409298	0.1677985	0.9679284	0.4494310	0.5698490	0.0789544	0.2188747	0.0122716	0.1225286	0.4766822	0.1164250	0.2597860	0.6878840	0.2289909	0.6638841	0.7463341	1.0164341	0.4590040	0.3677930	0.0440768	0.5661184	0.4405382	0.6148754	0.5729073	0.1762912	0.7614949	0.2655703	0.9946308	0.9128778	0.9846331	0.8955854	0.4587576	0.6413627	1.0832158	0.4683122	1.0503346	0.5888209	1.0258143	0.5028780	0.1533683	0.8257616	0.5426123	0.5301206	0.9211802	0.7463352	0.7845930	0.3911063	0.5767861	0.8470309	0.9293321	0.7369807	0.7975175	0.2997870	0.7940632	0.3848931	0.5593821	0.3122638	0.2838155	0.6161722	0.9347897	0.4423874
0.8899913	1.0162747	0.7393178	0.9654677	0.7017993	0.6704132	0.3778036	1.0012906	0.0262413	0.7682006	0.5293529	0.1225941	0.6495825	0.4174357	0.7689810	0.5187457	0.4460832	0.9401205	0.9718562	0.1543759	0.7700979	0.9702987	1.0525737	1.1311824	0.4663630	0.7660843	0.8956113	1.0860856	0.8421101	0.5154523	1.1203682	1.0591644	1.0484638	0.8856896	0.1855312	0.4277087	0.4575243	0.6299941	0.9567723	0.4444000	0.3033794	0.8541792	0.4275723	0.2955237	0.0019091	0.0631015	0.0234478	0.4005530	0.2237479	0.1378496	0.0309612	0.5060976	0.3219562	0.1787409	0.1125257	0.9076612	0.1892917	0.3294890	0.0025085	0.5824680	0.5878876	1.0853561	0.3772768	0.2779470	0.9960554	0.0764180	0.9860109	1.0223046	1.0730096	0.8103304	0.4038840	0.7315545	0.9762665	0.6368252	0.9004189	0.6892005	1.0415317	0.7988767	0.0329642	0.8424555	0.1647842	0.5127654	0.9526401	0.8021828	0.8482741	0.2513354	0.8076101	1.0079681	0.9910151	0.7355756	0.6697195	0.0555462	0.7447531	0.5886171	0.5699156	0.5512479	0.4583161	0.5538323	0.9327345	0.3967776
0.7763786	1.0357050	0.8195038	0.7249187	0.2838300	0.6889561	1.1198963	1.0399425	0.0319934	0.5060686	0.2465128	0.0663637	0.9147265	0.1320112	1.0589894	0.2970143	0.6212361	0.5838986	0.7871483	0.2975688	1.0157007	0.6243493	0.8629849	0.9953192	0.8222841	0.6658855	0.9498965	0.8453257	0.6314794	0.2200377	0.9000841	0.9965711	0.9390710	0.6340422	0.3161442	0.4142140	0.7257250	0.7772795	1.0274735	0.2067911	0.0846634	0.7019188	0.2801996	0.4931191	0.0007523	0.0666090	0.3875309	0.4187088	0.2947605	0.0304553	0.0903006	0.8858275	0.7186414	0.5358514	0.5549340	0.7596729	0.6572175	0.5447830	0.1377501	0.3467480	0.5948134	0.6072755	0.0694624	0.0484596	1.0023758	0.6098032	0.9730533	0.4898786	0.9078380	0.9090636	0.4176479	0.6012161	1.0705432	0.7748815	0.9998789	0.5901195	1.0691342	0.7865978	0.0827489	0.8753799	0.1024735	0.5646477	0.7413615	0.8467344	1.0525827	0.2510991	0.6856460	1.0292443	1.0285083	0.7584441	0.7153441	0.2350865	0.6070406	0.2990033	0.7389151	0.5557694	0.7672058	0.7153995	1.1400912	0.3806505
0.7867378	1.0191126	0.9280389	0.9723746	0.6784101	0.7097837	0.9445328	0.9839508	0.0281982	0.3685118	0.4752162	0.0869781	0.6880692	0.3234973	0.8489599	0.2159678	0.4906003	0.6361323	0.6934712	0.2245488	0.9090238	0.8925192	0.5495544	1.0085282	0.5778511	0.5855556	0.9636732	0.9446095	0.5219958	0.5226472	0.7704999	1.0642371	1.0176350	0.5164662	0.1330279	0.4882892	0.7680877	0.6715497	0.9618564	0.3917269	0.2578654	0.8464593	0.3496841	0.5097440	0.0029514	0.0765402	0.0621050	0.0526527	0.3281111	0.0366484	0.1720755	0.6957379	0.3887289	0.4374251	0.0814138	1.0306927	0.5087624	0.4314287	0.0197105	0.4027994	0.3754956	0.9855717	0.4400416	0.2698676	0.8421059	0.0056367	0.9863854	0.5382712	1.0737534	0.8645652	0.4200461	0.8784729	0.9538880	0.6743384	1.0135072	0.5707496	1.0332155	0.7549962	0.0739569	0.7210231	0.0723931	0.5183940	0.8239493	0.7809833	0.9422064	0.1175177	0.7108995	0.9526792	1.1178658	0.6831123	0.7501921	0.2528557	0.5582272	0.1034499	0.6260104	0.8140394	0.4264533	0.6951567	0.9540318	0.5029607
0.9498439	0.9396698	0.6824525	0.9414405	0.7382168	0.7825795	0.7165727	0.5089587	0.1490591	0.3080543	0.5045186	0.3639515	0.3950828	0.4526647	0.9598080	0.4556016	0.5681436	0.8086250	1.0343565	0.8780962	0.9689330	0.7707049	0.1820277	0.9168501	0.3838700	0.6038305	0.9668419	0.8192516	0.7664557	0.3781986	0.9361982	1.0963239	0.9695966	0.6304687	0.3878431	0.4003996	0.9226631	0.8933073	0.9038532	0.3414515	0.1176239	0.7632258	0.4397424	0.9604819	0.3051522	0.3463439	0.2077049	0.2848700	0.3395390	0.1253792	0.3608481	0.4619932	0.5448462	0.9034319	0.7753858	0.8729324	0.7445443	0.3178080	0.0121162	0.6893021	0.2363213	0.2433481	0.1523523	0.7164565	0.2207364	0.4189491	0.9909946	0.6454912	0.9646548	0.6401450	0.3979532	0.7383974	0.9756172	0.2231041	1.0842625	0.4686698	0.9381207	0.2941330	0.3045183	0.7145445	0.5868535	0.4129817	0.9588963	0.5590368	0.7217846	0.5673894	0.6700007	0.8835197	1.0128128	0.5153613	0.3906865	0.1198657	0.6018112	0.2526428	0.6029088	0.2320927	0.1335153	0.5609687	0.9525971	0.6159822
0.8492120	0.9840476	0.8121001	1.0168728	0.5602757	0.7898051	1.0509677	0.4855699	0.3065238	0.3043077	0.5859031	0.5867551	0.0196979	0.7782604	0.8078493	0.5194638	0.4227400	0.9475965	0.9148378	0.9673624	1.0006280	0.6474010	0.6541473	1.0379772	0.5258383	0.7028521	0.9365174	0.8653726	0.9068183	0.5638857	0.8823273	0.8702550	1.0719455	0.7106924	0.3320297	0.4334438	1.1223048	0.6092724	1.1147142	0.2314328	0.5816976	0.9830225	0.8110184	0.8986105	0.4305904	0.5276320	0.0230341	0.1495231	0.5654869	0.1553395	0.3890887	0.9868306	0.9441086	0.6917674	0.4296151	1.0567435	0.9787140	1.0215555	0.8858193	0.7420023	0.2022875	0.4097592	0.5222182	0.6196668	0.0819798	0.3624557	1.0042292	0.8738186	0.9532851	0.7222047	0.2051881	0.5459421	0.8981143	0.1029589	1.0052332	0.6415919	0.9935714	0.4393538	0.5694417	0.8477641	0.5487640	0.4742547	1.0319727	0.5827991	0.4066695	0.6265623	0.3226803	0.7347698	1.0288107	0.5486824	0.7340139	0.4717119	0.6847133	0.3461856	0.6174368	0.2591746	0.0234533	0.4947852	0.9675913	0.3823678
1.0516603	0.9282669	0.8783937	0.9753901	0.5422788	0.7957901	0.9832378	0.9748513	0.0083583	0.3673439	0.1883595	0.1220437	0.6407582	0.2204302	1.1603061	0.2834134	0.7396358	0.7851127	0.9639606	0.3042366	0.9625629	0.8230676	1.0536329	0.8873153	0.5747635	0.7203993	0.9347019	0.8969854	0.8616135	0.3569671	0.9206339	0.9112698	1.1062947	0.7560311	0.1583534	0.6384634	0.7966303	0.7384302	1.0287565	0.4481081	0.3413574	0.8282443	0.3294949	0.2852158	0.0133589	0.0764714	0.1095648	0.2345627	0.2330821	0.0974878	0.2181173	0.7764828	0.7739624	0.5218382	0.1724888	0.9213989	0.7254505	0.3614004	0.0869204	0.4675394	0.4584724	1.0244287	0.2349310	0.0789042	1.0092198	0.0292155	1.0232174	0.8629628	0.9637881	0.8984209	0.5608999	0.7210761	0.9760175	0.6336544	0.9270660	0.7287466	1.0653120	0.8656114	0.0817271	0.9392768	0.1526231	0.5880784	0.8907955	0.6471288	0.9464196	0.2406342	0.7474353	0.9179082	0.9589537	0.8060688	0.7063100	0.2750554	0.7079044	0.6888106	0.7166930	0.5854052	0.5202858	0.7897995	0.9825114	0.7368697
