phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.7603723	0.7980176	0.6281653	0.5850686	0.4937898	0.5188111	0.8320507	0.5683926	0.0662381	0.4762215	0.3903813	0.1391289	0.2942435	0.2082923	0.6165290	0.3098553	0.4255050	0.5843656	0.8703135	0.3486536	0.5966410	0.5505253	0.6496329	0.7895233	0.3363226	0.5902541	0.6364401	0.8557131	0.6722997	0.3027410	0.7158037	0.8534771	0.8360873	0.3922345	0.3251380	0.3175935	0.6142523	0.6199410	0.6537957	0.4560182	0.1568871	0.6795565	0.1914782	0.4218772	0.0246400	0.0304165	0.0011706	0.2069525	0.3547718	0.1336386	0.1795237	0.5886077	0.3921277	0.3372616	0.3636108	0.8059929	0.2975398	0.5044563	0.0762694	0.4109167	0.3625058	0.7548737	0.3793772	0.1628144	0.4255222	0.0486580	0.8194084	0.7097809	0.7906852	0.6147320	0.2217486	0.6871891	0.7158303	0.3878931	0.6901695	0.4784550	0.8597139	0.4344095	0.1432135	0.5964670	0.1622923	0.4015131	0.6921920	0.4618689	0.6735384	0.3791250	0.5653537	0.6144127	0.6799281	0.5875670	0.4086195	0.2151603	0.4765542	0.4198772	0.5727130	0.2422247	0.5544739	0.4372055	0.6931453	0.3069040
0.7637787	0.9289210	0.5856158	0.5905292	0.5381333	0.6008427	0.7154632	0.5656106	0.0746417	0.2436022	0.2521189	0.0930295	0.3750548	0.3031624	0.7767896	0.2791530	0.3834563	0.7435071	0.7819019	0.3223188	0.5470669	0.5175617	0.3899026	0.8550673	0.2715104	0.5455038	0.8272856	0.6039478	0.7157903	0.4853170	0.7273386	0.7166740	0.6783753	0.8069652	0.2018065	0.3660613	0.4819690	0.4946705	0.7237192	0.3389270	0.2508335	0.6497271	0.2266381	0.4301510	0.1413511	0.0788602	0.0004921	0.2530367	0.0658881	0.1231998	0.1591609	0.4256564	0.5688201	0.4653234	0.2772210	0.6550637	0.4591876	0.2951007	0.0094952	0.2629659	0.4419885	0.6946198	0.1071036	0.1243132	0.7210850	0.0670497	0.7162629	0.6612408	0.7286714	0.6917193	0.3074680	0.6795702	0.8251482	0.4630898	0.8728755	0.6565490	0.8103913	0.3637394	0.0952453	0.4663855	0.0552739	0.2683106	0.7766054	0.6517452	0.6250095	0.1965220	0.4712155	0.5829593	0.7604607	0.4745516	0.5686746	0.0855005	0.5741226	0.2412378	0.5312577	0.6494960	0.2612556	0.6097072	0.7172492	0.4323417
0.7352287	0.7087368	0.4851167	0.6068331	0.6037777	0.8399841	0.6597598	0.7343376	0.0163092	0.5524608	0.3126919	0.0771183	0.5263714	0.4260923	0.8433008	0.3021400	0.4814388	0.6254165	0.7391684	0.1353400	0.7018900	0.4616645	0.3941094	0.7399887	0.6175969	0.4477096	0.6032991	0.6021878	0.6949886	0.2935866	0.7130115	0.8571645	0.7437898	0.4841205	0.2684170	0.3707520	0.6120479	0.6204148	0.8471698	0.5491772	0.2149369	0.6612942	0.1573344	0.3545325	0.1908651	0.0541759	0.0030530	0.2764893	0.2037030	0.0862927	0.0540956	0.4625484	0.4050640	0.1611624	0.2862015	0.6144809	0.3280472	0.2924991	0.0453288	0.2451717	0.2969360	0.7293534	0.4081098	0.1200491	0.6406163	0.0768188	0.7339300	0.8632545	0.8002459	0.8190068	0.3644703	0.4142455	0.6803363	0.3675836	0.7519569	0.4333064	0.6437796	0.4993037	0.0664041	0.5734865	0.0493730	0.3423097	0.6167454	0.7460435	0.5407175	0.2115039	0.5028527	0.7373030	0.7036074	0.5753583	0.4797483	0.0495907	0.6596004	0.1544541	0.5826423	0.3153813	0.3405089	0.7489290	0.7811744	0.5061839
0.6893766	0.8670136	0.6786166	0.2187841	0.8006797	0.7072123	0.6579978	0.6710244	0.0943536	0.1459652	0.4401785	0.1537528	0.4460024	0.3032493	0.5603105	0.2177412	0.4553213	0.5952577	0.7543573	0.2938250	0.6069430	0.4376916	0.2170402	0.6829061	0.3715794	0.6642032	0.7977777	0.7777732	0.4750308	0.4312662	0.6356269	0.8042891	0.8948396	0.4966170	0.2825072	0.2934335	0.3750953	0.5307202	0.7024144	0.1751200	0.1407652	0.7434038	0.3422551	0.4235609	0.0825860	0.1385728	0.0031112	0.0781059	0.4069256	0.1121763	0.1898035	0.5149061	0.2673805	0.6825522	0.5638410	0.6862428	0.3832454	0.2626886	0.0369882	0.3923408	0.3743565	0.4602984	0.4026074	0.1473823	0.5798286	0.2033363	0.7926067	0.5935508	0.7301753	0.6558078	0.2983953	0.5048552	0.8099076	0.3774893	0.6792234	0.4711633	0.8003455	0.3762731	0.1090266	0.6434321	0.4292460	0.3783870	0.6476996	0.6082365	0.6501041	0.2694225	0.4639336	0.6884356	0.7050045	0.5192983	0.6272834	0.2084268	0.5555644	0.3346084	0.4281587	0.2055070	0.1820833	0.4153530	0.5900982	0.3067256
0.6048325	0.7991736	0.6051475	0.7064269	0.4654682	0.4734843	0.3171722	0.7538103	0.0257738	0.5087625	0.4475588	0.1170791	0.4610722	0.3161930	0.5274447	0.4335699	0.3043006	0.8440342	0.7930879	0.0973339	0.5985735	0.7272955	0.8992668	0.8561368	0.3843928	0.5003286	0.7821269	0.8052799	0.5397568	0.2747470	0.8065513	0.6395529	0.7179286	0.7487847	0.1755124	0.3193971	0.4073293	0.4674810	0.6708586	0.3014404	0.1904237	0.6509327	0.2758324	0.1926255	0.0029303	0.0470794	0.0168601	0.2746380	0.1518310	0.1034267	0.0143427	0.4580489	0.2358683	0.1475864	0.0939725	0.7125122	0.1499910	0.2136731	0.0010913	0.4144131	0.4177944	0.7966766	0.2512283	0.2188539	0.5828757	0.0517590	0.6846775	0.6892918	0.8021345	0.7346505	0.3129559	0.4798363	0.7539166	0.4433890	0.6954915	0.5138759	0.6846978	0.5140653	0.0216676	0.6203783	0.1119744	0.4461765	0.6343113	0.5992219	0.6844471	0.2213950	0.5494563	0.7547771	0.6871816	0.5046079	0.5281182	0.0447255	0.5269254	0.4851731	0.3745117	0.3639330	0.3591022	0.3354912	0.8189998	0.3190017
0.7068405	0.7383257	0.6318986	0.4729970	0.2208842	0.5112522	0.8715545	0.7647943	0.0185465	0.4174928	0.2130491	0.0424482	0.6893053	0.0885799	0.6992092	0.1938051	0.4807539	0.4238134	0.7014190	0.1877581	0.6606434	0.4105524	0.6927987	0.6538115	0.6338976	0.3875168	0.7115988	0.6600882	0.5413790	0.1519422	0.6940738	0.7593324	0.7304140	0.4595482	0.2047978	0.3235979	0.6363182	0.5481099	0.6699030	0.1878248	0.0823721	0.5156075	0.1703562	0.3631547	0.0006079	0.0564243	0.2693389	0.3155432	0.1641630	0.0202500	0.0674832	0.6656356	0.5195608	0.3556562	0.3302240	0.6285810	0.4631365	0.4306386	0.1001113	0.2303278	0.3884799	0.3926821	0.0984032	0.0465089	0.7606283	0.4606345	0.6705821	0.3842857	0.6090473	0.5760892	0.3551316	0.4292694	0.8493704	0.6217865	0.8700241	0.4169356	0.8509789	0.6360302	0.0521539	0.6213802	0.1301524	0.4380606	0.5709976	0.5768492	0.7791684	0.1671397	0.5199058	0.8755308	0.6872494	0.4222094	0.5510424	0.1836589	0.4320913	0.1697892	0.5356648	0.3613126	0.5034959	0.5317486	0.8305760	0.2578742
0.6288860	0.7808822	0.7070395	0.7755620	0.4490073	0.5883927	0.7730337	0.7626204	0.0250290	0.3060350	0.3499226	0.0751079	0.4669006	0.2371713	0.5807401	0.1256751	0.3346054	0.4069673	0.4795554	0.1737963	0.6066591	0.6076126	0.3617975	0.7629918	0.4320693	0.3949274	0.5727545	0.7672765	0.4347947	0.3423059	0.5783090	0.7266872	0.6995999	0.3530975	0.1216835	0.3230005	0.5579957	0.4712379	0.6762896	0.2792316	0.1564961	0.6041934	0.2166244	0.3457899	0.0006726	0.0582810	0.0339908	0.0689724	0.1931259	0.0351650	0.0798757	0.5459440	0.2475738	0.2595979	0.0494503	0.7045017	0.3298756	0.2271957	0.0095686	0.3154950	0.2386139	0.7469843	0.3186969	0.2168069	0.6056597	0.0057909	0.6639032	0.3660656	0.7820392	0.6744620	0.2487122	0.6598523	0.6682916	0.4913787	0.6984283	0.4686980	0.6385195	0.4974306	0.0410425	0.5502745	0.0561926	0.4128216	0.5488224	0.5160146	0.7034422	0.0715710	0.4757160	0.7478046	0.7327000	0.5452565	0.5941508	0.1847964	0.3578272	0.0723531	0.5320500	0.5574235	0.3247518	0.4354397	0.7861669	0.4033836
0.7621086	0.7252372	0.4734464	0.8520491	0.5112584	0.6393609	0.6272530	0.2993535	0.1495242	0.2765780	0.3818129	0.2170364	0.2451374	0.3274441	0.5854058	0.3429761	0.3822804	0.6304232	0.6855757	0.6627201	0.7182494	0.6537739	0.1139391	0.6532154	0.2625775	0.4400587	0.6501372	0.5800012	0.5856008	0.2631443	0.7159454	0.7796116	0.6271399	0.4859572	0.3722008	0.3693879	0.7616050	0.6829787	0.6456017	0.2756489	0.0747541	0.5531935	0.3185351	0.7826777	0.3048422	0.2995353	0.1336530	0.1889415	0.2123451	0.0660894	0.3152871	0.3181240	0.3556888	0.7923419	0.5966665	0.7431273	0.4944294	0.2218316	0.0043918	0.5107393	0.1599813	0.1427038	0.1291934	0.4997060	0.1951735	0.3088821	0.7211932	0.4536865	0.7106566	0.4478476	0.2989738	0.6662933	0.8259929	0.1245764	0.7056829	0.3380245	0.6482234	0.1966081	0.2243411	0.6495672	0.4189580	0.2977298	0.6860400	0.3504147	0.5811336	0.4616389	0.4478619	0.7870188	0.6962943	0.3264507	0.3263892	0.0958523	0.4113654	0.1642212	0.3885455	0.1954770	0.0866450	0.3689498	0.8185298	0.4205542
0.5841390	0.7223685	0.4875375	0.7581751	0.3745127	0.5631725	0.7120761	0.3829906	0.2149937	0.2252191	0.4663751	0.3655387	0.0242048	0.5966182	0.5660830	0.3834545	0.3309165	0.7210273	0.7563749	0.6321731	0.7242194	0.4547956	0.5420695	0.8119710	0.4268638	0.5116096	0.5845623	0.6309801	0.5871446	0.4140651	0.5900073	0.5107003	0.8614390	0.4567780	0.1942776	0.3014136	0.7168281	0.4794289	0.7827071	0.1948638	0.4811709	0.7423437	0.5495561	0.7450526	0.2595292	0.4111199	0.0293254	0.1974176	0.3561515	0.1099352	0.2162212	0.7363979	0.6460915	0.5225601	0.2937902	0.7955375	0.7949218	0.7215492	0.6096287	0.5096181	0.1659667	0.3337689	0.3585044	0.3529904	0.0471142	0.3061424	0.8741753	0.5800292	0.7383882	0.5980479	0.1516079	0.3840979	0.6534591	0.0500388	0.9542132	0.4601171	0.7039441	0.2483575	0.4272672	0.6886614	0.3556026	0.3617429	0.8323101	0.4334116	0.4013652	0.3756889	0.2879456	0.5966453	0.7040684	0.3829756	0.5226765	0.3680280	0.4275651	0.2688862	0.4177459	0.1854841	0.0139535	0.3599254	0.7509533	0.2507781
0.8633615	0.7170872	0.5955717	0.7835860	0.4821865	0.6051966	0.6937397	0.7117133	0.0047632	0.2912506	0.1503038	0.1140150	0.4021131	0.1807650	0.8718997	0.2319947	0.5612712	0.4563238	0.7208122	0.2487104	0.6279402	0.5658563	0.9272818	0.6124807	0.4055787	0.5153711	0.7379026	0.6775222	0.6298077	0.2075719	0.6597911	0.7093656	0.8523617	0.5781659	0.1417070	0.4792680	0.5720024	0.5533105	0.8178150	0.3392337	0.2169926	0.6731118	0.3322982	0.2114158	0.0121991	0.0474150	0.0713130	0.1737640	0.1361107	0.0692824	0.1896921	0.5493043	0.6827761	0.3497312	0.1087815	0.7359300	0.5379598	0.2802498	0.0897005	0.3743136	0.3330463	0.6488346	0.1348902	0.0309779	0.6431171	0.0090139	0.7225053	0.5442564	0.7413166	0.6536628	0.4943368	0.5566830	0.6453102	0.4145340	0.7014398	0.4890626	0.7545009	0.6117409	0.0736750	0.6581672	0.0846611	0.4218199	0.6598026	0.4442285	0.8040571	0.2098445	0.4953944	0.7449247	0.8421606	0.6396492	0.6273113	0.1419005	0.4906904	0.5288496	0.5034544	0.4926547	0.4514806	0.5466216	0.7332165	0.5566900
