phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.8161620	0.9975229	0.7817761	0.8093123	0.5666638	0.7161828	1.0000000	1.0000000	0.0414734	0.4181444	0.2067509	0.0739515	0.7944323	0.3505577	0.9493868	0.4030920	0.5303648	0.6881753	0.8815209	0.3241885	0.9980725	0.7139936	0.9311484	0.9818790	0.4525083	0.8339516	0.9330018	0.8349144	0.7987506	0.5580078	0.7981315	0.9999986	0.9998473	0.6272854	0.2825099	0.4289755	0.4489705	0.6904771	1.0000000	0.6029856	0.1264836	0.8271801	0.1883518	0.5576651	0.0031537	0.0873931	0.0001007	0.3337233	0.2756483	0.0863497	0.1127677	0.5637915	0.6026655	0.5936980	0.1930858	0.6660876	0.4771787	0.3967869	0.0474036	0.5454875	0.2283143	0.7009527	0.2277982	0.2925360	0.9388181	0.0535406	0.9999183	0.7721089	0.9999952	0.8869158	0.6952130	0.5889675	0.9828875	0.7020105	0.9680555	0.5930649	0.9967114	0.7505778	0.0655003	0.7921477	0.1057665	0.7120717	0.8733772	0.7615656	0.9578386	0.2532536	0.7629416	0.8778322	0.9959975	0.6961297	0.7677804	0.2501982	0.5850956	0.2678868	0.5101894	0.5719849	0.4731239	0.5410327	0.9544087	0.4729279
0.8945325	0.9991440	0.7232333	0.8172530	0.5109415	0.7160432	1.0000000	1.0000000	0.0815508	0.5284811	0.2871557	0.0447562	0.7204178	0.3505577	0.9958898	0.3672959	0.6800840	0.7451886	1.0000000	0.2799799	0.9949757	0.6950671	0.6706726	0.9400701	0.9319225	0.8020193	0.9380352	0.8450471	0.8989209	0.3825680	0.8755088	0.9999986	0.9997853	0.7046946	0.3099584	0.5389560	0.6782539	0.7158713	1.0000000	0.2947162	0.5236077	0.8227942	0.2146949	0.2996229	0.1333110	0.0809273	0.3524492	0.0756590	0.3612878	0.1558776	0.0903194	0.6338616	0.7817342	0.5447189	0.1409877	0.9153955	0.5189208	0.4073951	0.0121478	0.5574351	0.3311883	0.8370294	0.3819384	0.3366582	0.8827222	0.1544655	0.9999155	0.9158894	0.9999942	0.8465983	0.6807498	0.7883165	0.9999952	0.6825924	0.9680557	0.6209463	0.9962147	0.7009510	0.0368331	0.7921597	0.0795387	0.5552162	0.9034648	0.7615664	0.9869946	0.1720010	0.7145357	0.9560642	0.9937738	0.7835675	0.7208700	0.0505824	0.7797696	0.2384650	0.5650646	0.5317479	0.5896494	0.5816314	0.9544553	0.4636568
1.0000000	0.9994290	0.7232888	0.9999980	0.8208464	0.9996085	0.7672130	1.0000000	0.0532125	0.5698053	0.2837604	0.0838280	0.7204125	0.2026083	0.9259497	0.3817594	0.5118568	0.6653118	0.8438372	0.3241885	0.9962225	0.6729332	0.6038786	0.9387848	0.3611093	0.9404678	0.9691914	0.8303423	0.7742431	0.4078132	0.9599163	0.9951859	0.9997739	0.6098303	0.3219924	0.4102350	0.8601011	0.6669079	1.0000000	0.2163225	0.1067873	0.7472161	0.3386861	0.3836716	0.1129567	0.0534702	0.0001195	0.2979755	0.2624439	0.0565594	0.0878533	0.8116737	0.3368551	0.4693212	0.1964287	0.8928888	0.5063194	0.5140955	0.0580973	0.5759740	0.0034706	0.9878640	0.2789195	0.1774298	0.9571826	0.0441668	0.9601631	0.7656105	0.9808372	0.8955219	0.6451411	0.7232958	0.9828875	0.7425976	0.9680929	0.5667648	0.9607425	0.7550567	0.0655003	0.9420046	0.1057665	0.5825709	0.8879928	0.7615656	0.9156080	0.2532536	0.7083901	0.9408684	0.9937732	0.7427911	0.6802273	0.2270981	0.7107698	0.2503507	0.7114137	0.5317332	0.4535705	0.7597902	0.9544979	0.5186775
0.9485717	0.9994067	0.7232844	0.9999980	0.7499436	0.7446270	1.0000000	0.9770962	0.0221828	0.4085092	0.4059104	0.1042015	0.7512283	0.2808769	0.9566873	0.1794462	0.5360176	0.8206627	0.7949362	0.1773429	0.9201286	0.6147031	0.7336397	0.9764378	0.4061737	0.5831032	0.9361518	0.8510519	0.5775562	0.3159805	0.6537680	0.9999689	0.9040069	0.6725770	0.1914370	0.4909042	0.7624292	0.7450748	1.0000000	0.3324415	0.3778917	0.8572286	0.3464848	0.4814706	0.0000343	0.0809437	0.0001721	0.2120609	0.2879257	0.1220246	0.0822972	0.7130790	0.6223101	0.3407548	0.3856507	0.8540346	0.5772631	0.4439381	0.0527695	0.5258733	0.5770182	0.9994556	0.1431346	0.3425349	0.8737570	0.1102321	0.9998972	0.9243590	0.9999942	0.8631932	0.5822452	0.6912821	0.9828872	0.6636257	0.9680444	0.6213192	0.9604360	0.6828683	0.0691708	0.7891361	0.2888078	0.5427842	0.9821410	0.8289566	0.9115730	0.1678051	0.6970659	0.8753573	0.9961221	0.6908417	0.7411920	0.2535875	0.6985282	0.0854914	0.7570172	0.5190141	0.5962724	0.5982002	0.9544793	0.5945101
0.7293251	0.9967763	0.7226798	0.9999980	0.2130988	0.7170665	0.7724087	0.7513123	0.1178334	0.2906370	0.4733068	0.2086796	0.3406695	0.4804712	0.9132903	0.2963875	0.5016192	0.5014301	0.6506232	0.5627221	0.7506547	0.5041142	0.7066600	0.9901870	0.5329215	0.4628227	0.9423460	0.7990436	0.7723412	0.4770572	0.9317249	0.9951710	0.9296266	0.7297381	0.0005717	0.4909344	0.8079350	0.5345026	0.9778648	0.4199562	0.5919320	0.4852262	0.3183855	0.7415406	0.1353009	0.1618998	0.3399367	0.1416156	0.3152813	0.1567642	0.1964543	0.5150174	0.5542087	0.6079064	0.7108591	0.8351386	0.4000069	0.4266559	0.0288263	0.5988506	0.3784580	0.8101825	0.3136115	0.3931051	0.6664263	0.1355498	0.9996695	0.2855689	0.9999889	0.8535323	0.3570314	0.5054128	0.9999898	0.4231035	0.9996521	0.6196842	0.9922700	0.3435758	0.1391695	0.8173565	0.2781403	0.4120975	0.5954645	0.6976647	0.8360294	0.3306774	0.5540971	0.9199827	0.9875819	0.6270565	0.5257067	0.2385743	0.3567458	0.4307325	0.4420383	0.4831904	0.2619129	0.7075160	0.9997539	0.3655479
1.0000000	0.9982527	0.7230190	0.7438177	0.6200617	0.7241066	1.0000000	0.9502125	0.0861661	0.3415854	0.3915087	0.1032944	0.6612038	0.3710979	0.9125497	0.2773728	0.5956497	0.3589679	0.5302922	0.1818487	0.7037163	0.5240781	0.8113645	0.9115675	0.4896949	0.4807894	0.9622488	0.8060218	0.5502680	0.3802815	0.9999128	0.9951339	0.9952676	0.5658280	0.3305453	0.2398125	0.5716582	0.4697710	0.9778648	0.0335317	0.0040380	0.1796563	0.3560265	0.5018634	0.1485846	0.0891245	0.0001856	0.3777130	0.3750642	0.1234606	0.0000001	0.4318245	0.5229753	0.4453149	0.3639891	0.5071895	0.4505721	0.4077505	0.0507343	0.5620778	0.2228936	0.8266782	0.3258651	0.0371849	0.8614103	0.4218480	0.9998677	0.0391840	0.9999955	0.8888051	0.4446347	0.7232956	0.9828866	0.6400044	0.9680295	0.4011430	0.9600383	0.6432453	0.0740109	0.7854380	0.0331427	0.5968954	0.1986040	0.7931868	0.9062649	0.2288650	0.8192820	0.9258299	0.9930081	0.6843959	0.6544365	0.0624849	0.5348853	0.2214028	0.6829833	0.5609128	0.4035802	0.6400148	0.9998976	0.5186775
0.9433665	0.9981000	0.7229839	0.9999980	0.4946866	0.7160415	1.0000000	1.0000000	0.0241492	0.7272265	0.4001073	0.0892350	0.7595568	0.3505577	0.8576814	0.4844446	0.5194889	0.8942808	1.0000000	0.3241885	0.5155762	0.8599048	0.5104036	0.9998956	0.4373230	0.7323779	0.9853023	0.9938582	0.9563869	0.7155084	0.8801183	0.9951878	0.9999498	0.8281543	0.2955923	0.4822699	0.6781138	0.7521440	0.9778648	0.4947924	0.4050213	0.9432925	0.3327077	0.3762079	0.0316330	0.0607398	0.2543822	0.2693968	0.3614384	0.0446386	0.0941264	0.6338616	0.7218992	0.5936980	0.5277828	0.9072386	0.3650658	0.4015526	0.0486058	0.5509213	0.5367828	0.7904986	0.3758956	0.0855557	0.9117952	0.1004320	0.9999225	0.9584590	0.9808372	0.8271451	0.4997276	0.7200135	0.9828875	0.6825924	0.9851684	0.6427552	0.9607425	0.7009466	0.0355183	0.9259580	0.1057665	0.5278611	0.9467229	0.8509502	0.9156080	0.2249438	0.7150958	0.9556916	0.9937732	0.6961297	0.6802273	0.0823234	0.8479906	0.5565843	0.5957781	0.6000760	0.4535705	0.5937123	0.9544772	0.4898547
0.8833979	0.9992122	0.7635222	0.9999980	0.6268676	0.8483022	0.9121197	0.8791871	0.0407778	0.4438711	0.4326913	0.1388438	0.5930029	0.3730245	0.9204511	0.2547790	0.6187430	0.7037373	0.9098589	0.4179653	0.6317327	0.8640126	0.3446007	0.9309524	0.3720101	0.6534698	0.9290981	0.8356193	0.6174991	0.4310358	0.6942930	0.9999881	0.9966329	0.5711051	0.0697251	0.4292483	0.5921553	0.6703043	1.0000000	0.3968744	0.2222385	0.7822967	0.3834093	0.6585200	0.0213181	0.1040774	0.0003465	0.3973204	0.2045813	0.0953017	0.1516673	0.6106172	0.5805490	0.7167755	0.2958173	0.8197303	0.5808475	0.3435184	0.0545906	0.5756464	0.4844350	0.8584837	0.3062939	0.5287069	0.8760263	0.3254434	0.9998099	0.7971383	0.9808343	0.8349367	0.4144373	0.6826695	0.9999938	0.6103738	0.9998376	0.5815949	0.9587435	0.6714802	0.0363548	0.7747476	0.1692885	0.4754491	0.8796821	0.7902545	0.9027917	0.3119976	0.6766274	0.9378818	0.9916034	0.6660210	0.6133983	0.0699283	0.6006227	0.1906581	0.5760820	0.7708983	0.3301529	0.6372022	0.9544496	0.4574278
1.0000000	0.9995651	0.7879253	0.9999979	0.6560423	0.9996717	1.0000000	0.9554063	0.0856420	0.6068313	0.4115640	0.0858443	0.7405992	0.2662782	0.9475066	0.3834238	0.6596231	0.5986484	0.5374943	0.1634546	0.9967081	0.7665360	0.5829074	0.9866459	0.3318079	0.5736008	0.9248663	0.9738572	0.7683139	0.5336467	0.7601019	0.9951854	0.9997501	0.5985041	0.2109150	0.3744738	0.7008048	0.6093691	1.0000000	0.4400862	0.1229731	0.7685478	0.1705094	0.4829480	0.1477404	0.0612867	0.0001426	0.1799060	0.2976164	0.0300387	0.1271173	0.7308779	0.5911384	0.4194048	0.3717246	0.9595684	0.4391269	0.4558043	0.0200641	0.5762292	0.5787891	0.9996738	0.4303912	0.0653464	0.9375770	0.1865603	0.9601319	0.5815934	0.9999953	0.8194496	0.4468138	0.7718280	0.9828868	0.6446828	0.9999078	0.7112347	0.9601186	0.7988398	0.0253005	0.8534381	0.0955135	0.5093203	0.8569337	0.7980878	0.9073422	0.2730772	0.7238157	0.8728467	0.9959207	0.7632631	0.6572377	0.2570319	0.6540403	0.5487192	0.6284431	0.5662089	0.4325512	0.7792574	0.9999443	0.5186775
1.0000000	0.9982527	0.7607802	0.5593436	0.4734775	0.8945351	0.7285341	1.0000000	0.0569708	0.5052192	0.3649780	0.0977529	0.7204132	0.3104946	0.9385857	0.3296126	0.7030448	0.8550360	1.0000000	0.1169697	0.9926100	0.7050737	0.8238405	0.9975492	0.9179051	0.8460431	0.9591031	0.9029929	0.8040434	0.4552580	0.7881534	0.9999982	0.9995462	0.6359005	0.3110930	0.5036876	0.7413904	0.8641845	0.9778656	0.3450661	0.4829906	0.9595925	0.2100952	0.2473195	0.1143466	0.0651721	0.0291065	0.2471611	0.1952295	0.0411315	0.1127288	0.6781570	0.5914644	0.2344122	0.1146398	0.9399703	0.4512335	0.4293459	0.0558853	0.5109124	0.5825633	0.9999515	0.0335649	0.1825510	0.9767135	0.2971626	0.9601676	0.9463201	0.9808372	0.9202338	0.6884293	0.8031276	0.9999967	0.6825924	0.9680555	0.6315996	0.9970603	0.7009472	0.0655003	0.7921492	0.2853192	0.6416538	0.9665363	0.7615657	0.9156082	0.2241228	0.7083904	0.8778337	0.9957784	0.6961298	0.6802273	0.2329129	0.7798896	0.2068624	0.6284438	0.5317360	0.6379827	0.6400173	0.9544979	0.6337306
