phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.9365803	1.0394991	0.7535734	1.0973059	0.1837766	0.9947484	1.0331219	0.9820910	0.0977852	0.5083395	0.5080559	0.1366019	0.6125738	0.2561331	1.0335001	0.3579553	0.5246683	0.7542438	0.8695076	0.4398176	0.8485806	0.7577521	0.6362840	1.0102203	0.5699586	0.7020974	0.9498049	0.8945424	0.7481756	0.3449220	0.9300398	1.0124818	0.8788718	0.6187868	0.3441850	0.4685016	0.8049261	0.7616520	1.0193501	0.7034715	0.2175911	0.8598591	0.4210241	0.6197739	0.0465131	0.0843824	0.2926757	0.3990652	0.2826775	0.0369237	0.0992591	0.4256691	0.7309504	0.7891495	0.2742209	0.9469362	0.7035062	0.1810851	0.0227965	0.2886699	0.1259232	0.2912569	0.2213275	0.1272310	0.8626707	0.0259506	0.9427566	1.0851814	1.0076475	0.8330524	0.7097974	0.7391850	1.0271907	0.5369272	0.9824792	0.8017371	0.9159088	0.6762812	0.0375037	0.8327207	0.3547711	0.6140433	0.9432692	0.8555145	0.9551078	0.1978767	0.6211713	0.8489190	1.0840440	0.7619858	0.6157968	0.1070569	0.6610426	0.1841475	0.6973746	0.5443377	0.3460620	0.9003769	0.9215352	0.6120552
0.9684648	0.9970115	0.7940731	0.8905650	0.5821176	0.7159170	1.0093288	0.7707005	0.1330295	0.2841531	0.2361368	0.1689210	0.7579705	0.3175909	0.9952742	0.3056118	0.6609013	0.8529085	0.9375024	0.6078642	0.8565101	0.7078290	0.6426687	0.8889624	0.6542876	0.6964019	0.9124690	0.9280798	0.7854146	0.6268163	0.8346699	0.9686636	0.9495190	0.8261952	0.2592716	0.5154718	0.5308695	0.7733109	1.0853450	0.5616254	0.8048591	1.0656750	0.4369357	0.7157437	0.1255504	0.1403698	0.2856184	0.4029849	0.3219237	0.0292984	0.1248489	0.2937360	0.6185608	0.7417954	0.6496196	0.8060032	0.4515829	0.4206585	0.0560562	0.5325656	0.2148864	0.7261457	0.1949470	0.2197781	0.7060010	0.0262984	1.0031460	0.9138939	0.9907745	0.8579767	0.3491578	0.6470385	0.9970000	0.6337624	0.9558211	0.6724775	1.0251889	0.4294821	0.0770427	0.8615726	0.3034046	0.4338894	0.9904094	0.7551010	0.9069193	0.1849726	0.5494723	0.8701481	1.0254417	0.6499391	0.5392481	0.2478686	0.7966136	0.2769454	0.5862280	0.6218289	0.4597029	0.5661806	0.9867641	0.4723162
0.9690856	1.0346964	0.8357686	0.8811455	0.9522586	0.9894244	0.9377729	0.5331979	0.2113172	0.2227273	0.6058810	0.4046893	0.0778637	0.4631574	1.0701845	0.2879612	0.6600454	0.6297682	0.6051391	0.8191499	0.9966048	0.5197439	1.0977565	1.0650146	0.5720063	0.5076550	0.9115942	0.8339027	0.8119204	0.2485927	0.8381123	1.0382564	0.9379114	0.8018804	0.0207850	0.3493533	0.9291662	0.6830890	0.9840004	0.1763566	0.1192168	0.7536003	0.6017425	0.7856047	0.2734925	0.3616340	0.0024385	0.2394379	0.3679553	0.0880764	0.3054418	0.5679743	0.4793562	0.9135757	0.7090391	1.0114900	0.6871486	0.7541300	0.5596816	0.3781527	0.1304394	0.0990160	0.6777832	0.5404718	0.1879972	0.6413624	0.8833120	0.6538090	0.8673775	0.6421737	0.4716484	0.7484933	1.0481241	0.1730445	0.9436402	0.5523353	0.8605645	0.2840200	0.3728847	0.8167263	0.5187155	0.3114115	0.9784983	0.5916244	0.7582640	0.5315776	0.3489313	0.7272500	1.0681681	0.6169612	0.3134187	0.4802370	0.5697834	0.1933691	0.7177565	0.1953702	0.1430973	0.6205133	0.9766729	0.6436790
1.0400158	0.9796859	0.7885322	0.4337298	0.7082117	0.8401255	1.0333151	1.0439666	0.0883022	0.8471459	0.3394692	0.0440572	0.7598359	0.4300724	0.8250464	0.2894326	0.6063636	0.8092246	0.9463991	0.3503728	0.9046254	0.6550556	0.5059401	0.9948598	0.3808508	0.5795231	0.9151731	0.8566526	0.6405638	0.3116961	0.8268550	1.0506432	0.8095250	0.9765706	0.2651518	0.4585408	0.6720161	0.7749314	1.0356856	0.4216150	0.3879270	1.0515519	0.3056806	0.5239710	0.2885474	0.0677112	0.0904974	0.0161199	0.1756254	0.1190776	0.1072907	0.4940905	0.7533718	0.5487941	0.6199536	0.7375972	0.3839487	0.3042422	0.0635239	0.3098529	0.4538476	0.9353560	0.6157558	0.1179192	0.8772973	0.0194786	1.0092479	0.9626386	1.0154425	0.9227651	0.6721243	0.8042304	0.8616668	0.6781052	1.0651851	0.5293491	0.9958850	0.7720520	0.0953201	0.9723037	0.0887950	0.5609900	0.9120638	0.8272206	0.8681832	0.2797074	0.8298192	0.8327497	1.0991063	0.7242169	0.6591232	0.0628809	0.6590493	0.1410071	0.6444802	0.5615808	0.3605259	0.6470964	0.9660776	0.3884713
0.6404300	1.0229538	0.8070345	0.9988990	0.5081535	0.7765823	0.9070126	0.9594826	0.0871078	0.4058460	0.2615923	0.0787224	0.7323799	0.3439543	1.0569769	0.2066432	0.6362835	0.7862374	1.0754579	0.4000327	1.0027020	0.6967528	0.9059259	1.0053861	0.7310821	0.6380737	0.8343615	1.0428661	0.7217128	0.2990018	0.7904360	1.0105377	0.8931080	0.6106350	0.3230004	0.5086757	0.6749753	0.8796768	1.0572059	0.4873063	0.2826589	0.7847204	0.3638610	0.3362734	0.5155984	0.0892746	0.3444172	0.4364422	0.3794654	0.0383274	0.0875748	0.6958769	0.6423435	0.5210865	0.1305925	0.7568517	0.5321588	0.4272023	0.0505386	0.5434101	0.4055640	0.8395456	0.0591075	0.1151906	0.8018786	0.5036214	0.9242021	0.9325524	1.0156707	0.8654630	0.5336397	0.5595426	0.9777215	0.6569360	1.0640146	0.6297794	0.9337036	0.6774480	0.0436578	0.7957975	0.1215499	0.6827238	0.9908119	0.8335778	1.0488538	0.2734524	0.6939763	1.0184489	1.0265296	0.7200316	0.6792387	0.2638637	0.8062528	0.5097737	0.6545398	0.6817085	0.6656280	0.2898273	1.0275014	0.2402887
0.8765996	1.0368538	0.7903147	0.9335170	0.8149853	0.7087946	1.0238874	0.9393261	0.0836737	0.4168361	0.4981663	0.1131142	0.7391086	0.2932322	0.8773615	0.3723466	0.5337397	0.9287233	1.2018267	0.4325473	1.0525672	0.8797999	0.9115635	1.0954058	0.7927978	0.6826505	0.9596719	0.9825093	0.8427834	0.4704594	0.8555913	1.1150851	0.9518762	0.8638628	0.2972809	0.6246519	0.8641085	0.8560104	1.0435774	0.4355885	0.4225229	0.9162254	0.3611836	0.6577784	0.0199005	0.0882637	0.0014561	0.4180617	0.3360517	0.1513653	0.1254007	0.5530118	0.6906950	0.5616814	0.3339211	0.9103482	0.4740651	0.4496305	0.0148503	0.5857298	0.5139317	1.0597529	0.4212724	0.1287695	0.8647481	0.0531099	0.9920080	0.9746920	0.9330621	0.7892523	0.7835818	0.6385167	1.0001917	0.6916099	0.9925617	0.6617942	0.9520112	0.6813097	0.0464374	0.8254122	0.2435306	0.5108825	0.9253127	0.9863419	0.9850299	0.1411328	0.6735112	0.9258194	0.9209263	0.7012129	0.5940936	0.0734833	0.8349027	0.3262344	0.5964313	0.6345316	0.5648190	0.6032529	0.8947947	0.4767824
0.9263603	1.0325899	0.8346427	1.0397319	0.7703777	0.7902415	0.5864886	0.7934896	0.1581801	0.4386007	0.4930280	0.2154739	0.3847929	0.5018115	0.8317297	0.5322790	0.4316826	0.9771036	1.1980156	0.5317172	1.0943705	0.9595603	0.5336248	0.9626674	0.4648963	0.8300500	1.0266552	1.0419915	0.9236527	0.6987950	0.9337397	1.1359680	0.8946407	0.6811498	0.3988932	0.7377834	0.7802743	0.8025874	0.9947117	0.6178641	0.3106640	0.9128459	0.4687470	0.7602564	0.2231646	0.1375063	0.0382628	0.3993161	0.3779567	0.0978719	0.0925881	0.3313609	0.4217517	0.8184310	0.8911391	0.8435611	0.5464199	0.3424664	0.0752884	0.1229694	0.3205408	0.4655008	0.3058146	0.4562238	0.8215489	0.2535955	0.9830903	1.0061770	0.9844542	0.7123590	0.6298338	0.8219122	1.0320815	0.3789132	0.9834396	0.7780068	0.9990892	0.3636318	0.0616728	0.8011530	0.6176631	0.5118474	0.9933616	0.7457096	0.8509136	0.3797379	0.5534078	0.7975757	0.9586450	0.7247458	0.6675844	0.2226249	0.8435338	0.4517325	0.5923977	0.5073197	0.3902432	0.6253179	0.9076934	0.7008883
1.0127272	0.9193202	0.7649165	0.6681031	0.5680268	0.8104309	0.5066709	0.5815087	0.2180750	0.3800698	0.5006399	0.3346918	0.2958842	0.5630721	0.8969385	0.2341081	0.5354552	0.8186551	0.7990744	0.6814285	0.6799436	0.5533137	0.5917729	0.9545327	0.4231967	0.6979393	0.9669786	0.9604945	0.6997733	0.2984003	0.7730931	1.0339001	1.0211183	0.5303904	0.3971618	0.5869594	0.7267627	0.8243064	1.0472765	0.4532447	0.2176032	0.8730022	0.5372797	0.9915364	0.3023727	0.2150592	0.0026344	0.2505997	0.5052749	0.0462328	0.2832183	0.4663506	0.5950556	0.8599447	0.9262639	0.3725241	0.4923250	0.4688125	0.0323131	0.4704907	0.1963829	0.4546900	0.4476702	0.4554418	0.7933126	0.0668388	0.9457007	1.0124115	1.0982781	0.7436421	0.2752398	0.7362685	1.0850515	0.2822364	1.0425445	0.6819154	1.0195611	0.1698261	0.1847215	0.7646325	0.5000315	0.5972458	0.9102952	0.7821329	0.6890655	0.4525325	0.3469858	0.9653843	0.9274527	0.5715724	0.3626549	0.2757395	0.7524158	0.2708918	0.6292467	0.3078623	0.3358184	0.7438050	1.0959416	0.5120476
0.7145755	1.0377737	0.7385456	0.9705055	0.6413996	0.8008989	0.9578386	0.8240668	0.1112758	0.5725803	0.3635566	0.1725411	0.6089813	0.3303868	0.9857555	0.4341183	0.4608629	0.8627373	1.0028896	0.4828280	0.9715028	0.7132251	0.3935565	0.9363550	0.3994337	0.6082829	0.9705123	0.8276002	0.9879303	0.4799460	0.8772422	1.0097135	0.9831744	0.9154463	0.3888737	0.8959296	0.7355346	0.8258024	1.0567815	0.4726488	0.5447529	0.9107580	0.4482966	0.5108079	0.0765037	0.1491680	0.2553166	0.0857759	0.3231687	0.1581954	0.2252642	0.2828776	0.6468411	0.4257417	0.2650932	0.8254158	0.6281916	0.4309912	0.0290544	0.6509814	0.4056463	0.5691558	0.4972880	0.3612711	0.7904616	0.1393217	0.9780644	0.9575494	1.0356155	0.7592091	0.4931755	0.5280222	1.0281691	0.5927404	1.1000651	0.7018686	0.8613041	0.4978501	0.0861147	0.9397018	0.3520174	0.4482895	0.9709727	0.8257966	0.9389077	0.3805728	0.6664165	0.9321582	0.9585207	0.6580447	0.6369097	0.2901884	0.7542932	0.2974533	0.3843082	0.6105020	0.4528345	0.3605945	1.0197926	0.3552025
1.0048862	0.9965958	0.8218844	0.4166053	0.7561241	0.7934525	1.0682168	0.9087940	0.0705492	0.5719120	0.4275558	0.1248650	0.7724607	0.4523358	0.8616611	0.4676619	0.5371812	0.6901422	0.9438555	0.1618682	0.9736460	0.7782148	0.7901248	0.9996796	0.8471361	0.6221270	0.9671422	0.8057287	0.8319732	0.4308151	0.9910974	0.9343121	0.9397529	0.6254246	0.3135780	0.5035968	0.6582876	0.8383802	1.0244834	0.2991869	0.3523771	0.9575045	0.3900857	0.4243520	0.0006930	0.1197781	0.0037443	0.0746057	0.3975301	0.1688849	0.1900848	0.3978356	0.5822898	0.5525345	0.1385279	0.7862393	0.4849041	0.3427980	0.0391122	0.5917542	0.5298037	0.9118175	0.1364989	0.1964685	0.8361659	0.0589504	0.8786799	0.8570062	1.0221722	0.9622187	0.5078598	0.7903556	0.9147671	0.5465684	1.0217396	0.6061143	1.0526303	0.5896258	0.0719653	0.8724089	0.1248614	0.6745163	0.9224262	0.8138282	0.9290861	0.3298918	0.7176626	1.0756000	1.1049271	0.7115147	0.7083408	0.3293119	0.8675205	0.2516249	0.5920541	0.4455537	0.7156938	0.7163636	0.9924305	0.7451732
