phoB	argP	1
phoB	psiF	1
phoB	phnI	1
phoB	phnK	1
phoB	phnC	1
phoB	phnD	1
argP	dnaA	1
argP	recF	1
argP	dnaN	1
argP	nrdB	1
argP	nrdA	1
dnaA	recF	1
dnaA	dnaN	1
dnaA	nrdB	1
dnaA	nrdA	1
dnaA	guaA	1
dnaA	guaB	1
nrdR	nrdB	1
nrdR	nrdA	1
fis	nrdB	1
fis	mtlR	1
fis	marR	1
fis	glcC	1
fis	xylR	1
fis	hupA	1
fis	hupB	1
fis	marA	1
fis	gadX	1
fis	marB	1
fis	nrdA	1
fis	xylH	1
fis	xylF	1
fis	xylG	1
fis	mtlD	1
fis	guaA	1
fis	guaB	1
fis	mtlA	1
fis	ptsG	1
fis	gadC	1
fis	gadB	1
fis	gadA	1
fis	metU	1
fis	thrT	1
fis	proM	1
fis	glnU	1
fis	thrW	1
fis	leuW	1
fis	mazG	1
fis	leuP	1
fis	tufB	1
fis	alaW	1
fis	topA	1
fis	trmA	1
fis	serT	1
fis	glnV	1
fis	leuX	1
fis	gyrB	1
fis	argX	1
fis	tyrT	1
fis	glyT	1
fis	metT	1
fis	hisR	1
fis	gltX	1
fis	valY	1
fis	aspV	1
mtlR	mtlD	1
mtlR	mtlA	1
marR	marA	1
marR	marB	1
xylR	xylH	1
xylR	xylF	1
xylR	xylG	1
hupA	micF	1
hupA	pgm	1
hupA	seqA	1
hupA	tyrP	1
hupA	galK	1
hupA	galT	1
hupA	galE	1
hupA	galM	1
hupA	mtr	1
hupB	micF	1
hupB	pgm	1
hupB	seqA	1
hupB	tyrP	1
hupB	galK	1
hupB	galT	1
hupB	galE	1
hupB	galM	1
hupB	mtr	1
marA	marR	1
marA	rob	1
marA	putA	1
marA	marB	1
marA	micF	1
marA	fumC	1
marA	inaA	1
marA	zwf	1
marA	nfo	1
marA	tolC	1
marA	ygiA	1
marA	ygiB	1
marA	ygiC	1
marA	acrB	1
marA	acrA	1
marA	sodA	1
marA	rfaY	1
marA	rfaZ	1
marA	fpr	1
marA	pqiB	1
marA	pqiA	1
marA	poxB	1
marA	slp	1
marA	dctR	1
marA	yhiD	1
marA	hdeB	1
marA	hdeA	1
rob	marR	1
rob	marA	1
rob	marB	1
rob	micF	1
rob	fumC	1
rob	inaA	1
rob	zwf	1
rob	nfo	1
rob	tolC	1
rob	ygiA	1
rob	ygiB	1
rob	ygiC	1
rob	acrB	1
rob	acrA	1
rob	sodA	1
rob	aslB	1
rob	mltF	1
soxS	marR	1
soxS	marA	1
soxS	marB	1
soxS	micF	1
soxS	fumC	1
soxS	inaA	1
soxS	zwf	1
soxS	nfo	1
soxS	tolC	1
soxS	ygiA	1
