phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
1.0720090	1.0023913	0.8091404	1.0062171	0.4389726	0.7113510	0.8727528	0.9524062	0.0887291	0.3846171	0.4211932	0.1312251	0.8392768	0.3527578	0.9441872	0.3235435	0.5531419	0.7858370	0.9060315	0.3361007	1.0227870	0.6910524	0.9607750	0.9172847	0.5809738	0.6982598	1.0225306	1.0497069	0.7494408	0.5699094	0.7238489	0.9995284	0.9271366	0.6699163	0.3037208	0.4497203	0.6260559	0.6897965	0.9895119	0.5351096	0.2562389	0.8006842	0.2611153	0.6268806	0.1946166	0.0790861	0.1891596	0.1803158	0.3585094	0.1397819	0.1114185	0.3759962	0.6752770	0.5698646	0.2170930	0.7208838	0.4778524	0.2840083	0.0355942	0.3393421	0.3972530	1.0071334	0.6242879	0.1128970	0.8932889	0.5077836	0.9684473	0.9432112	0.9543658	0.8957017	0.4634884	0.7392912	0.9855959	0.6657572	0.9228049	0.6100945	1.0935600	0.7053997	0.0653032	0.8147629	0.4503632	0.6813901	0.9281444	0.7889850	0.8010555	0.2053250	0.8464249	0.9684685	0.9384759	0.7697262	0.8057467	0.0577249	0.6915168	0.1699298	0.6983830	0.6286599	0.6738515	0.6323566	1.0643650	0.5006955
0.8355984	0.9874893	0.7649264	0.9562509	0.5836832	0.8116418	0.9269382	1.1823702	0.0242762	0.6832048	0.2430288	0.0512824	0.7795510	0.3071726	0.8323075	0.3416053	0.4503821	0.7336328	1.0455300	0.1171402	0.9245546	0.8024681	0.5802583	0.9887042	0.3987269	0.5907326	0.9048394	0.8106675	0.9890395	0.5360576	0.9767401	1.0645728	0.9344267	0.5858840	0.0002517	0.4126190	0.4640052	0.6317396	1.0409541	0.9741686	0.4673357	0.7365723	0.3085529	0.5503966	0.1974543	0.0863181	0.0012880	0.4080346	0.3876886	0.0529628	0.0725411	0.4375958	0.7663764	0.3340831	0.0902299	1.0126124	0.5458612	0.4010341	0.0161592	0.6019454	0.5705283	1.0510350	0.0780066	0.0108404	0.8987887	0.0507012	0.9771766	0.7962787	0.9969340	0.7981615	0.4949655	0.6490750	0.9809284	0.8445503	0.9931393	0.6512622	0.9642819	0.7299043	0.0542803	0.9114145	0.2467458	0.5818238	0.9343026	0.7289184	0.9100690	0.1818325	0.7124485	0.8932980	0.9562079	0.7039903	0.8129087	0.2020866	0.5877460	0.2898792	0.6038976	0.6002188	0.8298498	0.5633825	1.0208074	0.5043219
0.7450528	1.0349695	0.7556249	1.0481491	0.3460228	0.7528116	0.9883046	0.8926393	0.0939522	0.4084847	0.3268821	0.1446242	0.6370172	0.4171634	0.9582707	0.3790345	0.6266347	0.7102444	0.9010179	0.3509426	0.9402272	0.6382208	0.8464870	0.9696198	0.4413209	0.5810929	1.0011192	0.9761627	0.8750169	0.3991599	1.0629276	0.9911578	0.8750348	0.6574464	0.3238135	0.4533840	0.7049315	0.7659255	1.0278948	0.5191947	0.1427190	0.7747844	0.3831347	0.4882044	0.0009883	0.0658302	0.0016157	0.2113071	0.2221238	0.0367395	0.1160233	0.6329257	0.4544517	0.6081615	0.7393944	0.8627796	0.2796447	0.4036749	0.0466950	0.5778102	0.5514451	1.0477341	0.1730013	0.2732140	0.8367244	0.5148874	1.0708907	0.7550822	0.9734477	0.7772596	0.6142089	0.5404261	0.9701894	0.6401563	1.0290396	0.5885237	0.9698484	0.6993961	0.0909498	0.9021905	0.1017281	0.5164341	0.8321481	0.6832564	0.9602814	0.3460328	0.6604602	0.9709320	0.9895268	0.7795164	0.6281209	0.0843292	0.5417641	0.2366772	0.6413541	0.8091311	1.0063566	0.6007691	0.9017765	0.4629625
0.8828138	0.9398817	0.7125417	0.7716036	0.6998976	0.8338421	1.0691081	1.0133833	0.0117963	0.5319808	0.3433883	0.0512817	0.8281061	0.1221698	0.9624032	0.3938329	0.6918861	0.9615063	0.8540358	0.2978554	0.9492988	0.6692091	0.3753996	0.9617118	0.9739895	0.8549770	1.0056422	0.9659381	0.9240218	0.6777866	0.9892283	0.9989477	1.0243372	0.6690831	0.2020571	0.5891500	1.0069380	0.8561626	1.0636177	0.4197281	0.4045552	0.8929823	0.2419654	0.3256271	0.6882697	0.0671468	0.0010857	0.4481727	0.2761957	0.1675858	0.0623273	0.5821610	0.7149139	0.5050929	0.2578151	0.9961011	0.8461549	0.6494843	0.2852819	0.3334377	0.5136964	0.7450606	0.3124388	0.1120354	0.8144108	0.3317929	0.9292291	1.0239443	0.9179066	0.9148829	0.4973200	0.6201097	1.0315715	0.8399036	1.0121904	0.8843927	0.9817113	0.7195105	0.0601871	0.8217673	0.0897301	0.6223813	1.0716553	0.7289844	0.8939531	0.2403042	0.7163737	0.9436718	1.0131011	0.6834329	0.6723722	0.2193543	0.9616402	0.3127648	0.5913211	0.5713000	0.5042152	0.5689533	0.9580981	0.4527949
1.0140527	1.0241100	0.7253906	0.9952454	0.4355000	0.6921290	1.0180942	0.9913816	0.0457915	0.6643782	0.4434303	0.1153633	0.6061880	0.1967819	0.9689047	0.0896545	0.5293940	0.9422905	1.0299438	0.3666758	0.4340566	0.6012783	0.5458510	0.8913845	0.5688647	0.6559255	1.0061710	0.9788100	0.7081909	0.3425771	0.5625641	0.9010166	0.3343564	0.5936181	0.2574279	0.5427497	0.9621559	0.7185104	0.9920864	0.6541359	0.6182606	0.9230353	0.3876065	0.2987912	0.3826770	0.0914923	0.1039207	0.3484291	0.3954413	0.0392150	0.1608686	0.9311117	0.6061376	0.3737677	0.2568598	1.0428066	0.5848647	0.5226754	0.1198393	0.5667945	0.5661084	0.9077097	0.4143916	0.2575737	1.0376261	0.0007060	1.0502551	0.9224874	0.9814166	0.8076235	0.4548070	0.7640772	0.9487441	0.5655731	0.9878363	0.7215038	0.9734231	0.6473951	0.0859376	0.8074726	0.2245257	0.5644318	0.9295473	0.6806427	0.9880523	0.1690938	0.6526506	0.8971347	0.9821911	0.8461931	0.8111285	0.2315472	0.7600615	0.0303827	0.6185874	0.4355869	0.5399000	0.5762622	0.9543306	0.7566341
0.9685971	0.9987819	0.7515357	0.8048849	0.9360735	0.7171151	0.7217969	0.8944800	0.1021625	0.7318393	0.3829044	0.1883684	0.5917828	0.3022789	0.8341168	0.5038534	0.4309097	0.6906595	1.0224784	0.2538014	0.5839789	0.7500103	0.9063578	0.9739192	0.4261338	0.7479997	1.0208984	0.9577577	0.9872059	0.4034386	0.9743906	0.9585332	0.9160734	0.6396886	0.0023302	0.4338578	0.8008572	0.8405434	1.0264688	0.3621974	0.4145063	0.7894151	0.4036470	0.5091005	0.0008120	0.1569442	0.0884173	0.4111824	0.1737509	0.1006200	0.1667662	0.2951108	0.8568953	0.5574673	0.2857130	0.9376399	0.7030452	0.4315609	0.0449008	0.1800146	0.5743759	0.6249039	0.1814244	0.5688514	0.9433421	0.1857785	0.9589823	0.7393733	1.0125253	0.7939250	0.4781682	0.7307155	0.9592169	0.5553711	0.9697933	0.5734723	1.0548651	0.5468675	0.0710746	0.7802135	0.0385105	0.6454139	0.9855322	0.8152565	0.8858486	0.2549323	0.7198290	0.9837031	0.9367459	0.7873218	0.6200982	0.2945762	0.5115122	0.3827642	0.6600341	0.5420719	0.6394248	0.7365596	0.9209151	0.5335719
0.9488048	0.9848043	0.7336801	1.0073868	0.7808476	0.6754716	0.9955031	0.8462152	0.1302769	0.3637244	0.4994947	0.1328767	0.6944567	0.4705785	0.9497815	0.3383921	0.8176897	0.8435237	1.0548653	0.4368079	1.0526697	0.7959855	0.7685616	0.8975047	0.4485530	0.7512877	0.9964335	0.8607206	0.9794251	0.4053831	0.9390116	1.0326917	0.9827402	0.6902948	0.3533218	0.5226448	0.4357324	0.8570760	0.8783746	0.4232527	0.4931341	1.0070453	0.4223735	0.6730293	0.3352436	0.1232973	0.0531782	0.3334280	0.3678726	0.1724899	0.0008809	0.5855663	0.6004124	0.7587545	0.3134747	0.8164302	0.3612387	0.2463087	0.0416288	0.3299881	0.1149637	0.7713055	0.5611503	0.2163172	0.8359789	0.0184590	0.9512184	0.9811485	0.9902503	0.8649288	0.4231238	0.8910505	0.9760191	0.5987463	0.9669753	0.6571209	0.9999027	0.4379496	0.0653417	0.8879295	0.2080460	0.6067363	0.8613122	0.6698591	0.9171349	0.3231867	0.6218307	0.9948845	1.0304556	0.7348562	0.5492116	0.2258596	0.8798491	0.2551372	0.7666173	0.5867852	0.6809320	0.5727382	1.0369941	0.6500647
0.5888047	1.0608977	0.7345437	1.0114104	0.5327545	0.7197175	1.0384220	0.4261989	0.3496503	0.3829722	0.4809886	0.6860460	0.0122813	0.5714066	0.9339411	0.3470969	0.6986898	0.7169768	1.0144698	0.9852551	1.0274634	0.5301188	0.7178011	0.9995452	0.4233471	0.8292173	0.9722696	0.9192840	0.8844731	0.4556692	0.8812638	1.0668637	0.8951678	0.7051399	0.4771190	0.7421299	0.6971699	0.7747738	1.0519002	0.2174920	0.2539060	0.7637283	0.4659130	0.9994804	0.3112276	0.3635493	0.0131843	0.1339026	0.6938884	0.0536852	0.4250208	0.9894700	0.6173964	0.4889463	0.9555631	0.9537494	0.9430154	0.4266729	1.0163880	0.9124516	0.1518026	0.1288819	0.2725022	0.8603094	0.0463697	0.0371705	0.9842976	0.7154021	0.9903267	0.6895076	0.3477599	0.3048093	0.9418491	0.4846951	1.0023166	0.6230827	0.8948309	0.0249132	0.2724208	0.7163729	0.5772750	0.2342789	0.9970495	0.5332917	0.4063938	0.6865258	0.4657928	0.8100980	1.0347954	0.4876619	0.3389430	0.5449257	0.8411683	0.2526464	0.4145670	0.2742094	0.4523872	0.4082526	0.9992215	0.5691242
0.7774074	1.0226722	0.7109655	0.8077886	0.6851374	0.8260110	0.9514156	0.5168514	0.1629850	0.3114964	0.6399136	0.3897449	0.2315751	0.6805735	0.8749136	0.4472604	0.6492955	0.7626095	0.9631836	0.8883527	1.0402981	0.7181147	0.6777076	0.9342347	0.3851004	0.6977597	1.0750502	0.8516731	0.8126527	0.5737455	0.7919430	0.9795175	0.9093437	0.7449597	0.4609645	0.5814945	0.6612207	0.7835839	1.0563345	0.3508877	0.2705890	0.9524449	0.6055087	0.8977151	0.3723943	0.2224098	0.0093591	0.3255540	0.5338325	0.0317680	0.3547800	0.3665031	0.8437530	0.9909368	0.9428260	0.9045754	0.6698241	0.4887407	0.0636783	0.5478393	0.0790706	0.2583089	0.4252199	0.4965735	0.3166579	0.3648915	0.9048045	0.8683716	1.0042350	0.7021052	0.3832758	0.9400361	0.9575542	0.1036772	1.0426934	0.7346218	0.9110867	0.0979997	0.4061836	0.6521040	0.4620581	0.4320752	0.9879677	0.6336179	0.5807444	0.5279600	0.3165969	0.7962072	0.9809521	0.6560691	0.3302070	0.2253930	0.8615553	0.8173812	0.4897152	0.4010344	0.0436172	0.5056281	0.9398169	0.4502125
0.9842087	0.9724635	0.7275223	1.0043228	0.7408795	0.9418603	0.9756446	0.9797933	0.0724528	0.4117041	0.4665356	0.0544405	0.6463097	0.2338453	1.0323848	0.3644794	0.5915714	0.8890331	1.0208574	0.1581016	0.9069580	0.6421792	0.4690704	1.0209749	0.4603632	0.7759329	0.9342052	0.8897730	0.6492010	0.7749081	0.8330114	1.1286510	0.8755494	0.8260512	0.3339980	0.6842396	0.3019613	0.8852731	0.9346775	0.5309581	0.3003019	0.9459693	0.2460335	0.4859693	0.0024183	0.0767511	0.7889758	0.3581493	0.3008343	0.1030219	0.1540843	0.3834227	0.3274266	0.5290354	0.2524266	0.7937011	0.6679732	0.4178950	0.0814119	0.6083154	0.5905212	0.4187439	0.3203026	0.0554475	0.9385027	0.0268274	1.0660919	0.9294816	1.0513980	0.8689237	0.6773419	0.7244552	0.9444832	0.6717482	0.9185183	0.7225732	0.9656935	0.5652994	0.0747981	0.8721139	0.0552774	0.6217400	0.9869386	0.7386923	0.8744663	0.2005266	0.7132910	0.7983299	0.9753913	0.6297271	0.8385192	0.2573176	0.7643039	0.4315825	0.5198975	0.4965352	0.4231904	0.5916183	1.0541749	0.4542559
