phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
1.0000000	0.9996797	0.7604868	0.9999980	0.4959010	0.7164139	0.9431664	1.0000000	0.0815508	0.4009683	0.4001073	0.0977529	0.8116153	0.3371657	0.9421989	0.2774122	0.5247436	0.8488931	0.9604734	0.3241885	0.9860584	0.7179511	0.9331834	0.9349092	0.6633336	0.6905463	0.9782016	0.9856763	0.7118707	0.5254141	0.8009159	0.9999947	0.9988097	0.6720092	0.2763651	0.4966154	0.6741092	0.7544163	0.9778668	0.5722710	0.2657986	0.8693603	0.2483956	0.5603284	0.2092552	0.0671463	0.1739956	0.1851893	0.3465876	0.1419224	0.1005745	0.4862314	0.5918330	0.4555781	0.1736401	0.7905996	0.4814453	0.3558963	0.0480905	0.4036678	0.4430619	0.9864349	0.5193628	0.0855559	0.8827207	0.4902285	0.9999037	0.9284324	0.9999945	0.8476705	0.4650755	0.7610632	0.9999968	0.7328161	0.9680555	0.6298263	0.9958084	0.7511043	0.0655003	0.7921520	0.3828225	0.7378141	0.9659708	0.8123845	0.9156087	0.2213740	0.8039206	0.9546898	0.9937735	0.7576671	0.7790933	0.0485465	0.7729560	0.1632475	0.6869330	0.5970510	0.6620399	0.6400206	0.9999133	0.5186780
0.8692536	0.9990331	0.7405109	0.9999980	0.5634100	0.7954176	0.9325728	1.0000000	0.0292891	0.6417745	0.2603301	0.0483558	0.7216427	0.3505577	0.8983471	0.3231469	0.4893859	0.7451539	1.0000000	0.1174711	0.8523949	0.7290440	0.5619629	0.9951088	0.4019853	0.6212462	0.9308928	0.8400886	0.9642089	0.5144136	0.9946830	0.9951838	0.9522489	0.6011598	0.0012093	0.4424405	0.5082771	0.6891270	1.0000000	0.9505812	0.4588141	0.8103475	0.3385936	0.5005078	0.2115661	0.0815484	0.0000557	0.3935942	0.3543226	0.0358045	0.0728811	0.4151508	0.7816552	0.3390888	0.0983187	0.9151623	0.5183080	0.3969999	0.0118757	0.5572404	0.5829294	0.9999627	0.0886754	0.0162911	0.8916058	0.0352732	0.9999291	0.8509593	0.9999955	0.8271451	0.4650505	0.6336076	0.9828876	0.7502643	0.9680555	0.6789938	0.9607425	0.7009467	0.0655003	0.8913038	0.2519594	0.5878084	0.9029096	0.7714886	0.9679077	0.2044282	0.7083901	0.8778323	0.9953494	0.7053595	0.7619180	0.2501982	0.6388923	0.2013818	0.5480099	0.5317336	0.7538968	0.5252159	0.9998586	0.4629671
0.7781954	0.9972472	0.7227883	0.9999980	0.3656203	0.7373450	1.0000000	0.9221250	0.0891945	0.3996432	0.3757197	0.1220862	0.6231420	0.3837599	0.9453762	0.4063539	0.5272383	0.6706466	0.8522575	0.2642880	0.9288880	0.6743182	0.8620701	0.9397570	0.3654024	0.6249585	0.9705545	0.9999794	0.9471266	0.3665144	0.9999717	0.9999989	0.9315781	0.6236358	0.3429266	0.4183126	0.7114966	0.6565706	0.9778649	0.4658300	0.1214870	0.7809834	0.3664665	0.4799880	0.0006938	0.0714058	0.0002535	0.2131011	0.2392573	0.0441720	0.1390533	0.5998929	0.3646633	0.5586200	0.7126829	0.9156096	0.2896734	0.3527177	0.0392602	0.5657532	0.5584732	0.9954658	0.1358759	0.2345314	0.9052729	0.4652524	0.9998418	0.7599478	0.9808355	0.8386338	0.6273228	0.5860003	0.9828860	0.6839533	0.9680113	0.6457821	0.9945285	0.6827551	0.0797735	0.8955735	0.0783756	0.5390151	0.8551035	0.7444672	0.9471655	0.2892446	0.6676740	0.9595540	0.9948743	0.7252426	0.6464253	0.0814705	0.5669331	0.2968405	0.6094148	0.8210406	0.9912047	0.6480803	0.9543794	0.3959419
0.8730722	0.9978332	0.7229237	0.8742353	0.6898365	0.7820714	1.0000000	1.0000000	0.0268224	0.5581662	0.3645538	0.0644248	0.7204127	0.1406444	0.9306579	0.3884919	0.6901989	0.9784843	0.8760039	0.3241885	0.9002614	0.6967195	0.3709453	0.9468394	0.9565138	0.8204413	0.9752267	0.8631428	0.9239278	0.6779931	0.9999724	0.9951875	0.9517441	0.6766558	0.2160986	0.5299594	0.9225713	0.7983501	1.0000000	0.4493155	0.3602873	0.8994856	0.2558976	0.3534173	0.6832789	0.0850220	0.0000835	0.3937164	0.2679665	0.1560607	0.0285728	0.5748408	0.7080507	0.4969216	0.2503679	0.9943718	0.7872908	0.5890139	0.1754566	0.3787174	0.4590736	0.7819646	0.3067766	0.0855557	0.8827201	0.3317657	0.9601648	0.9833653	0.9808372	0.8271452	0.4650533	0.6366487	0.9828876	0.7125705	0.9999173	0.8052190	0.9763784	0.7009468	0.0655003	0.7921482	0.1057665	0.5687596	0.9821178	0.7823266	0.9637198	0.2532536	0.7083902	0.8778327	0.9978619	0.6961298	0.6802273	0.2501982	0.9187093	0.3578702	0.5506182	0.5317343	0.4535706	0.5289687	0.9544440	0.4516505
0.8921456	0.9991497	0.7232256	0.9999980	0.3424765	0.7160424	1.0000000	1.0000000	0.0732683	0.6516459	0.4001073	0.0855372	0.7209720	0.1493815	0.9582394	0.1061766	0.5371984	0.8583165	1.0000000	0.3241885	0.5020713	0.5724835	0.6421441	0.9719753	0.5879341	0.6106439	0.9369486	0.9311350	0.7530256	0.3469389	0.6089542	0.9994880	0.5568756	0.5561840	0.2916419	0.5046657	0.9142729	0.7631258	1.0000000	0.6588434	0.6009654	0.9403264	0.3386862	0.2939048	0.3574081	0.0598564	0.0948176	0.3470427	0.3613329	0.0471483	0.1127247	0.8794006	0.5308036	0.3753751	0.2120375	0.9932277	0.5991781	0.5789855	0.1681057	0.5999974	0.5358200	0.9848891	0.3973900	0.2542237	0.9439095	0.0003854	0.9601648	0.9326532	0.9890806	0.8271452	0.4692862	0.7279376	0.9999986	0.6825924	0.9999592	0.7134623	0.9607425	0.7688812	0.0636720	0.7921482	0.2257444	0.6407006	0.9399249	0.7615657	0.9599986	0.1505528	0.7083902	0.8920383	0.9960930	0.8539496	0.8019594	0.2279442	0.7235017	0.0370214	0.5633904	0.5317343	0.6250935	0.5473099	0.9712587	0.7665315
1.0000000	0.9994438	0.7232921	0.8319773	0.9046285	0.7184526	0.7065873	0.9414491	0.0870750	0.7367534	0.3781855	0.1153814	0.6905364	0.2493660	0.8459637	0.4957642	0.4993292	0.7451531	1.0000000	0.1381812	0.6217170	0.7333788	0.9428599	0.9995367	0.4091576	0.7600918	0.9309447	0.9999876	0.9586126	0.4403979	0.9230527	0.9951876	0.9316811	0.7621151	0.0034428	0.4257441	0.8189255	0.8301040	0.9778648	0.3970051	0.4458011	0.8028401	0.3230643	0.5281120	0.0000067	0.1079260	0.0850347	0.3774064	0.1760175	0.1028768	0.1292956	0.2951543	0.7980063	0.3962943	0.2739099	0.9707507	0.6518123	0.4208565	0.0447052	0.1478795	0.5821635	0.6496876	0.1414072	0.5103063	0.9262671	0.2293475	0.9601200	0.8626290	0.9999945	0.8306715	0.5585900	0.7232957	0.9828865	0.6319856	0.9998726	0.5965089	0.9954810	0.6321698	0.0369764	0.7841939	0.0186783	0.6621197	0.9285395	0.7942198	0.9121713	0.2124301	0.6783626	0.9437749	0.9952147	0.7786889	0.6496502	0.2593780	0.6388727	0.3407255	0.6888058	0.5407653	0.6330233	0.6884163	0.9544979	0.5186775
1.0000000	0.9982527	0.7564098	0.9999980	0.7507224	0.7158509	1.0000000	0.8245683	0.1029063	0.3375396	0.4491752	0.1645289	0.6315450	0.4345377	0.9966184	0.2943547	0.7831579	0.8058455	1.0000000	0.4741746	0.9921628	0.7599707	0.8229154	0.9371289	0.4031855	0.7098135	0.9393051	0.8521715	0.8791917	0.3434480	0.8793554	0.9999966	0.9308211	0.6228221	0.3395749	0.4964284	0.4426457	0.7473832	1.0000000	0.3401068	0.4715113	0.9412711	0.4068462	0.6996603	0.3512137	0.1472934	0.0449156	0.3692977	0.4000878	0.1435782	0.0000002	0.5528073	0.5498830	0.7718475	0.3288508	0.8252451	0.3614833	0.2673034	0.0466044	0.2695830	0.0866144	0.7215177	0.5852132	0.2228730	0.7654703	0.0172188	0.9599529	0.9538826	0.9999971	0.7918001	0.4104657	0.8883366	0.9828832	0.5105664	0.9679187	0.6166450	0.9574295	0.4618134	0.0685984	0.8458146	0.2107318	0.4961551	0.9264173	0.7195466	0.8825899	0.3137069	0.6336109	0.9225030	0.9901796	0.6882407	0.5781898	0.2054823	0.7916945	0.2384189	0.7549069	0.5470269	0.5942025	0.6400153	0.9544979	0.6512524
0.5895496	0.9940114	0.7220428	0.9999980	0.5327745	0.7116763	1.0000000	0.4458165	0.2963484	0.3631457	0.4929237	0.5806792	0.0240443	0.4495046	0.9935696	0.3689812	0.7384050	0.7451531	1.0000000	0.9261654	0.9973622	0.5866374	0.6939850	0.9977556	0.4102603	0.7934118	0.9755473	0.8448691	0.8896553	0.5242684	0.8876461	0.9951866	0.9584539	0.7298168	0.4164110	0.7038755	0.7296740	0.8741798	1.0000000	0.2936754	0.3220878	0.8221609	0.4650148	0.9046042	0.3048641	0.3450464	0.0111685	0.1208354	0.6032825	0.0544292	0.3909995	0.9699523	0.5981694	0.5000131	0.8676985	0.9530223	0.9911051	0.4647578	0.9473320	0.8691852	0.1562496	0.1120370	0.2343980	0.7602646	0.0811797	0.0452692	0.9493933	0.8509277	0.9999284	0.7527828	0.3986534	0.3489814	0.9828206	0.5086412	0.9647321	0.5965089	0.9197504	0.0456592	0.2563995	0.7460591	0.5515952	0.2291811	0.9028830	0.5594149	0.5306011	0.6902612	0.4889745	0.7920869	0.9660746	0.4862864	0.3848788	0.4983700	0.8559103	0.2620620	0.3971226	0.2785192	0.4461512	0.4356833	0.9997443	0.5454607
0.7228515	0.9980814	0.7229800	0.8213917	0.7289523	0.8328922	1.0000000	0.4841736	0.1421788	0.3090716	0.5871967	0.4746577	0.2561500	0.7082228	0.8737258	0.4692461	0.5973242	0.7963396	1.0000000	0.8959978	0.9986707	0.6611984	0.6304321	0.9414987	0.4217321	0.6933495	0.9926528	0.8446419	0.8496551	0.5198482	0.8576374	0.9999994	0.9316712	0.7253626	0.4108544	0.6010745	0.6517402	0.7107984	1.0000000	0.2728792	0.2048450	0.9096564	0.5667594	0.9527378	0.4201921	0.2319174	0.0076172	0.3523065	0.5773469	0.0621190	0.3723147	0.3822424	0.8634778	0.9696246	0.9688027	0.9023063	0.7106853	0.4786137	0.0572113	0.5589939	0.0749671	0.3132796	0.3796305	0.4848596	0.3140055	0.3176730	0.9534939	0.9223161	0.9999626	0.6816864	0.3820599	0.8768166	0.9999589	0.1206206	0.9983871	0.6811650	0.9292054	0.0470879	0.4392174	0.6724043	0.5104400	0.3909680	0.9478726	0.7168637	0.5304300	0.5879707	0.3069944	0.7225541	0.9598121	0.5678230	0.3560091	0.2615332	0.8045109	0.7937273	0.4366679	0.4127906	0.0372643	0.4283518	0.9543256	0.4164018
0.9339509	0.9980699	0.7668269	0.9999979	0.6636285	0.9995201	1.0000000	0.8790702	0.0945596	0.4004272	0.4327253	0.0753400	0.5586492	0.2436592	0.9985448	0.3653484	0.5672781	0.8649392	1.0000000	0.2219216	0.9186091	0.6657138	0.4043436	0.9401476	0.4838317	0.7135207	0.9918186	0.8978273	0.7848084	0.7997574	0.8154550	0.9951871	0.9998254	0.7565274	0.3683574	0.5779246	0.3347365	0.8561981	0.9778649	0.5417452	0.2930647	0.8762412	0.2552939	0.4771308	0.0001680	0.0705984	0.6506041	0.3742269	0.3085422	0.1274108	0.1560997	0.3432406	0.3453844	0.5245929	0.2306881	0.7627513	0.7379224	0.4399240	0.1062075	0.6181448	0.5690404	0.4056507	0.3276005	0.0547465	0.9078026	0.0377566	0.9997922	0.9494765	0.9878247	0.8796631	0.7225116	0.7228919	0.9828849	0.5794760	0.9679771	0.6757252	0.9941180	0.5459001	0.0902857	0.8843040	0.0498874	0.5518848	0.9744309	0.7339989	0.8885251	0.2344786	0.6423790	0.8625189	0.9916007	0.6659890	0.8180422	0.2581917	0.7908378	0.3710667	0.5900312	0.4606924	0.4004728	0.5855036	0.9802130	0.4848936
