phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.6387313	1.0167856	0.8052025	1.1569337	0.6284330	0.8951402	1.0306572	0.9703431	0.0880817	0.3516959	0.4169828	0.0938584	0.8316492	0.3245978	0.9617215	0.3465371	0.5769233	0.4099339	0.6203047	0.1037386	0.5043383	0.8284059	0.4260397	0.8978474	0.2038747	0.4639991	0.8877078	0.6937930	0.7026760	0.1795119	0.7792888	0.9430330	0.9562062	0.7367885	0.2704397	0.3084842	0.7631497	0.5592122	1.0365490	0.0537706	0.0049367	0.5656612	0.3176898	0.4583956	0.1959732	0.0867453	0.3536826	0.0082665	0.4138385	0.1721325	0.0875360	0.6127096	0.6444842	0.2164893	0.3032459	0.8109192	0.5247322	0.3972636	0.0452339	0.4933912	0.5236851	0.8418351	0.0880716	0.1119439	0.9895259	0.0645530	0.8819660	0.2606616	0.9554093	0.9944331	0.5295585	0.5232788	0.9881738	0.7643218	1.0630573	0.4728310	1.0224697	0.8240826	0.0726394	0.8341178	0.0133699	0.5692014	0.2727825	0.8042955	1.0174236	0.2039574	0.7363213	0.9389119	0.9212343	0.7951601	0.7389356	0.2844512	0.5404774	0.3603427	0.4589923	0.6881830	0.7755483	0.3390452	1.0320194	0.3569858
0.8157309	1.0521954	0.7504855	0.8583411	0.7965770	0.7362354	0.8047493	1.0238577	0.0872205	0.5402999	0.4562683	0.0703691	0.7163324	0.2093293	0.9523256	0.3619049	0.6628515	0.8135636	1.0135916	0.2569958	0.9563013	0.7426170	0.8344592	1.0275021	0.5424505	0.5611079	0.9619080	0.8642213	0.8064838	0.3168740	1.0404353	0.9419393	0.9333224	0.6494522	0.1874055	0.4368199	0.7815303	0.6869411	1.0317311	0.4181006	0.1959392	0.8861809	0.3201744	0.3146070	0.1985738	0.0553191	0.0002827	0.3242632	0.2038107	0.0942476	0.1184236	0.8261340	0.2347234	0.5426244	0.1507165	0.7721864	0.6389931	0.4899995	0.1043116	0.4083008	0.3493582	0.9313472	0.1526125	0.1163301	0.9697038	0.0105581	0.9620699	0.8070773	1.0245305	0.9361526	0.5014328	0.6511846	1.0007006	0.7693722	1.0302709	0.6032054	0.9524934	0.7919301	0.0478573	0.7675080	0.2798123	0.7081574	0.9629696	0.9497186	1.0345211	0.2034137	0.7309134	0.8929960	0.9847389	0.7348584	0.6368725	0.2288253	0.7291284	0.1444595	0.6279198	0.6243063	0.5076257	0.6076740	0.9337003	0.4749057
1.0571362	0.9958903	0.6968433	0.6808978	0.7323676	0.7481040	1.1132298	0.7741572	0.1034976	0.6248390	0.4495847	0.1279216	0.4400921	0.4654999	0.8617801	0.4903889	0.4780262	0.6271012	0.7969941	0.4344541	0.8537792	0.6525949	0.9276355	0.9350124	0.5644751	0.6142940	0.9916308	0.8530736	0.8905092	0.3084781	0.7911762	0.9851661	1.0708495	0.7142118	0.3313129	0.3481804	0.5763919	0.7182672	0.9822645	0.1505180	0.2329622	0.6035719	0.4309785	0.5937647	0.1601338	0.1384724	0.0492420	0.4140054	0.1832085	0.1222283	0.1772184	0.4995940	0.5845108	0.7868492	0.4415659	0.8693182	0.7027932	0.4533981	0.0173789	0.5479396	0.4755150	0.9537809	0.5168197	0.1544843	0.6921293	0.2947940	0.9466033	0.9179037	0.8921548	0.9230320	0.3913605	0.7165342	0.9803190	0.5335733	1.0353800	0.6227542	1.0209912	0.4321643	0.0843491	0.8099180	0.2123786	0.3896229	0.8388765	0.7145253	0.8222573	0.3719504	0.5681896	0.9424147	0.9839823	0.6483431	0.5410666	0.2832660	0.5505261	0.2773768	0.7265105	0.4256151	0.5835354	0.7980566	0.9225057	0.5327640
0.5650610	0.9407150	0.6734565	0.9173275	0.9217420	0.8618192	0.8538515	0.9622727	0.0746152	0.3895690	0.3450840	0.0283793	0.7562944	0.3665401	0.9839534	0.3183728	0.5301202	0.8819550	0.9835060	0.3384043	0.7789130	0.6739740	0.7741567	0.9981531	0.4184518	0.6077688	0.8392727	0.8154645	0.9289822	0.3961569	0.6898569	1.0256465	0.9858502	0.7212586	0.1269102	0.4807690	0.7604075	0.9701644	1.0574273	0.2769261	0.5107831	0.9381652	0.3625349	0.3556474	0.0090217	0.0334470	0.4522011	0.3482201	0.2869463	0.0972305	0.0000945	0.6107858	0.7203256	0.4852594	0.1170672	0.8965245	0.5820629	0.3607854	0.0601338	0.5033277	0.2279843	0.9540839	0.5700138	0.0973248	0.8637721	0.0980544	0.9672441	0.9945777	1.0114720	0.8006370	0.6805404	0.3244598	1.0660879	0.7783456	1.0147349	0.6458359	0.9549097	0.6974984	0.0344722	0.8118556	0.1166430	0.6855147	0.8857614	0.7607896	0.9984080	0.2249463	0.7079011	1.0192788	1.0613742	0.7851753	0.6932963	0.2285848	0.8775494	0.1981873	0.2774341	0.5572048	0.4965508	0.3940125	1.1305083	0.2238048
0.9535465	1.0611201	0.7961002	0.7672634	0.5037300	0.9629729	0.9882116	0.9146624	0.1327631	0.3920372	0.4035569	0.1075922	0.8897932	0.4170819	1.0315245	0.2677967	0.5320435	0.8770354	0.9216350	0.2009980	0.9621389	0.9617650	0.7476194	0.9257397	0.8997108	0.9496369	1.0626629	1.0556413	0.6712456	0.3286035	0.8091645	1.0118360	0.9021768	0.8992482	0.1370533	0.6519298	0.6447120	0.7328146	0.9548753	0.3122698	0.2623892	0.8872737	0.2547610	0.5201938	0.0003179	0.0300043	0.0265349	0.3084660	0.3485372	0.1615404	0.1278901	0.5994261	0.6081694	0.2467127	0.0930249	0.6920906	0.4544725	0.2378054	0.0279907	0.5674893	0.5571566	0.8662880	0.3594853	0.0571727	0.8607559	0.0099396	1.0084790	0.9024702	0.9795149	0.7888296	0.7548426	0.8664384	0.9142931	0.7476152	0.9979415	0.6627945	1.0155808	0.7092251	0.0527052	0.9455643	0.1758294	0.4934723	0.9431885	0.8256709	0.9072616	0.3025034	0.7540214	0.8408658	1.0218118	0.6950000	0.6490102	0.0809201	0.7143154	0.3487754	0.6859726	0.5109110	0.3400225	0.6404197	0.9454089	0.5172208
0.9843368	1.0369858	0.7378332	0.7103542	0.7371127	1.0277120	1.0645370	0.8937518	0.0700683	0.6826207	0.4851384	0.0939755	0.7573461	0.1474367	0.9532634	0.4221954	0.5706754	0.8071915	1.0078653	0.4150426	0.5273398	0.7350762	0.7847191	0.9017538	0.6983128	0.6849077	0.9162162	0.8580943	0.8270408	0.4201146	0.8744485	1.0916472	0.8952849	0.6725950	0.1461967	0.5268838	0.9365205	0.8738499	1.0074742	0.6473659	0.4814941	0.8334833	0.3551231	0.2736506	0.0060202	0.0887981	0.0031158	0.3931507	0.3862170	0.0961544	0.0759476	0.8699844	0.4716825	0.6512807	0.3412119	1.0229688	0.8205702	0.4366327	0.2303549	0.6319488	0.5407519	0.5487393	0.6326882	0.0975921	0.9961306	0.0546828	1.0685877	0.8838282	1.0021758	0.8123281	0.5047717	0.7877112	0.9936567	0.7668552	1.0599782	0.6771565	1.0406828	0.6458146	0.0655505	0.7715170	0.1433879	0.5977117	0.8577028	0.8503648	1.0093345	0.0748662	0.7062218	0.9899811	0.9893187	0.7229071	0.6353902	0.3224416	0.7614124	0.3630613	0.7562253	0.5333912	0.4186499	0.7642466	0.9555536	0.5578330
0.8502923	1.0546044	0.7685828	1.0914276	0.6601599	0.7630766	1.0247752	0.9518403	0.0485439	0.3158850	0.4221744	0.1160788	0.7035863	0.3917419	0.9806781	0.2291740	0.5109869	0.9203128	0.9424085	0.1307286	0.9356019	0.5983253	0.5184783	1.0478975	0.5205915	0.6778177	0.9356012	0.9603172	0.5535065	0.3534510	0.7177237	1.0803407	1.0258298	0.7558696	0.3421725	0.5578802	0.6396147	0.7886369	1.0616059	0.5779674	0.3683717	0.9338524	0.1530824	0.4591829	0.2273443	0.1002253	0.0330527	0.3485014	0.4122661	0.2314739	0.1615105	0.4381804	0.5325167	0.3804633	0.1058098	0.9061476	0.4594598	0.3399328	0.0150500	0.6122077	0.5599141	0.8107394	0.0842643	0.0260869	0.9807901	0.4508154	1.0319869	0.9630252	0.9640260	0.8735202	0.5220554	0.5696574	1.0314190	0.8022595	1.0351977	0.6051791	1.0167400	0.6231227	0.0479075	0.8295336	0.4863559	0.5177465	0.9957186	0.8716370	0.8812293	0.2840917	0.9608507	0.8798537	0.9246220	0.6431017	0.7249340	0.1668789	0.7326945	0.3486056	0.7265098	0.4544733	0.7200734	0.4497282	0.9523507	0.4932518
1.0799195	1.0557796	0.7265117	0.9841560	0.8299481	1.0361215	0.9174576	0.9589433	0.0844989	0.3846098	0.3569675	0.0726622	0.7487617	0.1795898	0.9728497	0.2671198	0.6401548	0.9672491	1.0294954	0.2935070	0.8556839	0.7128486	0.7882714	0.9341457	0.4040234	0.6989555	0.8990201	0.8703905	0.7649084	0.6071593	0.8178132	0.9863822	0.9569432	0.6434298	0.2300870	0.5369758	0.6607677	0.8412988	1.0149812	0.4831130	0.3210603	0.8828508	0.2406491	0.3842125	0.0023478	0.0937827	0.0002545	0.3882628	0.4016748	0.1896995	0.0960922	0.9471300	0.2139765	0.3711738	0.4213612	0.9667350	0.7449732	0.6196715	0.1581994	0.6396252	0.5264593	0.9970239	0.6651518	0.0883247	0.8630850	0.0213597	0.9432318	1.0116227	0.9794709	0.8969695	0.4136369	0.7601089	0.9178897	0.6676195	1.0888966	0.8683903	1.0146094	0.6748439	0.0384693	0.8507160	0.1597270	0.5351182	0.9537877	0.7741288	0.9128542	0.2574867	0.8390402	0.9973913	0.9791494	0.8717197	0.6966249	0.2444268	0.8915905	0.2133994	0.7005730	0.5612813	0.6145078	0.6186833	1.0484987	0.6834220
0.5017238	1.0343748	0.7508323	1.0296134	0.6940933	0.7908072	1.0044688	0.9218801	0.0180265	0.9401433	0.4104585	0.0641898	0.6941325	0.3621716	0.9096453	0.4480048	0.6932879	0.7276549	0.9972025	0.3559986	0.8560862	0.6546291	0.5703796	1.0183642	0.3516844	0.6077895	0.9980064	0.7872748	0.9000745	0.3395072	0.9049057	0.9911029	0.8942284	0.8066514	0.4116455	0.4325171	0.7659993	0.7017475	1.0128005	0.2080409	0.0798030	0.7593254	0.3245310	0.3396399	0.0232707	0.1125819	0.0001296	0.2401659	0.3389118	0.1311959	0.0612143	0.5150340	0.3047138	0.7093316	0.6849073	1.0161641	0.4353693	0.4411039	0.0205035	0.3995965	0.2956242	0.9024465	0.2998281	0.1234723	0.8209476	0.1309081	1.0103798	0.7454965	1.0403964	0.9401684	0.5625394	0.3700143	1.0353005	0.7081543	1.0456001	0.5733689	0.9491174	0.7121315	0.0759805	0.8064986	0.1249987	0.5283234	0.8931572	0.6585386	0.8850925	0.2189785	0.7717007	0.9539120	0.9879888	0.7749285	0.7865578	0.3320219	0.7722364	0.7930800	0.5101935	0.6019810	0.5767577	0.8733705	1.0762440	0.1873430
0.9207464	1.1169534	0.8885489	1.0623097	0.7538100	1.0596543	0.8884247	0.8355722	0.1182510	0.5758114	0.3931428	0.1660398	0.5314080	0.4262259	1.0583538	0.4040419	0.5568331	0.8520109	0.8135121	0.3027446	0.5396318	0.8014247	0.6503186	0.9163287	0.4214620	0.7540895	0.8647809	0.9769730	0.8657276	0.4516104	0.9128360	1.0002203	0.9408044	0.8276097	0.1929731	0.7935617	0.6457678	0.8236514	0.9595697	0.3375539	0.4361628	0.8187917	0.4267519	0.5213097	0.8805172	0.1298224	0.0010176	0.4023761	0.3023543	0.0093095	0.0935133	0.4418025	0.6971262	0.5364848	0.8120667	0.9782715	0.5642014	0.4447227	0.0170603	0.3180747	0.1540371	0.9821573	0.4760872	0.0730698	0.8817556	0.1654389	1.0008297	0.8518063	0.9717503	0.8711782	0.7964733	0.7459333	0.9497048	0.5528261	1.0198605	0.6632339	1.0744411	0.5518443	0.0461261	0.7963505	0.0949135	0.4912516	0.9867246	0.7712499	1.0236156	0.1378132	0.6064472	0.8778325	1.0492593	0.8691033	0.5838308	0.0898151	0.7413464	0.2433129	0.8092800	0.4643874	0.3183516	0.6931513	1.0367608	0.4566392
