phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.2734930	0.6206980	0.4243039	0.5528402	0.6384833	0.5130454	0.5525318	0.7348362	0.0135812	0.3840001	0.2792689	0.0721653	0.4481596	0.2018265	0.4894811	0.1902776	0.3881050	0.5134253	0.6450361	0.1234437	0.6203254	0.4952761	0.3745640	0.6100210	0.5222866	0.6509231	0.6970411	0.4705055	0.4686353	0.3120749	0.5235098	0.5840576	0.6395132	0.4709057	0.2966488	0.3082864	0.4799194	0.5737174	0.5705605	0.2718755	0.3059414	0.6723374	0.0947345	0.2517174	0.0016661	0.0385497	0.0003461	0.2783069	0.1790717	0.0160634	0.1424710	0.3833048	0.2425791	0.2173904	0.0597832	0.6771105	0.3757737	0.1796349	0.0028152	0.3675705	0.0015111	0.5014855	0.0486093	0.0533150	0.5721871	0.0316797	0.6749422	0.6012956	0.4929822	0.5211699	0.2416889	0.2305500	0.7616784	0.4917309	0.5390162	0.4719869	0.7219561	0.5685677	0.0434320	0.5706350	0.0339290	0.3860544	0.5768899	0.4795349	0.6010704	0.1217159	0.4223086	0.6105261	0.6705628	0.4779639	0.5088557	0.1534435	0.5422539	0.1351125	0.1901474	0.3719432	0.2671421	0.2032014	0.6959053	0.2285683
0.4550526	0.6228980	0.4412977	0.4963970	0.3651553	0.6240704	0.6255355	0.3233235	0.0898301	0.1727825	0.3106235	0.2200285	0.0527976	0.3457929	0.6707272	0.1506015	0.3834641	0.4727577	0.6856754	0.5810817	0.5850504	0.3443167	0.3951299	0.6035126	0.6721571	0.4223452	0.5881703	0.7821389	0.5776943	0.3042591	0.6750423	0.6344319	0.5203613	0.4518749	0.1890072	0.3962212	0.6129152	0.5035081	0.4910936	0.2837482	0.2091843	0.5569390	0.3674766	0.4237203	0.2425412	0.1073973	0.0018661	0.2082667	0.4097567	0.0100642	0.0827333	0.2873447	0.3209394	0.5202728	0.6138274	0.5034472	0.5396699	0.4842515	0.1178917	0.3078924	0.0847988	0.0661083	0.4655690	0.2954078	0.2099904	0.1399398	0.7059018	0.5128987	0.6157194	0.5383266	0.3593992	0.4759435	0.6616653	0.1577171	0.6058650	0.4175550	0.5647925	0.2096679	0.2350736	0.4353939	0.3209899	0.2498551	0.6710226	0.4611064	0.3723912	0.2597155	0.2710833	0.6299213	0.5574577	0.3754918	0.2319166	0.2137938	0.4926423	0.1528605	0.3961965	0.3364539	0.0688979	0.3382361	0.6615607	0.3381733
0.5994834	0.6250617	0.4927025	0.4957471	0.3578301	0.4886944	0.6606480	0.3254583	0.0633263	0.2842306	0.3805386	0.1455728	0.2458860	0.3036066	0.6147656	0.2508763	0.4616261	0.4420152	0.6473236	0.3847259	0.5167820	0.4596704	0.5188810	0.5918012	0.2583000	0.3491935	0.5474480	0.5389521	0.6233275	0.3425067	0.5299861	0.7101435	0.5432426	0.4481187	0.2477942	0.2624440	0.5545470	0.4580107	0.6608002	0.1132961	0.2136098	0.6149724	0.3307867	0.4131831	0.1298078	0.1236878	0.1436229	0.2264333	0.3321001	0.0713587	0.1414117	0.3410985	0.4842045	0.5513348	0.1968792	0.5390332	0.4126500	0.3244683	0.0210000	0.3774727	0.2867814	0.3683375	0.3682917	0.3654415	0.4465783	0.3276357	0.7150518	0.5370808	0.6967951	0.5427583	0.1595824	0.6620238	0.7297425	0.2123998	0.6648116	0.4263937	0.6434675	0.2164441	0.0451861	0.5505838	0.1559991	0.2662002	0.7406892	0.3966028	0.5636895	0.2710716	0.3533143	0.5114021	0.6397961	0.5773484	0.3353780	0.1986217	0.4476835	0.3703521	0.3594003	0.2660275	0.1831001	0.5267046	0.7177489	0.4002327
0.4520132	0.5698252	0.4805480	0.5776278	0.5680916	0.5233446	0.5881688	0.5848390	0.0422171	0.4560349	0.2016501	0.0785182	0.4090638	0.2125976	0.5403899	0.2626629	0.4252347	0.3135575	0.4823544	0.1811819	0.4594894	0.4375932	0.2048292	0.5524662	0.1807680	0.3042551	0.5394086	0.5968242	0.5508465	0.2156399	0.5599590	0.6880834	0.6154226	0.5758595	0.2020754	0.2505830	0.4296706	0.4242273	0.7366116	0.0799988	0.1526970	0.5563353	0.2499450	0.3744263	0.1204839	0.0778422	0.0796921	0.1441536	0.1445746	0.0930872	0.0342233	0.3306341	0.1503653	0.4125694	0.1738302	0.3203220	0.3296364	0.2667347	0.0215830	0.2769365	0.3283895	0.2929565	0.4700485	0.2357576	0.4842748	0.0377487	0.6272700	0.3423649	0.5702666	0.5615707	0.2732822	0.4154434	0.6532579	0.4609862	0.6913196	0.3881737	0.7688533	0.3124269	0.0307065	0.5077473	0.0487946	0.4085760	0.4626789	0.5220379	0.6189635	0.1338272	0.3775318	0.6313221	0.5183898	0.5234828	0.4719543	0.1514224	0.3481327	0.2577600	0.2095335	0.3553901	0.2779374	0.2008153	0.7755657	0.2256139
0.5947277	0.6776900	0.4877340	0.6677349	0.6204609	0.5002787	0.5621427	0.6082373	0.0467049	0.2779010	0.1704650	0.0740764	0.5527870	0.1514739	0.5723065	0.2564002	0.4727552	0.5922934	0.7208252	0.1859702	0.3221823	0.5193088	0.5258206	0.5246315	0.3996465	0.6687986	0.6725784	0.7089589	0.5623366	0.4934241	0.6030829	0.6292608	0.5842956	0.5512812	0.2082678	0.3229045	0.4287392	0.5408906	0.4958136	0.3169724	0.1899586	0.5675054	0.2097242	0.3941827	0.1053247	0.0352193	0.0010151	0.1941911	0.1603489	0.0853150	0.1443749	0.4368126	0.4957188	0.3538639	0.0945631	0.5219418	0.2393848	0.2310513	0.0471416	0.4804953	0.3862329	0.3329086	0.0518966	0.0528749	0.5042662	0.1547552	0.6204235	0.6088259	0.6231722	0.5735154	0.3176865	0.4777108	0.7022650	0.5208738	0.5788297	0.4225012	0.5444947	0.4621136	0.0181079	0.4696939	0.0459361	0.4231869	0.6434652	0.5177971	0.6206746	0.1879214	0.4980367	0.5661239	0.7252677	0.4763600	0.4086644	0.1188766	0.5480182	0.2222357	0.3937327	0.3674188	0.3926415	0.3408800	0.6883821	0.3642469
0.4911635	0.6877684	0.5117354	0.5775066	0.2618531	0.4170613	0.5816264	0.6715713	0.0302505	0.2159709	0.1257482	0.0432834	0.5121557	0.2395285	0.5742137	0.2678924	0.4802302	0.5258838	0.4769124	0.1901583	0.5260799	0.5539219	0.5038007	0.5987982	0.4361944	0.5434189	0.6026113	0.4935963	0.4834811	0.2993140	0.4508399	0.5547668	0.5355268	0.3753424	0.1725574	0.4529361	0.3085206	0.4710635	0.6235843	0.2247948	0.1967044	0.6219655	0.3423378	0.4434897	0.3699428	0.0899991	0.0001005	0.0764352	0.2732152	0.0264680	0.0644781	0.3939481	0.2934335	0.2724910	0.1108962	0.5924722	0.2580816	0.2378938	0.0513864	0.3083235	0.3024518	0.6211643	0.4517657	0.0582092	0.6310785	0.0153948	0.6582096	0.6278634	0.5767094	0.5301236	0.2885725	0.4794771	0.5437734	0.4355318	0.5849091	0.3634266	0.6573383	0.4618516	0.0191278	0.4489131	0.5009011	0.3679888	0.6795130	0.5311979	0.5674393	0.1324946	0.3791445	0.6919194	0.5892293	0.5495167	0.4262764	0.1537510	0.4816736	0.2070460	0.4760007	0.3085942	0.4067567	0.4415104	0.6514542	0.3827436
0.5499924	0.5625777	0.4397810	0.6944879	0.4832204	0.4855963	0.6526345	0.4991719	0.0428082	0.2407434	0.1776126	0.0899717	0.5311786	0.3325689	0.6448358	0.1498623	0.4616122	0.5272971	0.5923143	0.1666196	0.6458290	0.5551745	0.5180911	0.6876519	0.4874228	0.3468740	0.5615811	0.5207304	0.7086348	0.1961716	0.4500671	0.6496136	0.5755242	0.4012504	0.2309506	0.3260935	0.4051408	0.4775990	0.6344252	0.3135091	0.1103945	0.6830746	0.1318836	0.3166857	0.0116211	0.0634400	0.2328271	0.2885571	0.2112914	0.0780026	0.0000961	0.4137563	0.2654682	0.2903927	0.1488294	0.5792696	0.2498607	0.2353935	0.0169251	0.3612672	0.2975548	0.6195630	0.2863544	0.2667076	0.5812383	0.0230583	0.5631346	0.5344468	0.5674874	0.4899706	0.4282735	0.5521374	0.6417977	0.5479404	0.5372342	0.4218980	0.6478184	0.4879028	0.0110080	0.4598712	0.0988953	0.4710934	0.5766623	0.4773501	0.5365920	0.0526807	0.5679657	0.5649227	0.5535268	0.4668140	0.5663251	0.0127791	0.3338596	0.1295680	0.3739360	0.4072004	0.3336751	0.5032818	0.5930489	0.3116155
0.6494161	0.5873798	0.5677680	0.7458443	0.2282951	0.5955822	0.7265722	0.6112190	0.0127740	0.2275098	0.2209037	0.0601172	0.4130982	0.2831265	0.5757865	0.1720780	0.4043893	0.5355623	0.5662749	0.1290473	0.5793570	0.6434354	0.5127519	0.6327660	0.4869977	0.2873550	0.6416638	0.5659048	0.3723111	0.1348980	0.4014046	0.6516951	0.5107319	0.4763693	0.2032120	0.3373065	0.3687944	0.5799925	0.6001845	0.4099084	0.2842396	0.5567438	0.1883340	0.2733917	0.0004336	0.0478224	0.0237373	0.2300558	0.1483869	0.0051120	0.1124706	0.3276059	0.2323667	0.1844755	0.0516508	0.3221630	0.2580768	0.3035497	0.0462717	0.3216700	0.3196696	0.5928909	0.1614396	0.1597353	0.5612031	0.3721350	0.5737342	0.5916369	0.6097705	0.6544560	0.3754661	0.4676200	0.5562239	0.3858122	0.6938813	0.3496593	0.6956678	0.5524179	0.0093654	0.6233499	0.1730400	0.3177506	0.5255954	0.4680758	0.6193640	0.1634250	0.3840954	0.5454362	0.6810387	0.4443578	0.5076384	0.0499140	0.5211407	0.0882539	0.5516035	0.3190141	0.3431409	0.4139118	0.6182823	0.3046521
0.4757702	0.6112819	0.5319233	0.5756579	0.1563038	0.3585580	0.6045435	0.3707570	0.1010578	0.2675281	0.2332613	0.2833799	0.1397924	0.4088523	0.6475136	0.2382657	0.4018468	0.5545000	0.7101822	0.4632529	0.5670740	0.4752726	0.1705107	0.6177866	0.3362296	0.4607940	0.6925968	0.4978390	0.6312826	0.4707622	0.5460953	0.6748599	0.5435716	0.4393183	0.2468122	0.3666113	0.4449029	0.5330044	0.6986483	0.2424725	0.1833267	0.5684125	0.1381991	0.3457745	0.1978279	0.1780351	0.0078715	0.2195477	0.3240580	0.0321777	0.1724681	0.2999668	0.3796972	0.5582284	0.6281300	0.6220533	0.5074281	0.3611636	0.0442356	0.3276762	0.1119725	0.3756025	0.1186030	0.2393014	0.2154990	0.2096836	0.6756732	0.5322205	0.5964670	0.4485920	0.2850963	0.3089606	0.5900559	0.2836730	0.5866212	0.5168019	0.5603732	0.1142947	0.1173931	0.3871005	0.3327558	0.2367066	0.6039707	0.4568246	0.4267251	0.3264142	0.2710080	0.6290941	0.7497747	0.3633031	0.2768655	0.1321427	0.5807364	0.3234076	0.2556645	0.1886478	0.0636598	0.2485641	0.6403780	0.4348744
0.5622058	0.5924288	0.5498343	0.6510825	0.4428522	0.5223875	0.5614583	0.4900101	0.0206328	0.1914475	0.1976179	0.1029246	0.4453197	0.2641534	0.4957342	0.1681673	0.5221760	0.5196126	0.6620293	0.3435150	0.4667109	0.4331240	0.3502066	0.4857151	0.6579680	0.4545570	0.6870537	0.5027301	0.5046819	0.2375907	0.3808318	0.6371364	0.5705584	0.4685936	0.2102178	0.2856956	0.5167242	0.4651692	0.6614174	0.2901396	0.5651131	0.4840921	0.2426469	0.5138658	0.4483912	0.1065766	0.1668159	0.2671477	0.2409865	0.1176679	0.0645108	0.5183531	0.3498966	0.6377759	0.2775379	0.4823708	0.3877399	0.2780338	0.0482792	0.4025864	0.3089920	0.3324625	0.1407463	0.2041749	0.4428405	0.2094464	0.5818333	0.5905999	0.5705194	0.4821844	0.3373223	0.5520583	0.5360223	0.2274566	0.5330836	0.4755518	0.5674927	0.3891981	0.0564053	0.4628497	0.1490849	0.2561224	0.6289691	0.3317512	0.5252322	0.1805090	0.2794882	0.5524252	0.5138618	0.4479667	0.4128393	0.0592252	0.5587257	0.0667416	0.3382906	0.4578315	0.1681924	0.2634656	0.6231664	0.2536928
0.7049791	0.5786734	0.4847143	0.5945984	0.5012195	0.4610621	0.6534997	0.6552121	0.0591971	0.2522820	0.2119225	0.0721536	0.4429874	0.1354689	0.6850113	0.2232980	0.3776442	0.5386173	0.7324361	0.2071282	0.5540648	0.4287654	0.3505674	0.5563579	0.4764944	0.3629291	0.4591626	0.6346741	0.5373917	0.2219544	0.5238606	0.5465534	0.6075177	0.5592841	0.0497549	0.3150109	0.4090876	0.4854570	0.4977418	0.2695036	0.1068532	0.5905682	0.1952795	0.2710682	0.0003575	0.1143597	0.0544858	0.1666740	0.1780688	0.0604989	0.1252510	0.4007637	0.3680583	0.3582865	0.2282859	0.5563236	0.2085008	0.2029730	0.0077246	0.2592996	0.2167978	0.4003270	0.1183131	0.0339859	0.5136532	0.0088955	0.5999748	0.5573496	0.6181988	0.4823821	0.2931132	0.5310819	0.6363199	0.2913715	0.6318154	0.3102522	0.6509040	0.2748432	0.0231967	0.4264593	0.0915468	0.3237652	0.5218013	0.5780529	0.5909714	0.1722366	0.3912807	0.4209025	0.5919542	0.5796266	0.3376521	0.1510189	0.4533060	0.3005641	0.4353790	0.3494268	0.3571399	0.4595492	0.4831393	0.2303031
0.4843783	0.5208156	0.4954292	0.2734939	0.6019431	0.4608560	0.7033493	0.6674583	0.0441251	0.2179850	0.1464160	0.0774467	0.4967302	0.2982450	0.5813687	0.2415152	0.4055076	0.4492464	0.5407612	0.1966501	0.5811489	0.3986992	0.5127008	0.6270269	0.2779931	0.4762068	0.5695819	0.4819507	0.6836284	0.2743383	0.4421906	0.6657185	0.6045806	0.4736535	0.0516904	0.2808663	0.2672425	0.4152890	0.7411890	0.2262216	0.4835160	0.5454765	0.2070562	0.2930255	0.3021414	0.0598568	0.1586335	0.1992101	0.1658121	0.1031681	0.0737130	0.2449658	0.3382103	0.4225157	0.2209236	0.2004522	0.1806981	0.2627167	0.0219703	0.3758972	0.3296342	0.1729250	0.2263922	0.0539817	0.5018606	0.0922539	0.6102803	0.6059681	0.5940624	0.6073461	0.3337269	0.4231085	0.5873023	0.4626453	0.6968936	0.3408877	0.6917573	0.4569389	0.0428197	0.5041589	0.1060656	0.3149827	0.5322563	0.4569601	0.5883896	0.1298440	0.5918902	0.5679448	0.6057479	0.5444786	0.3795805	0.1535760	0.3835070	0.1537743	0.4828045	0.3797279	0.3621154	0.2475586	0.6332020	0.2017489
