phoB	argP	dnaA	recF	dnaN	nrdB	nrdR	fis	mtlR	marR	glcC	xylR	hupA	hupB	marA	rob	putA	soxS	soxR	gadX	marB	micF	nrdA	fumC	inaA	zwf	nfo	tolC	ygiA	ygiB	ygiC	acrB	acrA	sodA	pgm	rfaY	seqA	rfaZ	fpr	pqiB	pqiA	poxB	xylH	slp	dctR	xylF	xylG	mtlD	guaA	guaB	mtlA	tyrP	ptsG	gadC	gadB	galK	galT	galE	galM	mtr	yhiD	hdeB	hdeA	gadA	metU	aslB	thrT	pgi	proM	glnU	thrW	psiF	leuW	mazG	leuP	fldB	tufB	alaW	topA	trmA	ybaS	serT	ybjC	glnV	leuX	gyrB	argX	tyrT	glyT	metT	hisR	gltX	fldA	mltF	phnI	valY	aspV	phnK	phnC	phnD
0.8599857	0.9306156	0.8592059	1.0472803	0.5932950	0.7345647	0.6561707	0.8304486	0.0929489	0.4441169	0.3988971	0.0834094	0.5452828	0.4095207	0.8602389	0.4748401	0.5870092	0.9147341	0.8456703	0.3235235	0.8737391	0.7704465	0.6277749	1.0031082	0.5193913	0.7942475	0.9689900	1.0700384	0.9727893	0.5695295	0.8885743	1.0183065	0.9405575	0.7577721	0.4049820	0.6515289	0.8423802	0.8142129	0.9943885	0.3983266	0.1649782	0.8158306	0.4433105	0.4270042	0.3965945	0.0508020	0.0001181	0.3439068	0.2308469	0.0801082	0.1963662	0.5611105	0.7365784	0.6054558	0.0263030	0.8997293	0.6459256	0.3784607	0.0425358	0.6398342	0.3895510	0.8742287	0.6232350	0.5593522	0.9141426	0.1482754	0.9705198	0.8666384	1.1004081	0.8668529	0.6539947	0.7425301	0.9857100	0.5645538	0.9533219	0.5627948	1.0598385	0.4779561	0.1035600	0.8572849	0.0699424	0.4384182	0.9134561	0.6445827	0.8814033	0.3079543	0.5859300	0.8511013	0.9327273	0.6835491	0.5779079	0.2638725	0.7455597	0.6637171	0.5667751	0.4268542	0.4371194	0.7454153	0.9613556	0.7287972
0.9251647	0.9969076	0.7931600	0.8111148	0.9539009	0.6713180	0.9825503	0.6632422	0.1495094	0.6630203	0.5344706	0.3426137	0.1472765	0.4378326	0.9589547	0.3756758	0.5649944	0.8535808	0.9824267	0.7924571	0.8489187	0.8731594	0.5148806	0.9934450	0.3590132	0.7508966	1.0377691	0.9811470	0.8429855	0.3787284	0.8164379	1.0552135	0.9278298	0.6318683	0.0008585	0.4668303	0.7603509	0.8039713	0.9554169	0.3974404	0.2053562	0.8748198	0.5469680	0.8865102	0.2495735	0.3219398	0.0388859	0.3601540	0.5041015	0.1720335	0.2548490	0.5828884	0.3033510	0.6760638	0.6747707	0.9636701	0.8460109	0.6219456	0.2454975	0.7723038	0.0009514	0.2756853	0.6776175	0.4920524	0.3465126	0.0213489	0.9162499	0.8774539	0.9270271	0.8212539	0.4657046	0.6078108	0.9687425	0.2331523	0.9866201	0.5924611	0.9709062	0.3455217	0.2504671	0.8550636	0.4676953	0.3215789	0.8248902	0.6264718	0.7706025	0.4969340	0.4390393	0.8220981	1.0746287	0.7648978	0.3387433	0.3142572	0.6364909	0.2377638	0.5477519	0.3055634	0.1232278	0.5960212	1.0421780	0.4098713
0.9159526	0.9721266	0.7297215	0.9993455	0.7257583	0.7745541	1.0068824	0.9972813	0.0261689	0.5034878	0.4094912	0.0801202	0.6978726	0.3341816	0.9503114	0.4783268	0.5235256	0.7815576	0.9479983	0.3696953	0.9009909	0.7907891	0.9136212	0.9998571	0.8856954	0.8189095	0.8908933	0.9465094	0.8420297	0.5089083	0.9279668	0.9879953	1.0833153	0.8485537	0.2589588	0.4817200	0.5342139	0.7674966	0.9940812	0.4900516	0.3562853	0.9743828	0.3536201	0.5669537	0.4716245	0.0420457	0.2059544	0.4460482	0.2149245	0.1433661	0.0454356	0.6341078	0.5931689	0.6622711	0.0556404	0.9242012	0.5551990	0.3522544	0.0073726	0.5647363	0.5320579	0.8824337	0.3403363	0.0952527	0.8649442	0.5437251	1.0134133	0.9114864	0.9862355	0.8306893	0.4832056	0.6634713	1.0151443	0.6556793	0.9716944	0.7772838	0.9820410	0.6969573	0.0920508	0.7933850	0.0885627	0.4989176	0.9026714	0.6506742	0.9625295	0.3057087	0.7145808	0.8837667	0.9987834	0.7395062	0.7127825	0.2784866	0.9167914	0.5973169	0.5475036	0.5664281	0.7416241	0.5803363	0.9022049	0.4939412
0.9990349	0.9924998	0.7697307	1.0436423	0.2533537	0.7299876	0.9759798	1.0599392	0.0140839	0.4019332	0.3270927	0.0811440	0.6819479	0.2537534	1.0320269	0.3068694	0.5135551	0.6546128	0.5771224	0.1906482	0.9619595	0.8182202	0.6968108	0.9400986	0.3911147	0.8494789	1.0075410	0.7839687	0.9980963	0.3529685	1.0070967	1.0508350	1.0154401	0.6620553	0.1704214	0.5369072	0.9660615	0.8913985	1.0715107	0.6250768	0.1421341	0.9594824	0.2887797	0.5155248	0.0444014	0.0852640	0.0004901	0.0254990	0.2208168	0.0455336	0.1660141	0.5945867	0.5888773	0.4864888	0.3544263	0.9853724	0.7141956	0.3415470	0.0772698	0.5207411	0.5088354	1.1410918	0.1383975	0.0721947	0.8815896	0.4225642	1.0056062	0.7893248	1.0924896	0.7682186	0.6129545	0.7513119	1.0167650	0.7715305	0.9849562	0.5721700	1.0144922	0.6900372	0.0414797	0.8355277	0.0345980	0.6354192	0.8679905	0.6951248	0.9883643	0.2704872	0.6573939	0.7784157	1.0681922	0.7338889	0.7185389	0.2200799	0.5829221	0.2271790	0.7660356	0.5013114	0.6414507	0.9248131	0.9121824	0.5295504
0.8109468	0.9693420	0.8224502	1.0392167	0.6476526	0.7720355	0.6160760	0.9622611	0.0694885	0.3835217	0.3300827	0.0847888	0.8247856	0.3897406	0.9383277	0.2429431	0.7139796	0.5792894	0.7108602	0.1104039	0.9813719	0.6487467	0.3838297	1.0221065	0.7943857	0.5392154	1.0041308	0.9710796	0.6246811	0.2388008	0.6656817	0.9937183	1.0061346	0.7105219	0.2704176	0.4309674	0.5900045	0.5691584	0.9784099	0.1425074	0.0954692	0.6214770	0.3504935	0.4207966	0.2305700	0.0741499	0.0013722	0.0097569	0.3232514	0.1295366	0.1382229	0.5519617	0.2760380	0.3580906	0.0030765	0.7588340	0.3674796	0.3362182	0.0040125	0.5552090	0.5895990	1.1237388	0.0630208	0.0108048	0.8427573	0.0178442	0.9635801	0.4818731	0.9586336	0.8483781	0.4735507	0.5394827	1.0542791	0.6192317	0.9215356	0.5557855	0.9553349	0.5970026	0.0507870	0.8963157	0.2096388	0.5574886	0.7149754	0.7939801	0.9182487	0.2075594	0.6886046	0.8797947	1.0984924	0.7085564	0.7478561	0.0902093	0.4802901	0.3015117	0.4951957	0.5261056	0.4186443	0.4812083	0.8748430	0.4868022
0.9072233	1.0024774	0.7814383	0.5989238	0.5172850	0.8956835	0.8637164	1.0088155	0.0306971	0.7853955	0.3048827	0.1055404	0.6959282	0.3853326	0.7585166	0.5581170	0.4011807	0.7588410	0.9887803	0.1480013	0.8539243	0.9446229	0.7497988	0.9239152	0.4121823	0.7233267	0.9728660	0.7917406	0.9716263	0.5448951	1.0470191	0.9531765	0.9533896	0.6082113	0.3390963	0.3957754	0.6426224	0.6478618	1.0859738	0.3283885	0.4423161	0.8290834	0.2859676	0.5557069	0.3379712	0.0716739	0.0003658	0.4322984	0.3255932	0.1906511	0.1158441	0.6663261	0.4778427	0.3407732	0.2056942	0.3217781	0.5377692	0.4056673	0.0539525	0.5429876	0.5826690	0.9901862	0.4000834	0.1390445	0.9689403	0.1313182	1.0257788	0.9447737	0.9856861	0.9139861	0.5032909	0.6800305	1.0464485	0.7008547	1.0778682	0.6582872	0.9949189	0.8248774	0.0348598	0.8905466	0.3703639	0.6229707	0.9342578	0.7955601	0.8322189	0.2342135	0.6547862	0.8678434	0.9372164	0.6901523	0.8366106	0.0516544	0.5769017	0.6041688	0.6336755	0.8114103	0.7342397	0.6478218	1.0132457	0.5078613
0.5904186	0.9743055	0.7546601	0.7255549	0.4692781	0.7155360	0.9643981	1.0402337	0.0557350	0.4116972	0.3943895	0.0667695	0.9356042	0.3722061	0.9779079	0.4026409	0.5484136	0.7385713	1.0258473	0.3154902	0.8362845	0.8895474	0.6598277	0.9964691	0.8150373	0.6361261	1.0302988	0.8618308	0.8295365	0.4028855	0.8074905	1.0491511	1.0346961	0.6951165	0.2063858	0.4159719	0.5173860	0.8323406	1.0195018	0.2937326	0.4071878	0.7340710	0.3229931	0.2187457	0.1226044	0.0243234	0.0709110	0.3714918	0.1731962	0.0702789	0.0994930	0.5902948	0.1208291	0.5700212	0.0243199	0.8320375	0.3514189	0.2039237	0.0646253	0.2529636	0.3807132	1.0639859	0.1774813	0.0721364	0.8559311	0.0748665	0.9424785	0.9293906	0.9556738	0.9327452	0.5646308	0.6140565	0.9243518	0.7890964	1.0197647	0.6101085	1.0573021	0.8055786	0.0849075	0.9697373	0.3409521	0.6871256	0.9039861	0.8360231	1.0809630	0.1525673	0.7974637	0.8893819	0.9479227	0.7194635	0.6454881	0.2554022	0.7935757	0.5062501	0.2657219	0.6572212	0.7584640	0.1806735	0.9850149	0.4705705
1.0562106	0.9871976	0.7598926	0.9072861	0.8218657	0.7660764	1.0377461	0.9636936	0.0358677	0.3121798	0.3752541	0.0758493	0.8087224	0.1243917	0.9798144	0.2405454	0.5547214	0.1469269	0.3572958	0.1716579	1.0814243	0.4259927	0.8430207	0.8027304	0.0629446	0.6132882	0.7287599	0.9611176	0.5520328	0.1578128	1.0247299	1.0426086	0.9631802	0.5825963	0.3643486	0.0243400	0.7421788	0.4731800	0.9968683	0.2047364	0.0018939	0.0115289	0.2536189	0.3079628	0.0008437	0.1112821	0.0007532	0.1961718	0.3946447	0.0192660	0.1122362	0.8313866	0.3825127	0.3346393	0.2855455	0.9895187	0.7718470	0.5721004	0.2312619	0.6449617	0.4719611	0.9289585	0.1786158	0.4595969	0.8975546	0.3544651	0.9504688	0.0013031	1.0411693	0.9953585	0.4340550	0.7896398	1.0053236	0.7150374	0.9902507	0.1728917	0.9689096	0.6631263	0.0711123	0.7870086	0.0142032	0.5691812	0.0235892	0.7930635	0.9842096	0.2127147	0.8272623	0.9263979	1.0149102	0.7946623	0.7070307	0.1997124	0.0234036	0.1732828	0.6897738	0.6802245	0.4873661	0.6553637	0.9745745	0.6544800
0.7569360	1.0207775	0.9617457	0.6676406	0.8496154	0.7606589	1.0211428	0.9634812	0.0364600	0.8933979	0.4203222	0.1003827	0.7127836	0.1283445	0.7290617	0.5151723	0.4114670	0.7096800	0.9385426	0.3425869	0.9032382	0.9309862	0.8920003	0.8821847	0.4133303	0.6427371	0.9142022	0.8382963	1.0730048	0.8221778	0.9147715	0.9738383	1.0080945	0.6897718	0.3131664	0.4056116	0.9539660	0.9613965	1.0790569	0.1970008	0.1708761	0.9497888	0.4036839	0.6639618	0.4820329	0.0994119	0.0650554	0.2975706	0.3167113	0.0632198	0.0683473	0.6201910	0.7046487	0.4316364	0.2001152	1.0134156	0.9335159	0.6134812	0.3724066	0.4642018	0.5703350	0.9998736	0.2231629	0.1099097	0.7920079	0.1282252	0.9888556	0.8806008	1.0256519	0.8617929	0.6179412	0.5580969	1.0019606	0.7179953	1.0218310	0.5968039	0.9899386	0.7661534	0.0220060	0.8179223	0.3369126	0.5461302	0.9205736	0.8060643	0.9877622	0.2259498	0.7803330	0.8975526	1.0252556	0.6862240	0.7559891	0.2674314	0.9243834	0.4125715	0.3623725	0.5535387	0.5103428	0.5795593	0.9902765	0.6330069
0.8000148	1.0171259	0.7760701	0.9629203	0.7807863	0.7724975	1.0253367	1.1094818	0.0862414	0.3801541	0.2669029	0.1260787	0.7597103	0.2915575	1.0413983	0.2207052	0.6150687	0.8628084	0.9561119	0.2579016	0.9600595	0.9312675	0.8669565	0.9525670	0.4332085	0.6891121	0.9406432	0.8873833	0.7100049	0.3455517	0.7264379	1.0217082	1.0362026	0.6137442	0.3120330	0.5470775	0.8081442	0.8098775	1.0955356	0.5419889	0.5544414	0.8744904	0.3790293	0.2343210	0.0003988	0.0852707	0.1755511	0.0169104	0.2172078	0.0429566	0.1456856	0.6997755	0.3682185	0.5422682	0.2409772	0.9804006	0.5971555	0.4568094	0.0266485	0.6216995	0.5740859	0.9187320	0.1457259	0.7675452	0.8874610	0.0542481	1.0277285	0.9776066	0.9572000	0.7039942	0.5846064	0.5838598	0.9955167	0.6300314	0.9276513	0.7768559	1.0286025	0.6348447	0.0825311	0.8871418	0.0872298	0.5848423	0.9869739	0.8260737	0.9419342	0.2563875	0.7673031	0.9595347	0.9840406	0.7955155	0.7321060	0.1461851	0.8479268	0.2040273	0.6549563	0.5618092	0.7802554	0.3587361	0.9838055	0.4982174
