glpR	glpT	1
glpR	glpX	1
glpR	glpF	1
glpR	glpK	1
glpR	glpD	1
glpR	glpQ	1
glpR	glpC	1
glpR	glpB	1
glpR	glpA	1
flhD	glpC	1
flhD	glpB	1
flhD	glpA	1
flhD	flhE	1
flhD	flgC	1
flhD	fliS	1
flhD	ygdB	1
flhD	fliH	1
flhD	fliL	1
flhD	flgB	1
flhD	ycgR	1
flhD	fliG	1
flhD	flgN	1
flhD	gltI	1
flhD	fliI	1
flhD	fliO	1
flhD	fliF	1
flhD	gltL	1
flhD	flgG	1
flhD	fliR	1
flhD	flgD	1
flhD	flhB	1
flhD	ppdC	1
flhD	fliK	1
flhD	ppdA	1
flhD	fliM	1
flhD	fliJ	1
flhD	recC	1
flhD	flgA	1
flhD	flgJ	1
flhD	flgI	1
flhD	fliN	1
flhD	gltJ	1
flhD	flhA	1
flhD	ppdB	1
flhD	fliQ	1
flhD	fliT	1
flhD	flgH	1
flhD	ygbK	1
flhD	fliP	1
flhD	flgM	1
flhD	gltK	1
flhD	flgE	1
flhD	fliD	1
flhD	yhjH	1
flhD	flgF	1
flhD	fliE	1
flhD	yecR	1
flhD	hydN	1
flhD	mdh	1
flhD	fliY	1
flhD	hypF	1
flhD	fliZ	1
flhD	fliA	1
flhD	mglB	1
flhD	ccmD	1
flhD	ccmA	1
flhD	ccmC	1
flhD	mglA	1
flhD	ccmH	1
flhD	ccmB	1
flhD	ccmE	1
flhD	ccmG	1
flhD	ccmF	1
flhD	napC	1
flhD	napA	1
flhD	napF	1
flhD	napD	1
flhD	napH	1
flhD	napB	1
flhD	napG	1
flhD	nrfG	1
flhD	nrfE	1
flhD	nrfB	1
flhD	nrfF	1
flhD	nrfA	1
flhD	nrfD	1
flhD	nrfC	1
flhC	glpC	1
flhC	glpB	1
flhC	glpA	1
flhC	flhE	1
flhC	flgC	1
flhC	fliS	1
flhC	ygdB	1
flhC	fliH	1
flhC	fliL	1
flhC	flgB	1
flhC	ycgR	1
flhC	fliG	1
flhC	flgN	1
flhC	gltI	1
flhC	fliI	1
flhC	fliO	1
flhC	fliF	1
flhC	gltL	1
flhC	flgG	1
flhC	fliR	1
flhC	flgD	1
flhC	flhB	1
flhC	ppdC	1
flhC	fliK	1
flhC	ppdA	1
flhC	fliM	1
flhC	fliJ	1
flhC	recC	1
flhC	flgA	1
